z_window,set_name,algorithm,seed,symbol,val_return_pct_full,val_return_pct_h1,val_return_pct_h2,val_min_half_return_pct,n_decisions_val,exposure_bars_val,exposure_ratio_val,n_trade_events_val,n_buys_val,n_sells_val,constraint_applied_ratio,min_hold_ratio,cooldown_ratio,raw_executed_mismatch_ratio,blocked_exit_ratio,blocked_entry_ratio,forced_singleton_ratio,decision_point_ratio,bandit_consulted_ratio,pending_update_queued_ratio
72,z72_a0p5_corr_pruned_top10,sw_lints,2514,SOLUSDT,-6.444683888285985,-0.9796256159110617,-5.519125034991856,-5.519125034991856,2000,891,0.4455,299,150,149,0.19,0.1555,0.0345,0.19,0.1555,0.0345,0.2985,0.7015,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2614,BTCUSDT,-7.585201836126842,-3.8485421503047235,-3.886222600663314,-3.886222600663314,2000,1132,0.566,351,176,175,0.187,0.1425,0.0445,0.187,0.1425,0.0445,0.3515,0.6485,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2614,ETHUSDT,-14.495895123530456,-5.3368530234495175,-9.675404201753167,-9.675404201753167,2000,975,0.4875,324,162,162,0.204,0.1665,0.0375,0.204,0.1665,0.0375,0.324,0.676,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2614,SOLUSDT,-2.717092346727823,2.3411823488606265,-4.942560345204738,-4.942560345204738,2000,862,0.431,304,152,152,0.1945,0.1595,0.035,0.1945,0.1595,0.035,0.3035,0.6965,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2714,BTCUSDT,-8.087790919179339,-2.503868263388598,-5.727327388614634,-5.727327388614634,2000,1127,0.5635,367,184,183,0.231,0.178,0.053,0.231,0.178,0.053,0.3675,0.6325,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2714,ETHUSDT,-8.595407962257728,-2.685105380824382,-6.073379213492702,-6.073379213492702,2000,986,0.493,335,168,167,0.2065,0.165,0.0415,0.2065,0.165,0.0415,0.3355,0.6645,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2714,SOLUSDT,-4.91697829348845,1.1032016377597875,-5.954489901138638,-5.954489901138638,2000,895,0.4475,333,167,166,0.216,0.177,0.039,0.216,0.177,0.039,0.3335,0.6665,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2814,BTCUSDT,-8.184721847540743,-1.962619556791756,-6.34666314279314,-6.34666314279314,2000,1111,0.5555,359,180,179,0.185,0.137,0.048,0.185,0.137,0.048,0.3595,0.6405,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2814,ETHUSDT,-13.058618683032709,-5.377537090278494,-8.117609029140016,-8.117609029140016,2000,977,0.4885,340,170,170,0.1935,0.1465,0.047,0.1935,0.1465,0.047,0.34,0.66,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2814,SOLUSDT,-10.753254685530067,-4.013266236692193,-7.021791642017849,-7.021791642017849,2000,882,0.441,313,157,156,0.2015,0.166,0.0355,0.2015,0.166,0.0355,0.3135,0.6865,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2914,BTCUSDT,-8.030838757950665,-4.040956480835334,-4.157901257444774,-4.157901257444774,2000,1141,0.5705,353,177,176,0.198,0.155,0.043,0.198,0.155,0.043,0.3535,0.6465,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2914,ETHUSDT,-7.024082516115149,-0.7319735386512205,-6.338505157966279,-6.338505157966279,2000,986,0.493,340,170,170,0.1915,0.1555,0.036,0.1915,0.1555,0.036,0.34,0.66,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,2914,SOLUSDT,-11.233714460887267,-3.6131609322487046,-7.90621790520799,-7.90621790520799,2000,857,0.4285,333,167,166,0.2385,0.1935,0.045,0.2385,0.1935,0.045,0.3325,0.6675,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,3014,BTCUSDT,-6.338716985868043,-2.444788000978504,-3.9915130161662704,-3.9915130161662704,2000,1132,0.566,339,170,169,0.1885,0.1465,0.042,0.1885,0.1465,0.042,0.3395,0.6605,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,3014,ETHUSDT,-14.421965039630336,-2.9575123572949558,-11.813848718043651,-11.813848718043651,2000,929,0.4645,326,163,163,0.1935,0.1525,0.041,0.1935,0.1525,0.041,0.326,0.674,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,3014,SOLUSDT,-3.898825753442725,2.2178477669768437,-5.983958431959535,-5.983958431959535,2000,877,0.4385,328,164,164,0.2205,0.179,0.0415,0.2205,0.179,0.0415,0.328,0.672,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,3114,BTCUSDT,-6.751002272802953,-1.7507098927176834,-5.089392884798716,-5.089392884798716,2000,1134,0.567,345,173,172,0.1875,0.149,0.0385,0.1875,0.149,0.0385,0.3455,0.6545,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,3114,ETHUSDT,-9.9403972675683,-4.488716811717208,-5.707891543142718,-5.707891543142718,2000,974,0.487,334,167,167,0.216,0.166,0.05,0.216,0.166,0.05,0.334,0.666,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_lints,3114,SOLUSDT,-10.789118592026426,-2.8836524786741258,-8.140201227827614,-8.140201227827614,2000,903,0.4515,314,157,157,0.1995,0.16,0.0395,0.1995,0.16,0.0395,0.3135,0.6865,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_linucb,214,BTCUSDT,-8.500568488355498,-3.9281911915790557,-4.759332996315624,-4.759332996315624,2000,1152,0.576,295,148,147,0.18,0.1425,0.0375,0.18,0.1425,0.0375,0.2955,0.7045,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_linucb,214,ETHUSDT,-9.926142350827295,-5.561330807426456,-4.621847788325328,-5.561330807426456,2000,1021,0.5105,300,150,150,0.2005,0.157,0.0435,0.2005,0.157,0.0435,0.2995,0.7005,1.0,0.995
72,z72_a0p5_corr_pruned_top10,sw_linucb,214,SOLUSDT,-1.236193015409559,1.2164351548723973,-2.42315209632622,-2.42315209632622,2000,929,0.4645,282,141,141,0.1905,0.1505,0.04,0.1905,0.1505,0.04,0.2815,0.7185,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,214,BTCUSDT,-5.506140419527528,-1.086004500691129,-4.468665830880603,-4.468665830880603,2000,1101,0.5505,408,204,204,0.2325,0.1875,0.045,0.2325,0.1875,0.045,0.4075,0.5925,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,214,ETHUSDT,-5.6658036210172185,-1.5313051392943478,-4.198794842941256,-4.198794842941256,2000,906,0.453,285,143,142,0.1555,0.1235,0.032,0.1555,0.1235,0.032,0.2855,0.7145,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,214,SOLUSDT,-3.7703333986463194,0.7199264741479583,-4.458164367253392,-4.458164367253392,2000,1059,0.5295,363,182,181,0.221,0.173,0.048,0.221,0.173,0.048,0.362,0.638,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,314,BTCUSDT,-8.539540939163459,-0.7912974358477487,-7.81004418267176,-7.81004418267176,2000,1027,0.5135,361,181,180,0.158,0.1235,0.0345,0.158,0.1235,0.0345,0.3615,0.6385,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,314,ETHUSDT,-9.779054607523241,-2.9167148967008005,-7.068507934729162,-7.068507934729162,2000,787,0.3935,274,137,137,0.156,0.121,0.035,0.156,0.121,0.035,0.2735,0.7265,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,314,SOLUSDT,-7.999624334805999,0.07163457849597155,-8.065481239812167,-8.065481239812167,2000,1042,0.521,345,173,172,0.21,0.1655,0.0445,0.21,0.1655,0.0445,0.345,0.655,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,414,BTCUSDT,-4.35135969384709,-1.0936907910814808,-3.29369170563677,-3.29369170563677,2000,1065,0.5325,349,175,174,0.1685,0.1305,0.038,0.1685,0.1305,0.038,0.3495,0.6505,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,414,ETHUSDT,-6.766408751785303,-4.9844323260136765,-1.8754573270412633,-4.9844323260136765,2000,877,0.4385,285,143,142,0.1505,0.116,0.0345,0.1505,0.116,0.0345,0.2845,0.7155,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,414,SOLUSDT,-5.9917464955837385,-1.5934920551901488,-4.469475172170823,-4.469475172170823,2000,999,0.4995,336,168,168,0.1955,0.1575,0.038,0.1955,0.1575,0.038,0.3355,0.6645,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,514,BTCUSDT,-9.928396432147057,-5.0721442111492765,-5.115729393276935,-5.115729393276935,2000,1088,0.544,364,182,182,0.173,0.1375,0.0355,0.173,0.1375,0.0355,0.364,0.636,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,514,ETHUSDT,0.214930903665711,-2.098906218558072,2.363443586635805,-2.098906218558072,2000,876,0.438,287,144,143,0.16,0.1315,0.0285,0.16,0.1315,0.0285,0.2875,0.7125,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,514,SOLUSDT,-12.152365925051424,0.7995967076804167,-12.849220687154773,-12.849220687154773,2000,1062,0.531,355,178,177,0.21,0.1635,0.0465,0.21,0.1635,0.0465,0.3555,0.6445,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,614,BTCUSDT,-6.8544369103729625,-3.2111132978864254,-3.7641962177946797,-3.7641962177946797,2000,989,0.4945,347,174,173,0.1745,0.1365,0.038,0.1745,0.1365,0.038,0.3475,0.6525,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,614,ETHUSDT,-2.1815751466653377,-0.33924795186508483,-1.8485985274428018,-1.8485985274428018,2000,799,0.3995,261,131,130,0.1365,0.1075,0.029,0.1365,0.1075,0.029,0.2615,0.7385,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,614,SOLUSDT,-5.046900910477026,0.4378758518039483,-5.460864953350608,-5.460864953350608,2000,817,0.4085,308,154,154,0.199,0.1645,0.0345,0.199,0.1645,0.0345,0.3075,0.6925,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,714,BTCUSDT,-8.165538994250488,-2.1523109489787973,-6.145498277569117,-6.145498277569117,2000,1050,0.525,387,194,193,0.1965,0.1575,0.039,0.1965,0.1575,0.039,0.3875,0.6125,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,714,ETHUSDT,-11.56085067802709,-7.254522293557642,-4.643168045454282,-7.254522293557642,2000,813,0.4065,296,148,148,0.18,0.14,0.04,0.18,0.14,0.04,0.2955,0.7045,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,714,SOLUSDT,-8.342404248370617,1.5311810334719178,-9.72468278349633,-9.72468278349633,2000,884,0.442,323,162,161,0.2125,0.1725,0.04,0.2125,0.1725,0.04,0.3235,0.6765,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,814,BTCUSDT,-5.508385107821534,-1.3016851067154667,-4.2621801655423175,-4.2621801655423175,2000,1064,0.532,357,179,178,0.1745,0.1345,0.04,0.1745,0.1345,0.04,0.3575,0.6425,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,814,ETHUSDT,-10.059625402337991,-2.806487287109549,-7.462574314660486,-7.462574314660486,2000,852,0.426,283,142,141,0.147,0.116,0.031,0.147,0.116,0.031,0.2835,0.7165,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,814,SOLUSDT,-5.700664324739124,1.9166621123396066,-7.474073698255923,-7.474073698255923,2000,981,0.4905,351,176,175,0.2165,0.1755,0.041,0.2165,0.1755,0.041,0.3505,0.6495,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,914,BTCUSDT,-8.291293833898406,-2.743833210382274,-5.70396799157864,-5.70396799157864,2000,1000,0.5,318,159,159,0.154,0.127,0.027,0.154,0.127,0.027,0.3175,0.6825,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,914,ETHUSDT,-2.830163046532652,-1.4638169173032956,-1.3866440595559193,-1.4638169173032956,2000,831,0.4155,276,138,138,0.139,0.1055,0.0335,0.139,0.1055,0.0335,0.2755,0.7245,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,914,SOLUSDT,-5.743325021416834,1.75444130843867,-7.368490488909707,-7.368490488909707,2000,888,0.444,273,137,136,0.147,0.1195,0.0275,0.147,0.1195,0.0275,0.2725,0.7275,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1014,BTCUSDT,-6.559967864176142,-2.122703649657409,-4.533496919077084,-4.533496919077084,2000,1025,0.5125,331,166,165,0.1615,0.1315,0.03,0.1615,0.1315,0.03,0.3315,0.6685,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1014,ETHUSDT,-1.042782367219064,1.2374427907015262,-2.2523535710347042,-2.2523535710347042,2000,866,0.433,293,147,146,0.166,0.1305,0.0355,0.166,0.1305,0.0355,0.2935,0.7065,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1014,SOLUSDT,-5.162693879148106,0.617233852025767,-5.74447091208471,-5.74447091208471,2000,839,0.4195,303,152,151,0.189,0.1525,0.0365,0.189,0.1525,0.0365,0.3035,0.6965,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1114,BTCUSDT,-9.82131883162407,-1.5605994407803747,-8.391679900442073,-8.391679900442073,2000,993,0.4965,343,172,171,0.1645,0.132,0.0325,0.1645,0.132,0.0325,0.3435,0.6565,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1114,ETHUSDT,-5.450587841772281,-1.2218583275279582,-4.281037730256065,-4.281037730256065,2000,852,0.426,287,144,143,0.157,0.122,0.035,0.157,0.122,0.035,0.2875,0.7125,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1114,SOLUSDT,-7.4765893004066335,-0.36490905586583633,-7.137726454757132,-7.137726454757132,2000,888,0.444,284,142,142,0.1615,0.132,0.0295,0.1615,0.132,0.0295,0.284,0.716,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1214,BTCUSDT,-7.255614431468116,-0.8983499813858042,-6.414892636891745,-6.414892636891745,2000,1024,0.512,370,185,185,0.2005,0.156,0.0445,0.2005,0.156,0.0445,0.3695,0.6305,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1214,ETHUSDT,-2.0561343064461446,-1.1323861219902032,-0.9343283894721277,-1.1323861219902032,2000,835,0.4175,256,128,128,0.129,0.1025,0.0265,0.129,0.1025,0.0265,0.256,0.744,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1214,SOLUSDT,-0.3531073483767577,1.358772886045112,-1.6889314912548081,-1.6889314912548081,2000,713,0.3565,258,129,129,0.157,0.1285,0.0285,0.157,0.1285,0.0285,0.258,0.742,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1314,BTCUSDT,-7.681840504391458,-1.217881654469588,-6.543652796867095,-6.543652796867095,2000,1021,0.5105,354,177,177,0.1795,0.1415,0.038,0.1795,0.1415,0.038,0.3535,0.6465,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1314,ETHUSDT,-2.681799641714089,-1.7313593103177372,-0.9671857926657368,-1.7313593103177372,2000,836,0.418,242,121,121,0.1155,0.0895,0.026,0.1155,0.0895,0.026,0.2415,0.7585,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1314,SOLUSDT,-6.685817052624676,-0.11039790374200997,-6.582686296563978,-6.582686296563978,2000,1002,0.501,306,153,153,0.175,0.142,0.033,0.175,0.142,0.033,0.3055,0.6945,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1414,BTCUSDT,-4.200158656559294,-1.1735698115482918,-3.0625297698597564,-3.0625297698597564,2000,1096,0.548,351,176,175,0.1685,0.132,0.0365,0.1685,0.132,0.0365,0.3515,0.6485,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1414,ETHUSDT,-3.024305509232872,-2.3649571491701216,-0.6753193738749386,-2.3649571491701216,2000,874,0.437,256,128,128,0.1215,0.0895,0.032,0.1215,0.0895,0.032,0.2555,0.7445,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1414,SOLUSDT,-11.064206527413912,-2.252796763485132,-9.014487854561093,-9.014487854561093,2000,1004,0.502,348,174,174,0.209,0.166,0.043,0.209,0.166,0.043,0.348,0.652,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1514,BTCUSDT,-11.467246874038551,-4.777793478470249,-7.025098073164083,-7.025098073164083,2000,1099,0.5495,388,194,194,0.1985,0.159,0.0395,0.1985,0.159,0.0395,0.388,0.612,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1514,ETHUSDT,-6.625573934004237,-2.043322238092826,-4.677834937449587,-4.677834937449587,2000,855,0.4275,275,138,137,0.1455,0.113,0.0325,0.1455,0.113,0.0325,0.2745,0.7255,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1514,SOLUSDT,-9.332000612234282,0.8114263102539931,-10.061782968203614,-10.061782968203614,2000,1044,0.522,350,175,175,0.202,0.159,0.043,0.202,0.159,0.043,0.3495,0.6505,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1614,BTCUSDT,-5.111511867936313,-2.3394774787578565,-2.8384390310583374,-2.8384390310583374,2000,1130,0.565,358,179,179,0.17,0.1325,0.0375,0.17,0.1325,0.0375,0.3575,0.6425,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1614,ETHUSDT,-3.379324379656845,-0.14665150912948066,-3.2374205966892777,-3.2374205966892777,2000,879,0.4395,268,134,134,0.1465,0.115,0.0315,0.1465,0.115,0.0315,0.268,0.732,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1614,SOLUSDT,-0.9799533015986683,3.03088132567928,-3.892847052913928,-3.892847052913928,2000,1028,0.514,331,166,165,0.197,0.1505,0.0465,0.197,0.1505,0.0465,0.3305,0.6695,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1714,BTCUSDT,-6.6231392275933,-1.9516434472265476,-4.764481470785665,-4.764481470785665,2000,1014,0.507,333,167,166,0.164,0.138,0.026,0.164,0.138,0.026,0.3335,0.6665,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1714,ETHUSDT,-2.315775624434191,1.804978625985476,-4.047694234639176,-4.047694234639176,2000,865,0.4325,289,145,144,0.1505,0.1195,0.031,0.1505,0.1195,0.031,0.2895,0.7105,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1714,SOLUSDT,-5.557102640053668,2.336247459518037,-7.7131517869014505,-7.7131517869014505,2000,959,0.4795,330,165,165,0.199,0.165,0.034,0.199,0.165,0.034,0.33,0.67,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1814,BTCUSDT,-4.763748473582585,-0.603817300025955,-4.185202148168332,-4.185202148168332,2000,1012,0.506,340,170,170,0.1515,0.1215,0.03,0.1515,0.1215,0.03,0.34,0.66,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1814,ETHUSDT,-4.39107175204565,-2.466962547975382,-1.9727768706236715,-2.466962547975382,2000,837,0.4185,258,129,129,0.111,0.0825,0.0285,0.111,0.0825,0.0285,0.2575,0.7425,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1814,SOLUSDT,-7.826800353789265,1.473187070514692,-9.164970267309435,-9.164970267309435,2000,1011,0.5055,339,170,169,0.1915,0.152,0.0395,0.1915,0.152,0.0395,0.3395,0.6605,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1914,BTCUSDT,-7.3483377308846904,-1.6493882171669916,-5.794523704948073,-5.794523704948073,2000,979,0.4895,336,168,168,0.172,0.145,0.027,0.172,0.145,0.027,0.336,0.664,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1914,ETHUSDT,-6.548202701672667,-4.738074318868824,-1.9001593447342757,-4.738074318868824,2000,874,0.437,296,148,148,0.1775,0.1415,0.036,0.1775,0.1415,0.036,0.2955,0.7045,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1914,SOLUSDT,-3.3403396296041277,-0.975294373466884,-2.388338588005401,-2.388338588005401,2000,1031,0.5155,347,174,173,0.2235,0.1825,0.041,0.2235,0.1825,0.041,0.3475,0.6525,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2014,BTCUSDT,-7.0017068214005995,-2.696744671075979,-4.42427351045156,-4.42427351045156,2000,1039,0.5195,308,154,154,0.146,0.1145,0.0315,0.146,0.1145,0.0315,0.308,0.692,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2014,ETHUSDT,0.15643364524153824,-0.9797578930411999,1.1474336096406024,-0.9797578930411999,2000,828,0.414,262,131,131,0.136,0.105,0.031,0.136,0.105,0.031,0.2615,0.7385,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2014,SOLUSDT,-2.670751232338864,1.2276627050277433,-3.851134989381688,-3.851134989381688,2000,1039,0.5195,365,183,182,0.2285,0.1755,0.053,0.2285,0.1755,0.053,0.3645,0.6355,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2114,BTCUSDT,-11.784713285526838,-6.619792583523876,-5.5310657846018625,-6.619792583523876,2000,1034,0.517,373,187,186,0.1995,0.1585,0.041,0.1995,0.1585,0.041,0.3735,0.6265,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2114,ETHUSDT,-5.340134232040194,-0.10465179894491028,-5.2409671995517275,-5.2409671995517275,2000,855,0.4275,270,135,135,0.142,0.1145,0.0275,0.142,0.1145,0.0275,0.2695,0.7305,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2114,SOLUSDT,-2.3193833283325915,-0.8897794224006272,-1.4424384262293533,-1.4424384262293533,2000,1132,0.566,333,167,166,0.181,0.1425,0.0385,0.181,0.1425,0.0385,0.332,0.668,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2214,BTCUSDT,-6.3384908013501935,0.23538627083383723,-6.558439406240768,-6.558439406240768,2000,1068,0.534,339,170,169,0.1555,0.1205,0.035,0.1555,0.1205,0.035,0.338,0.662,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2214,ETHUSDT,-4.363867672782751,-2.1461298333938394,-2.266377237418382,-2.266377237418382,2000,861,0.4305,278,139,139,0.152,0.12,0.032,0.152,0.12,0.032,0.2775,0.7225,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2214,SOLUSDT,-7.47646480582932,-0.9283206671026001,-6.6095015072106245,-6.6095015072106245,2000,971,0.4855,307,154,153,0.18,0.145,0.035,0.18,0.145,0.035,0.3065,0.6935,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2314,BTCUSDT,-8.331137650229037,-3.4655952383638167,-5.040215893887023,-5.040215893887023,2000,995,0.4975,334,167,167,0.156,0.124,0.032,0.156,0.124,0.032,0.334,0.666,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2314,ETHUSDT,-9.832193900174746,-3.6000161467898306,-6.464915764793854,-6.464915764793854,2000,904,0.452,295,148,147,0.162,0.1295,0.0325,0.162,0.1295,0.0325,0.2955,0.7045,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2314,SOLUSDT,-7.68749243893454,0.2601594950294217,-7.927029015306908,-7.927029015306908,2000,1011,0.5055,333,167,166,0.1825,0.1445,0.038,0.1825,0.1445,0.038,0.3335,0.6665,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2414,BTCUSDT,-6.672748701879893,-3.600859070928697,-3.1866358987695187,-3.600859070928697,2000,988,0.494,322,161,161,0.141,0.1155,0.0255,0.141,0.1155,0.0255,0.3215,0.6785,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2414,ETHUSDT,-8.84853118053237,-3.0816171796531955,-5.950278815082011,-5.950278815082011,2000,803,0.4015,264,132,132,0.152,0.1195,0.0325,0.152,0.1195,0.0325,0.264,0.736,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2414,SOLUSDT,-9.377814973520703,-0.6453748314719121,-8.789163189168681,-8.789163189168681,2000,962,0.481,323,162,161,0.1985,0.16,0.0385,0.1985,0.16,0.0385,0.3235,0.6765,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2514,BTCUSDT,-7.161992563291397,-1.231860968499221,-6.004093681365042,-6.004093681365042,2000,994,0.497,302,151,151,0.1335,0.1115,0.022,0.1335,0.1115,0.022,0.3015,0.6985,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2514,ETHUSDT,-6.688624630140194,-1.1823300567178174,-5.572176086101599,-5.572176086101599,2000,856,0.428,258,129,129,0.131,0.099,0.032,0.131,0.099,0.032,0.2575,0.7425,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2514,SOLUSDT,-5.249144635395265,-1.7870407745329553,-3.525098814011274,-3.525098814011274,2000,1030,0.515,321,161,160,0.161,0.127,0.034,0.161,0.127,0.034,0.3215,0.6785,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2614,BTCUSDT,-11.218186042612144,-6.822248117663365,-4.71779779630217,-6.822248117663365,2000,970,0.485,326,163,163,0.1415,0.109,0.0325,0.1415,0.109,0.0325,0.326,0.674,1.0,0.995
72,z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2614,ETHUSDT,-5.543732466042883,-1.2223193300004764,-4.374888240674091,-4.374888240674091,2000,864,0.432,264,132,132,0.129,0.099,0.03,0.129,0.099,0.03,0.2635,0.7365,1.0,0.995
