z_window,set_name,algorithm,seed,symbol,val_return_pct_full,val_return_pct_h1,val_return_pct_h2,val_min_half_return_pct,n_decisions_val,exposure_bars_val,exposure_ratio_val,n_trade_events_val,n_buys_val,n_sells_val,constraint_applied_ratio,min_hold_ratio,cooldown_ratio,raw_executed_mismatch_ratio,blocked_exit_ratio,blocked_entry_ratio,forced_singleton_ratio,decision_point_ratio,bandit_consulted_ratio,pending_update_queued_ratio
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,490,ETHUSDT,-6.742294233033885,-1.1726386597914695,-5.635742468190708,-5.635742468190708,2000,1035,0.5175,361,181,180,0.3605,0.2705,0.09,0.0,0.0,0.0,0.3605,0.6395,0.6395,0.637
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,490,SOLUSDT,-0.7214096395520952,2.626412375719389,-3.262144644611531,-3.262144644611531,2000,1200,0.6,464,232,232,0.4635,0.348,0.1155,0.0,0.0,0.0,0.4635,0.5365,0.5365,0.5345
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,590,BTCUSDT,-6.1183976899048975,-0.3030172980549306,-5.8330555591994955,-5.8330555591994955,2000,1268,0.634,359,180,179,0.3595,0.27,0.0895,0.0,0.0,0.0,0.3595,0.6405,0.6405,0.6375
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,590,ETHUSDT,-4.977488006226194,0.7772758709780225,-5.710378483113465,-5.710378483113465,2000,1042,0.521,349,175,174,0.3485,0.2615,0.087,0.0,0.0,0.0,0.3485,0.6515,0.6515,0.649
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,590,SOLUSDT,-12.010809312417726,-0.5757335969682864,-11.50129252057599,-11.50129252057599,2000,1145,0.5725,428,214,214,0.4275,0.321,0.1065,0.0,0.0,0.0,0.4275,0.5725,0.5725,0.569
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,690,BTCUSDT,-6.967147818635366,-1.6286563465313542,-5.426876642968137,-5.426876642968137,2000,1206,0.603,388,194,194,0.3875,0.291,0.0965,0.0,0.0,0.0,0.3875,0.6125,0.6125,0.6095
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,690,ETHUSDT,-5.694280174174137,-3.2885893365720342,-2.4874943102363822,-3.2885893365720342,2000,1027,0.5135,373,187,186,0.3725,0.2795,0.093,0.0,0.0,0.0,0.3725,0.6275,0.6275,0.625
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,690,SOLUSDT,-9.103676556332784,-2.0562681931607707,-7.195364351718425,-7.195364351718425,2000,1085,0.5425,417,209,208,0.4175,0.3135,0.104,0.0,0.0,0.0,0.4175,0.5825,0.5825,0.581
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,790,BTCUSDT,-8.868298394283569,-4.245550031138312,-4.827711260049561,-4.827711260049561,2000,1225,0.6125,381,191,190,0.38,0.285,0.095,0.0,0.0,0.0,0.38,0.62,0.62,0.617
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,790,ETHUSDT,-7.701821443424139,-3.6652095758805348,-4.190191155004519,-4.190191155004519,2000,1031,0.5155,332,166,166,0.332,0.249,0.083,0.0,0.0,0.0,0.332,0.668,0.668,0.666
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,790,SOLUSDT,-9.761620419994287,-0.8363050174975517,-9.00058776961833,-9.00058776961833,2000,1101,0.5505,419,210,209,0.4195,0.315,0.1045,0.0,0.0,0.0,0.4195,0.5805,0.5805,0.578
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,890,BTCUSDT,-5.039812522755005,-1.6240930428038536,-3.4721097732164696,-3.4721097732164696,2000,1162,0.581,370,185,185,0.3695,0.2775,0.092,0.0,0.0,0.0,0.3695,0.6305,0.6305,0.6275
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,890,ETHUSDT,-9.510881001547888,-3.4804043958897912,-6.247929830117616,-6.247929830117616,2000,1084,0.542,441,221,220,0.4405,0.3305,0.11,0.0,0.0,0.0,0.4405,0.5595,0.5595,0.5575
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,890,SOLUSDT,-12.819784785733745,-4.1361297282003555,-9.05831887750088,-9.05831887750088,2000,1164,0.582,387,194,193,0.3875,0.291,0.0965,0.0,0.0,0.0,0.3875,0.6125,0.6125,0.611
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,990,BTCUSDT,-8.340757852976456,-2.03206722821595,-6.439546539638208,-6.439546539638208,2000,1184,0.592,377,189,188,0.3765,0.2825,0.094,0.0,0.0,0.0,0.3765,0.6235,0.6235,0.619
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,990,ETHUSDT,-9.989866835124007,-3.1894273204407853,-7.024480205475614,-7.024480205475614,2000,1012,0.506,396,198,198,0.3955,0.297,0.0985,0.0,0.0,0.0,0.3955,0.6045,0.6045,0.602
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,990,SOLUSDT,-7.419862889557871,-1.966358364657439,-5.56289089533768,-5.56289089533768,2000,1055,0.5275,382,191,191,0.3815,0.2865,0.095,0.0,0.0,0.0,0.3815,0.6185,0.6185,0.6165
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1090,BTCUSDT,-3.672121014064811,-0.7143148487592565,-2.9790862205361868,-2.9790862205361868,2000,1153,0.5765,361,181,180,0.3615,0.2715,0.09,0.0,0.0,0.0,0.3615,0.6385,0.6385,0.637
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1090,ETHUSDT,-8.761726715411589,-2.3805703153477076,-6.536768777155755,-6.536768777155755,2000,1134,0.567,448,224,224,0.4475,0.336,0.1115,0.0,0.0,0.0,0.4475,0.5525,0.5525,0.551
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1090,SOLUSDT,-7.6372619642417146,1.069087622692555,-8.614255646035406,-8.614255646035406,2000,1094,0.547,428,214,214,0.4275,0.321,0.1065,0.0,0.0,0.0,0.4275,0.5725,0.5725,0.571
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1190,BTCUSDT,-5.268268558652478,-0.8123844515694478,-4.49237949964364,-4.49237949964364,2000,1121,0.5605,359,180,179,0.359,0.2695,0.0895,0.0,0.0,0.0,0.359,0.641,0.641,0.639
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1190,ETHUSDT,-7.2030055456968505,-1.9425025514628547,-5.364712674821048,-5.364712674821048,2000,1070,0.535,412,206,206,0.412,0.309,0.103,0.0,0.0,0.0,0.412,0.588,0.588,0.5855
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1190,SOLUSDT,-5.136452075574416,0.3126541394245619,-5.432122459271449,-5.432122459271449,2000,1331,0.6655,429,215,214,0.4295,0.3225,0.107,0.0,0.0,0.0,0.4295,0.5705,0.5705,0.569
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1290,BTCUSDT,-5.529036860900261,-3.2667612669229684,-2.3386745069290504,-3.2667612669229684,2000,1180,0.59,389,195,194,0.3895,0.2925,0.097,0.0,0.0,0.0,0.3895,0.6105,0.6105,0.6085
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1290,ETHUSDT,-10.007964964941385,-3.680476500152241,-6.569268861467259,-6.569268861467259,2000,1005,0.5025,354,177,177,0.3535,0.2655,0.088,0.0,0.0,0.0,0.3535,0.6465,0.6465,0.6445
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1290,SOLUSDT,-10.427376756998076,-2.49724946661396,-8.133234444159342,-8.133234444159342,2000,1141,0.5705,427,214,213,0.426,0.3195,0.1065,0.0,0.0,0.0,0.426,0.574,0.574,0.5715
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1390,BTCUSDT,-4.485992351605295,-0.30118866588432214,-4.197445917079834,-4.197445917079834,2000,1188,0.594,380,190,190,0.3795,0.285,0.0945,0.0,0.0,0.0,0.3795,0.6205,0.6205,0.6175
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1390,ETHUSDT,-9.140987516633391,-3.9091801417521332,-5.4446484925398275,-5.4446484925398275,2000,1013,0.5065,386,193,193,0.386,0.2895,0.0965,0.0,0.0,0.0,0.386,0.614,0.614,0.611
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1390,SOLUSDT,-7.132293528729439,-0.7360530654019426,-6.443669288650966,-6.443669288650966,2000,1182,0.591,459,230,229,0.4595,0.345,0.1145,0.0,0.0,0.0,0.4595,0.5405,0.5405,0.537
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1490,BTCUSDT,-9.030983023401573,-5.441012377090193,-3.7965409069603884,-5.441012377090193,2000,1147,0.5735,352,176,176,0.3515,0.264,0.0875,0.0,0.0,0.0,0.3515,0.6485,0.6485,0.647
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1490,ETHUSDT,-10.535193464292947,-2.3710974315837907,-8.362376118063942,-8.362376118063942,2000,1049,0.5245,368,184,184,0.368,0.276,0.092,0.0,0.0,0.0,0.368,0.632,0.632,0.629
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1490,SOLUSDT,-8.026354755920362,-1.820464573890701,-6.320961038464334,-6.320961038464334,2000,1269,0.6345,436,218,218,0.4355,0.327,0.1085,0.0,0.0,0.0,0.4355,0.5645,0.5645,0.5615
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1590,BTCUSDT,-6.653416550396718,-2.393476820786422,-4.364400647473832,-4.364400647473832,2000,1121,0.5605,340,170,170,0.34,0.255,0.085,0.0,0.0,0.0,0.34,0.66,0.66,0.6565
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1590,ETHUSDT,-11.296029848181888,-1.9253250129036448,-9.55466315489819,-9.55466315489819,2000,1025,0.5125,341,171,170,0.3405,0.2555,0.085,0.0,0.0,0.0,0.3405,0.6595,0.6595,0.6575
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1590,SOLUSDT,-15.151823530771924,-5.5169671765828765,-10.197446108864838,-10.197446108864838,2000,1066,0.533,410,205,205,0.4095,0.3075,0.102,0.0,0.0,0.0,0.4095,0.5905,0.5905,0.589
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1690,BTCUSDT,-6.281320066544227,-1.4745445018667924,-4.878714379319482,-4.878714379319482,2000,1236,0.618,394,197,197,0.394,0.2955,0.0985,0.0,0.0,0.0,0.394,0.606,0.606,0.6035
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1690,ETHUSDT,-9.729895904346353,-2.7310296170875104,-7.195374084568639,-7.195374084568639,2000,1031,0.5155,390,195,195,0.3895,0.2925,0.097,0.0,0.0,0.0,0.3895,0.6105,0.6105,0.6075
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1690,SOLUSDT,-12.494137866048982,-3.670527945844271,-9.159823813052926,-9.159823813052926,2000,1098,0.549,433,217,216,0.4325,0.3245,0.108,0.0,0.0,0.0,0.4325,0.5675,0.5675,0.5655
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1790,BTCUSDT,-2.6280685049898445,1.7512862723906286,-4.303979770493349,-4.303979770493349,2000,1203,0.6015,387,194,193,0.387,0.2905,0.0965,0.0,0.0,0.0,0.387,0.613,0.613,0.611
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1790,ETHUSDT,-7.54428707762882,-3.416817547125528,-4.273486776558844,-4.273486776558844,2000,1071,0.5355,352,176,176,0.352,0.264,0.088,0.0,0.0,0.0,0.352,0.648,0.648,0.645
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1790,SOLUSDT,-8.031196901290127,-2.430569191104004,-5.740145928652362,-5.740145928652362,2000,948,0.474,367,184,183,0.366,0.2745,0.0915,0.0,0.0,0.0,0.366,0.634,0.634,0.632
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1890,BTCUSDT,-7.278567542229708,-3.43598282898947,-3.979313232624937,-3.979313232624937,2000,1145,0.5725,374,187,187,0.374,0.2805,0.0935,0.0,0.0,0.0,0.374,0.626,0.626,0.623
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1890,ETHUSDT,-9.545911155667596,-1.6393857106012932,-8.038304256420725,-8.038304256420725,2000,1058,0.529,383,192,191,0.3835,0.288,0.0955,0.0,0.0,0.0,0.3835,0.6165,0.6165,0.615
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1890,SOLUSDT,-13.374796950063194,-3.0373118481117567,-10.661302093603453,-10.661302093603453,2000,1157,0.5785,424,212,212,0.4235,0.318,0.1055,0.0,0.0,0.0,0.4235,0.5765,0.5765,0.575
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1990,BTCUSDT,-7.218448813596834,-1.883698204130413,-5.437170492387033,-5.437170492387033,2000,1188,0.594,357,179,178,0.356,0.267,0.089,0.0,0.0,0.0,0.356,0.644,0.644,0.641
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1990,ETHUSDT,-7.02772323261267,-2.3853483814090692,-4.755817671042584,-4.755817671042584,2000,1035,0.5175,390,195,195,0.3895,0.2925,0.097,0.0,0.0,0.0,0.3895,0.6105,0.6105,0.6085
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1990,SOLUSDT,-3.3513395911395016,0.1967328048349426,-3.5411058790564054,-3.5411058790564054,2000,1147,0.5735,446,223,223,0.4455,0.3345,0.111,0.0,0.0,0.0,0.4455,0.5545,0.5545,0.553
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2090,BTCUSDT,-5.745907350580348,-1.7522987639117193,-4.064836669381222,-4.064836669381222,2000,1162,0.581,318,159,159,0.318,0.2385,0.0795,0.0,0.0,0.0,0.318,0.682,0.682,0.679
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2090,ETHUSDT,-3.3168958387053915,0.15030423465354215,-3.4619965459468105,-3.4619965459468105,2000,1094,0.547,402,201,201,0.402,0.3015,0.1005,0.0,0.0,0.0,0.402,0.598,0.598,0.5965
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2090,SOLUSDT,-10.38943482679474,-3.308991782558124,-7.3227523166517035,-7.3227523166517035,2000,1190,0.595,434,217,217,0.4335,0.3255,0.108,0.0,0.0,0.0,0.4335,0.5665,0.5665,0.5635
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2190,BTCUSDT,-8.882014595666888,-1.784775752514367,-7.226210495909157,-7.226210495909157,2000,1230,0.615,401,201,200,0.4015,0.3015,0.1,0.0,0.0,0.0,0.4015,0.5985,0.5985,0.5955
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2190,ETHUSDT,-11.189047366680771,-3.013971007272276,-8.42912782831997,-8.42912782831997,2000,1075,0.5375,376,188,188,0.3755,0.282,0.0935,0.0,0.0,0.0,0.3755,0.6245,0.6245,0.6225
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2190,SOLUSDT,-9.773054673334059,-3.688072493374084,-6.317994393312665,-6.317994393312665,2000,1131,0.5655,393,197,196,0.3935,0.2955,0.098,0.0,0.0,0.0,0.3935,0.6065,0.6065,0.605
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2290,BTCUSDT,-6.310391989771091,-0.2801559335718906,-6.047177583011631,-6.047177583011631,2000,1198,0.599,402,201,201,0.402,0.3015,0.1005,0.0,0.0,0.0,0.402,0.598,0.598,0.595
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2290,ETHUSDT,-10.314536031987354,-3.5782229242513064,-6.986298440075444,-6.986298440075444,2000,997,0.4985,327,164,163,0.3265,0.245,0.0815,0.0,0.0,0.0,0.3265,0.6735,0.6735,0.671
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2290,SOLUSDT,-10.812689230786688,-3.255800493962513,-7.811206021041683,-7.811206021041683,2000,1165,0.5825,433,217,216,0.4325,0.3245,0.108,0.0,0.0,0.0,0.4325,0.5675,0.5675,0.5655
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2390,BTCUSDT,-4.786873520964175,-0.2233408963593697,-4.573747673656358,-4.573747673656358,2000,1208,0.604,341,171,170,0.34,0.255,0.085,0.0,0.0,0.0,0.34,0.66,0.66,0.6555
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2390,ETHUSDT,-5.506358282027035,0.761119040542968,-6.220134693073598,-6.220134693073598,2000,1002,0.501,288,144,144,0.2875,0.216,0.0715,0.0,0.0,0.0,0.2875,0.7125,0.7125,0.711
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2390,SOLUSDT,-13.092711988134308,-3.111625243454852,-10.301635020464827,-10.301635020464827,2000,1123,0.5615,454,227,227,0.4535,0.3405,0.113,0.0,0.0,0.0,0.4535,0.5465,0.5465,0.5435
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2490,BTCUSDT,-7.400518357450747,-4.066780273764248,-3.475061186521178,-4.066780273764248,2000,1172,0.586,360,180,180,0.36,0.27,0.09,0.0,0.0,0.0,0.36,0.64,0.64,0.6375
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2490,ETHUSDT,-5.677819119121241,-1.3194272562326192,-4.41666656536902,-4.41666656536902,2000,1055,0.5275,363,182,181,0.363,0.2725,0.0905,0.0,0.0,0.0,0.363,0.637,0.637,0.635
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2490,SOLUSDT,-9.319544519885037,-4.40013130247201,-5.145836792912084,-5.145836792912084,2000,1193,0.5965,423,212,211,0.4235,0.318,0.1055,0.0,0.0,0.0,0.4235,0.5765,0.5765,0.575
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2590,BTCUSDT,-4.854435924332479,-0.5658266705149684,-4.313013434130719,-4.313013434130719,2000,1229,0.6145,358,179,179,0.358,0.2685,0.0895,0.0,0.0,0.0,0.358,0.642,0.642,0.639
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2590,ETHUSDT,-5.894040246471343,-0.3267780102349849,-5.5855144692804615,-5.5855144692804615,2000,1066,0.533,391,196,195,0.3905,0.293,0.0975,0.0,0.0,0.0,0.3905,0.6095,0.6095,0.6075
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2590,SOLUSDT,-5.062244221325141,-2.3538657337053737,-2.7736668819204224,-2.7736668819204224,2000,1059,0.5295,451,226,225,0.45,0.3375,0.1125,0.0,0.0,0.0,0.45,0.55,0.55,0.547
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2690,BTCUSDT,-2.4908181482443115,-3.1005010960529322,0.6291910223529484,-3.1005010960529322,2000,1133,0.5665,365,183,182,0.364,0.273,0.091,0.0,0.0,0.0,0.364,0.636,0.636,0.633
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2690,ETHUSDT,-5.515016593285626,-2.0701982612329584,-3.5176404637700553,-3.5176404637700553,2000,1084,0.542,342,171,171,0.3415,0.2565,0.085,0.0,0.0,0.0,0.3415,0.6585,0.6585,0.657
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2690,SOLUSDT,-9.259149854392025,-0.5704902360701536,-8.738511975922325,-8.738511975922325,2000,912,0.456,377,189,188,0.377,0.283,0.094,0.0,0.0,0.0,0.377,0.623,0.623,0.6195
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2790,BTCUSDT,-6.505329643348745,-1.2489041525736155,-5.322903453037597,-5.322903453037597,2000,1217,0.6085,328,164,164,0.328,0.246,0.082,0.0,0.0,0.0,0.328,0.672,0.672,0.6675
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2790,ETHUSDT,-9.887620072236258,-2.7628252861383484,-7.327233444476288,-7.327233444476288,2000,1063,0.5315,368,184,184,0.368,0.276,0.092,0.0,0.0,0.0,0.368,0.632,0.632,0.6295
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2790,SOLUSDT,-10.826975301456576,-1.989761253668132,-9.016623325100493,-9.016623325100493,2000,1205,0.6025,431,216,215,0.4305,0.323,0.1075,0.0,0.0,0.0,0.4305,0.5695,0.5695,0.5675
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2890,BTCUSDT,-11.341996982245528,-3.5716390888289262,-8.058166518639243,-8.058166518639243,2000,1160,0.58,335,168,167,0.334,0.2505,0.0835,0.0,0.0,0.0,0.334,0.666,0.666,0.6625
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2890,ETHUSDT,-11.810719841916484,-3.2296099903724396,-8.867495367839606,-8.867495367839606,2000,1012,0.506,374,187,187,0.3735,0.2805,0.093,0.0,0.0,0.0,0.3735,0.6265,0.6265,0.624
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2890,SOLUSDT,-8.918824655268908,0.33794280164924917,-9.225590238796489,-9.225590238796489,2000,1165,0.5825,479,240,239,0.478,0.3585,0.1195,0.0,0.0,0.0,0.478,0.522,0.522,0.52
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2990,BTCUSDT,-4.441628167701339,-1.0098998416221971,-3.4667389169104723,-3.4667389169104723,2000,1156,0.578,368,184,184,0.3675,0.276,0.0915,0.0,0.0,0.0,0.3675,0.6325,0.6325,0.6295
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2990,ETHUSDT,-10.608911413937905,-2.860328617804453,-7.976743884222836,-7.976743884222836,2000,1038,0.519,420,210,210,0.42,0.315,0.105,0.0,0.0,0.0,0.42,0.58,0.58,0.577
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2990,SOLUSDT,-9.447476507399744,-2.9442687073773066,-6.700488176649033,-6.700488176649033,2000,1012,0.506,406,203,203,0.406,0.3045,0.1015,0.0,0.0,0.0,0.406,0.594,0.594,0.592
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3090,BTCUSDT,-12.7007562628203,-5.392180172011973,-7.725128963014349,-7.725128963014349,2000,1174,0.587,387,194,193,0.3875,0.291,0.0965,0.0,0.0,0.0,0.3875,0.6125,0.6125,0.6095
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3090,ETHUSDT,-12.849972079878158,-2.5139672211217268,-10.602549477216872,-10.602549477216872,2000,1019,0.5095,326,163,163,0.3255,0.2445,0.081,0.0,0.0,0.0,0.3255,0.6745,0.6745,0.673
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3090,SOLUSDT,-8.5465525350092,-1.917559380384748,-6.758593192366725,-6.758593192366725,2000,1176,0.588,380,190,190,0.3795,0.285,0.0945,0.0,0.0,0.0,0.3795,0.6205,0.6205,0.6185
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,190,BTCUSDT,-5.215124367516733,0.10614001229809489,-5.315622377569563,-5.315622377569563,2000,1015,0.5075,226,113,113,0.226,0.1695,0.0565,0.0,0.0,0.0,0.226,0.774,0.774,0.7695
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,190,ETHUSDT,-8.527493370943862,-0.36036157821657255,-8.196669440082772,-8.196669440082772,2000,1031,0.5155,323,162,161,0.3235,0.243,0.0805,0.0,0.0,0.0,0.3235,0.6765,0.6765,0.675
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,190,SOLUSDT,-6.921998715797429,-1.2892602220336946,-5.706307648421705,-5.706307648421705,2000,1031,0.5155,331,166,165,0.33,0.2475,0.0825,0.0,0.0,0.0,0.33,0.67,0.67,0.6675
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,190,BTCUSDT,-4.977019765467416,-0.46741866963868617,-4.530778801828506,-4.530778801828506,2000,1155,0.5775,295,148,147,0.2945,0.221,0.0735,0.0,0.0,0.0,0.2945,0.7055,0.7055,0.7015
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,190,ETHUSDT,-9.486136029421633,-1.4166160419300522,-8.185476764445166,-8.185476764445166,2000,972,0.486,296,148,148,0.2955,0.222,0.0735,0.0,0.0,0.0,0.2955,0.7045,0.7045,0.7015
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,190,SOLUSDT,-10.038317154859,-5.080246852186876,-5.223433624981311,-5.223433624981311,2000,967,0.4835,340,170,170,0.34,0.255,0.085,0.0,0.0,0.0,0.34,0.66,0.66,0.6555
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,290,BTCUSDT,-4.227747623407241,-0.6055111707710559,-3.644303115094849,-3.644303115094849,2000,968,0.484,279,140,139,0.278,0.2085,0.0695,0.0,0.0,0.0,0.278,0.722,0.722,0.719
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,290,ETHUSDT,-11.635482809974707,-1.8306737481644464,-9.987650354916166,-9.987650354916166,2000,1030,0.515,329,165,164,0.3285,0.2465,0.082,0.0,0.0,0.0,0.3285,0.6715,0.6715,0.669
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,290,SOLUSDT,-6.923247933693033,-0.40121135931288077,-6.548309134470576,-6.548309134470576,2000,984,0.492,333,167,166,0.3335,0.2505,0.083,0.0,0.0,0.0,0.3335,0.6665,0.6665,0.6615
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,390,BTCUSDT,-6.12469589198793,-1.5852296442464442,-4.612586333669277,-4.612586333669277,2000,1125,0.5625,326,163,163,0.3255,0.2445,0.081,0.0,0.0,0.0,0.3255,0.6745,0.6745,0.673
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,390,ETHUSDT,-8.241395695057784,-1.8612075998911681,-6.501188713587169,-6.501188713587169,2000,956,0.478,294,147,147,0.2935,0.2205,0.073,0.0,0.0,0.0,0.2935,0.7065,0.7065,0.704
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,390,SOLUSDT,-8.092792552336093,-0.3696589865311961,-7.751788749534471,-7.751788749534471,2000,891,0.4455,323,162,161,0.3235,0.243,0.0805,0.0,0.0,0.0,0.3235,0.6765,0.6765,0.674
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,490,BTCUSDT,-5.251835965017904,-1.1261545945095541,-4.172672109179687,-4.172672109179687,2000,1057,0.5285,297,149,148,0.2975,0.2235,0.074,0.0,0.0,0.0,0.2975,0.7025,0.7025,0.6995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,490,ETHUSDT,-12.704316304133624,-3.983342062604589,-9.082772123994642,-9.082772123994642,2000,1032,0.516,345,173,172,0.3455,0.2595,0.086,0.0,0.0,0.0,0.3455,0.6545,0.6545,0.653
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,490,SOLUSDT,-6.555690796442848,-0.9191812378043895,-5.688799940346345,-5.688799940346345,2000,1018,0.509,341,171,170,0.3415,0.2565,0.085,0.0,0.0,0.0,0.3415,0.6585,0.6585,0.6535
