subsample_id,z_window,alpha_out,top_k,feature,union_rank,best_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,subsample_size,entry_n_samples,entry_n_bins_used,entry_min_bin_size_used,entry_min_action_count_in_bin,entry_reason,exit_n_samples,exit_n_bins_used,exit_min_bin_size_used,exit_min_action_count_in_bin,exit_reason
37,72,0.5,26,dist_to_high_24_sqrt_z,26,18.0,0.006594670418391013,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,7,volatility_72_sqrt_z,1,1.0,0.02162989138038024,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,7,ema_spread_50_100_z,2,1.0,0.0199025344276596,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,7,ema_spread_100_200_z,3,2.0,0.021397091951825598,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,7,RSI_72_bounded,4,2.0,0.014384879012882212,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,7,RSI_14_bounded,5,3.0,0.014256001522913508,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,7,dist_ema_200_z,6,4.0,0.017936668041009407,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,7,dist_to_low_24_sqrt_z,7,4.0,0.01548368502110753,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,volatility_72_sqrt_z,1,1.0,0.02162989138038024,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,ema_spread_50_100_z,2,1.0,0.0199025344276596,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,ema_spread_100_200_z,3,2.0,0.021397091951825598,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,RSI_72_bounded,4,2.0,0.014384879012882212,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,RSI_14_bounded,5,3.0,0.014256001522913508,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,dist_ema_200_z,6,4.0,0.017936668041009407,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,dist_to_low_24_sqrt_z,7,4.0,0.01548368502110753,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,dist_to_high_168_sqrt_z,8,5.0,0.01728534882822491,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,volatility_168_sqrt_z,9,6.0,0.012591181395646633,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,dist_to_low_72_sqrt_z,10,7.0,0.015113824049409419,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,bb_pos_20_norm,11,7.0,0.010975426616156247,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,RSI_30_bounded,12,8.0,0.010651987468421276,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,ema_slope_200_z,13,8.0,0.014459849606530184,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,14,price_pos_in_range_72_norm,14,9.0,0.012707264793246353,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,volatility_72_sqrt_z,1,1.0,0.02162989138038024,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,ema_spread_50_100_z,2,1.0,0.0199025344276596,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,ema_spread_100_200_z,3,2.0,0.021397091951825598,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,RSI_72_bounded,4,2.0,0.014384879012882212,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,RSI_14_bounded,5,3.0,0.014256001522913508,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,dist_ema_200_z,6,4.0,0.017936668041009407,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,dist_to_low_24_sqrt_z,7,4.0,0.01548368502110753,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,dist_to_high_168_sqrt_z,8,5.0,0.01728534882822491,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,volatility_168_sqrt_z,9,6.0,0.012591181395646633,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,dist_to_low_72_sqrt_z,10,7.0,0.015113824049409419,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,bb_pos_20_norm,11,7.0,0.010975426616156247,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
38,72,0.5,20,RSI_30_bounded,12,8.0,0.010651987468421276,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
