seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,trial_number,bandit_name,method_group,set_name,z_window
3142,3,-5.199231988771604,0.5,-6.550250727539045,-1.146175772469282,-6.550250727539045,-7.65614206487339,-6.781538443580271,9.191483818009416,12.923564561413626,0.6415898794010478,484,156,0.5508333333333334,0.18766666666666665,0.3235,0.6765,1.0,0.995,4.0,6.395061728395062,4.0,7.0,0.8395061728395061,0.16049382716049382,9.0,2,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-4.497604392392654,0.5,-5.289039698756422,-2.1232984733013494,-5.289039698756422,-7.312597427300415,-6.423674777256805,11.871150853998591,12.17008047282463,0.6342712667364357,473,145,0.545,0.17800000000000002,0.31499999999999995,0.685,1.0,0.995,4.0,6.573248407643312,4.0,6.0,0.8407643312101911,0.1592356687898089,9.0,2,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-5.6962806638662,0.5,-6.936146517543807,-1.9766831028333802,-6.936146517543807,-8.741004080308274,-10.981256123387151,12.821504276013606,13.978249403943222,0.585051569546999,470,154,0.5491666666666667,0.17833333333333334,0.3095,0.6905,1.0,0.995,4.0,6.6558441558441555,4.0,7.0,0.8311688311688312,0.16883116883116883,9.0,2,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-4.729501899877983,0.5,-5.828454546695521,-1.432643959425369,-5.828454546695521,-7.190872325905299,-7.320059284867353,9.581292337504177,11.160629436417324,0.6258393257165668,467,147,0.5401666666666668,0.167,0.3195,0.6805,1.0,0.995,4.0,6.73469387755102,4.0,7.0,0.84375,0.15625,9.0,2,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-4.306130575094322,0.5,-5.2258062996558365,-1.5471034014097773,-5.2258062996558365,-6.704946723208352,-6.734292634230088,9.359914724060836,11.468124725799356,0.7202385896582854,494,157,0.5406666666666666,0.18400000000000002,0.31999999999999995,0.68,1.0,0.995,4.0,6.34375,4.0,6.0,0.85625,0.14375,8.0,2,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-6.16545856560229,0.5,-6.858946466127392,-4.084994864026984,-6.858946466127392,-10.664702138469044,-9.840509575006928,13.447010025431883,15.805535962839802,0.5042583669029294,385,116,0.5281666666666667,0.13366666666666668,0.266,0.734,1.0,0.995,4.0,7.8088235294117645,4.0,9.0,0.7593984962406015,0.24060150375939848,10.0,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-5.448616941341545,0.5,-6.003003995900514,-3.785455777664637,-6.003003995900514,-9.559890043066298,-9.991107961806522,11.219886691183644,14.682787679522102,0.5565518226819655,366,114,0.5341666666666666,0.1215,0.252,0.748,1.0,0.995,4.0,8.333333333333334,4.0,10.75,0.6984126984126984,0.30158730158730157,11.0,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-4.591457781388444,0.5,-4.894788395000504,-3.6814659405522607,-4.894788395000504,-8.381397844945452,-10.299984222987534,11.708100943887278,14.294972935999228,0.5726536249991556,368,115,0.5341666666666667,0.1245,0.24350000000000005,0.7565,1.0,0.995,4.0,8.904347826086957,4.0,10.0,0.7355371900826446,0.2644628099173554,11.0,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-5.466873446550636,0.5,-5.828475609155988,-4.38206695873458,-5.828475609155988,-9.966013673942438,-10.393884043258083,12.982042111959014,14.06093132011852,0.5383555649119893,380,117,0.531,0.13316666666666666,0.262,0.738,1.0,0.995,4.0,8.037878787878787,4.0,9.5,0.7480916030534351,0.25190839694656486,10.0,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-5.172195281801688,0.5,-5.927296342081838,-2.9068921009612416,-5.927296342081838,-8.652615619022626,-9.43966998393867,12.964693603703392,13.997523441394389,0.5766680476084936,398,118,0.5428333333333334,0.144,0.278,0.722,1.0,0.995,4.0,7.625899280575539,4.0,8.0,0.7769784172661871,0.22302158273381295,10.0,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
