symbol,z_window,feature,target,corr_method,raw_corr,abs_corr
XRPUSDT,96,price_pos_in_range_24_norm,target_log_ret_horizon_3,spearman,-0.056976493016334485,0.056976493016334485
XRPUSDT,96,dist_ema_100_z,target_log_ret_horizon_3,spearman,-0.0562259161305128,0.0562259161305128
XRPUSDT,96,MOM_pct_14_z,target_log_ret_horizon_3,spearman,-0.05482889093264097,0.05482889093264097
XRPUSDT,96,ret_accel_72_168_z,target_log_ret_horizon_3,spearman,-0.054505014087321356,0.054505014087321356
XRPUSDT,96,ema_slope_21_z,target_log_ret_horizon_3,spearman,-0.05087816886942386,0.05087816886942386
XRPUSDT,96,dist_to_low_72_sqrt_z,target_log_ret_horizon_3,spearman,-0.04839485851475119,0.04839485851475119
XRPUSDT,96,dist_ema_200_z,target_log_ret_horizon_3,spearman,-0.046357601749058654,0.046357601749058654
XRPUSDT,96,dist_to_low_24_sqrt_z,target_log_ret_horizon_3,spearman,-0.04627011623909824,0.04627011623909824
XRPUSDT,96,ema_spread_9_21_z,target_log_ret_horizon_3,spearman,-0.0459667965865939,0.0459667965865939
XRPUSDT,96,log_ret_24_z,target_log_ret_horizon_3,spearman,-0.045915019931235805,0.045915019931235805
XRPUSDT,96,ema_slope_50_z,target_log_ret_horizon_3,spearman,-0.04385012828540833,0.04385012828540833
XRPUSDT,96,dist_to_low_168_sqrt_z,target_log_ret_horizon_3,spearman,-0.03828502218323656,0.03828502218323656
XRPUSDT,96,MOM_pct_30_z,target_log_ret_horizon_3,spearman,-0.035252759991586204,0.035252759991586204
XRPUSDT,96,ADX_30_scaled,target_log_ret_horizon_3,spearman,0.035125274819100945,0.035125274819100945
XRPUSDT,96,NATR_14_z,target_log_ret_horizon_3,spearman,0.03407739730803034,0.03407739730803034
XRPUSDT,96,dist_to_high_24_sqrt_z,target_log_ret_horizon_3,spearman,0.0334887522332849,0.0334887522332849
XRPUSDT,96,ema_slope_100_z,target_log_ret_horizon_3,spearman,-0.03214654604886723,0.03214654604886723
XRPUSDT,96,ema_spread_21_50_z,target_log_ret_horizon_3,spearman,-0.031792195127540133,0.031792195127540133
XRPUSDT,96,vol_ratio_24_log1p_z,target_log_ret_horizon_3,spearman,0.028441198936794275,0.028441198936794275
XRPUSDT,96,vol_ratio_168_log1p_z,target_log_ret_horizon_3,spearman,0.026967991178265194,0.026967991178265194
XRPUSDT,96,vol_ratio_72_log1p_z,target_log_ret_horizon_3,spearman,0.026163832112905006,0.026163832112905006
XRPUSDT,96,ret_accel_24_72_z,target_log_ret_horizon_3,spearman,0.02513505645672902,0.02513505645672902
XRPUSDT,96,ema_slope_200_z,target_log_ret_horizon_3,spearman,-0.023413106249105056,0.023413106249105056
XRPUSDT,96,ADX_14_scaled,target_log_ret_horizon_3,spearman,0.018538692710394458,0.018538692710394458
XRPUSDT,96,ret_accel_6_24_z,target_log_ret_horizon_3,spearman,0.01482791865404845,0.01482791865404845
XRPUSDT,96,ADX_72_scaled,target_log_ret_horizon_3,spearman,0.014767813666621861,0.014767813666621861
XRPUSDT,96,volatility_168_sqrt_z,target_log_ret_horizon_3,spearman,0.01415934570768365,0.01415934570768365
XRPUSDT,96,range_sqrt_z,target_log_ret_horizon_3,spearman,0.010092341908674512,0.010092341908674512
XRPUSDT,96,bb_width_20_sqrt_z,target_log_ret_horizon_3,spearman,0.00642609398274016,0.00642609398274016
XRPUSDT,96,vol_expansion_168_log1p_z,target_log_ret_horizon_3,spearman,0.005109636822696792,0.005109636822696792
XRPUSDT,96,log_ret_168_z,target_log_ret_horizon_3,spearman,0.004015441920118308,0.004015441920118308
XRPUSDT,96,volatility_24_sqrt_z,target_log_ret_horizon_3,spearman,-0.0037492874931533797,0.0037492874931533797
XRPUSDT,96,ema_spread_50_100_z,target_log_ret_horizon_3,spearman,-0.003315955721826504,0.003315955721826504
XRPUSDT,96,body_sqrt_z,target_log_ret_horizon_3,spearman,0.003265612054885166,0.003265612054885166
XRPUSDT,96,vol_expansion_24_log1p_z,target_log_ret_horizon_3,spearman,0.0028063941541143413,0.0028063941541143413
XRPUSDT,96,volatility_72_sqrt_z,target_log_ret_horizon_3,spearman,-0.0019378191834435766,0.0019378191834435766
XRPUSDT,96,ema_spread_100_200_z,target_log_ret_horizon_3,spearman,-0.0014173531476644676,0.0014173531476644676
XRPUSDT,96,vol_expansion_72_log1p_z,target_log_ret_horizon_3,spearman,0.0013098493183755563,0.0013098493183755563
XRPUSDT,96,log_ret_6_z,target_log_ret_horizon_5,spearman,-0.09569022372207317,0.09569022372207317
XRPUSDT,96,RSI_14_bounded,target_log_ret_horizon_5,spearman,-0.0900060570005493,0.0900060570005493
XRPUSDT,96,dist_ema_9_z,target_log_ret_horizon_5,spearman,-0.08893068493936718,0.08893068493936718
XRPUSDT,96,price_pos_in_range_72_norm,target_log_ret_horizon_5,spearman,-0.08365784677833388,0.08365784677833388
XRPUSDT,96,bb_pos_20_norm,target_log_ret_horizon_5,spearman,-0.08235688755366512,0.08235688755366512
XRPUSDT,96,RSI_30_bounded,target_log_ret_horizon_5,spearman,-0.08121601080357164,0.08121601080357164
XRPUSDT,96,dist_to_high_72_sqrt_z,target_log_ret_horizon_5,spearman,0.07737908084416925,0.07737908084416925
XRPUSDT,96,dist_ema_21_z,target_log_ret_horizon_5,spearman,-0.07720257094589039,0.07720257094589039
XRPUSDT,96,price_pos_in_range_168_norm,target_log_ret_horizon_5,spearman,-0.0733394955686854,0.0733394955686854
XRPUSDT,96,dist_to_high_168_sqrt_z,target_log_ret_horizon_5,spearman,0.07307749535012135,0.07307749535012135
XRPUSDT,96,MOM_pct_72_z,target_log_ret_horizon_5,spearman,-0.07289158281416232,0.07289158281416232
XRPUSDT,96,ema_slope_9_z,target_log_ret_horizon_5,spearman,-0.0725766879095975,0.0725766879095975
XRPUSDT,96,log_ret_72_z,target_log_ret_horizon_5,spearman,-0.07233706022989513,0.07233706022989513
XRPUSDT,96,dist_ema_50_z,target_log_ret_horizon_5,spearman,-0.07023355207355776,0.07023355207355776
XRPUSDT,96,RSI_72_bounded,target_log_ret_horizon_5,spearman,-0.06693573523289868,0.06693573523289868
XRPUSDT,96,ret_accel_72_168_z,target_log_ret_horizon_5,spearman,-0.06001631161430722,0.06001631161430722
XRPUSDT,96,dist_ema_100_z,target_log_ret_horizon_5,spearman,-0.05672413109290277,0.05672413109290277
XRPUSDT,96,MACD_hist_pct_z,target_log_ret_horizon_5,spearman,-0.0540409917564486,0.0540409917564486
XRPUSDT,96,ema_slope_21_z,target_log_ret_horizon_5,spearman,-0.05373971725555359,0.05373971725555359
XRPUSDT,96,dist_to_low_72_sqrt_z,target_log_ret_horizon_5,spearman,-0.05337267000931467,0.05337267000931467
XRPUSDT,96,price_pos_in_range_24_norm,target_log_ret_horizon_5,spearman,-0.05061486937576517,0.05061486937576517
XRPUSDT,96,ema_slope_50_z,target_log_ret_horizon_5,spearman,-0.05020836477541922,0.05020836477541922
XRPUSDT,96,log_ret_24_z,target_log_ret_horizon_5,spearman,-0.05020075013196978,0.05020075013196978
XRPUSDT,96,ema_spread_9_21_z,target_log_ret_horizon_5,spearman,-0.04848537504423119,0.04848537504423119
XRPUSDT,96,dist_to_low_24_sqrt_z,target_log_ret_horizon_5,spearman,-0.04522326576776617,0.04522326576776617
XRPUSDT,96,dist_ema_200_z,target_log_ret_horizon_5,spearman,-0.04477737732937884,0.04477737732937884
XRPUSDT,96,ADX_30_scaled,target_log_ret_horizon_5,spearman,0.04275707887694035,0.04275707887694035
XRPUSDT,96,MOM_pct_30_z,target_log_ret_horizon_5,spearman,-0.041235087463900054,0.041235087463900054
XRPUSDT,96,MOM_pct_14_z,target_log_ret_horizon_5,spearman,-0.04116307976911757,0.04116307976911757
XRPUSDT,96,dist_to_low_168_sqrt_z,target_log_ret_horizon_5,spearman,-0.04094285210288763,0.04094285210288763
XRPUSDT,96,ema_spread_21_50_z,target_log_ret_horizon_5,spearman,-0.0391707257367825,0.0391707257367825
XRPUSDT,96,NATR_14_z,target_log_ret_horizon_5,spearman,0.03695931851833224,0.03695931851833224
XRPUSDT,96,ema_slope_100_z,target_log_ret_horizon_5,spearman,-0.03620455905045946,0.03620455905045946
XRPUSDT,96,body_sqrt_z,target_log_ret_horizon_5,spearman,0.03475233885826942,0.03475233885826942
XRPUSDT,96,vol_ratio_168_log1p_z,target_log_ret_horizon_5,spearman,0.032108148296312256,0.032108148296312256
XRPUSDT,96,vol_ratio_24_log1p_z,target_log_ret_horizon_5,spearman,0.03127128057912157,0.03127128057912157
XRPUSDT,96,range_sqrt_z,target_log_ret_horizon_5,spearman,0.02912123355405422,0.02912123355405422
XRPUSDT,96,ret_accel_24_72_z,target_log_ret_horizon_5,spearman,0.028843525947881088,0.028843525947881088
XRPUSDT,96,vol_ratio_72_log1p_z,target_log_ret_horizon_5,spearman,0.028221480595826076,0.028221480595826076
XRPUSDT,96,ADX_14_scaled,target_log_ret_horizon_5,spearman,0.02668059336539091,0.02668059336539091
XRPUSDT,96,vol_expansion_168_log1p_z,target_log_ret_horizon_5,spearman,0.025885256598958125,0.025885256598958125
XRPUSDT,96,ema_slope_200_z,target_log_ret_horizon_5,spearman,-0.025493896256641373,0.025493896256641373
XRPUSDT,96,vol_expansion_24_log1p_z,target_log_ret_horizon_5,spearman,0.02340693783267121,0.02340693783267121
XRPUSDT,96,dist_to_high_24_sqrt_z,target_log_ret_horizon_5,spearman,0.022328036036636644,0.022328036036636644
XRPUSDT,96,ret_accel_6_24_z,target_log_ret_horizon_5,spearman,0.0195519519471111,0.0195519519471111
XRPUSDT,96,vol_expansion_72_log1p_z,target_log_ret_horizon_5,spearman,0.01936957860427762,0.01936957860427762
XRPUSDT,96,volatility_168_sqrt_z,target_log_ret_horizon_5,spearman,0.013413572703053215,0.013413572703053215
XRPUSDT,96,log_ret_168_z,target_log_ret_horizon_5,spearman,0.011348996770457486,0.011348996770457486
XRPUSDT,96,ADX_72_scaled,target_log_ret_horizon_5,spearman,0.0053545046736207386,0.0053545046736207386
XRPUSDT,96,volatility_24_sqrt_z,target_log_ret_horizon_5,spearman,-0.005149998713357614,0.005149998713357614
XRPUSDT,96,volatility_72_sqrt_z,target_log_ret_horizon_5,spearman,-0.004741781002393672,0.004741781002393672
XRPUSDT,96,ema_spread_50_100_z,target_log_ret_horizon_5,spearman,-0.0026952889002232693,0.0026952889002232693
XRPUSDT,96,bb_width_20_sqrt_z,target_log_ret_horizon_5,spearman,-0.0002218146771556538,0.0002218146771556538
XRPUSDT,96,ema_spread_100_200_z,target_log_ret_horizon_5,spearman,1.948006541963574e-05,1.948006541963574e-05
BTCUSDT,168,log_ret_6_z,target_log_ret_horizon_1,spearman,-0.04411307531062631,0.04411307531062631
BTCUSDT,168,dist_ema_9_z,target_log_ret_horizon_1,spearman,-0.040862422727892034,0.040862422727892034
BTCUSDT,168,dist_to_high_24_sqrt_z,target_log_ret_horizon_1,spearman,0.028274444277479025,0.028274444277479025
BTCUSDT,168,ret_accel_6_24_z,target_log_ret_horizon_1,spearman,-0.024760639736475056,0.024760639736475056
BTCUSDT,168,bb_pos_20_norm,target_log_ret_horizon_1,spearman,-0.022429386472944138,0.022429386472944138
BTCUSDT,168,body_sqrt_z,target_log_ret_horizon_1,spearman,0.022368420343743756,0.022368420343743756
BTCUSDT,168,price_pos_in_range_24_norm,target_log_ret_horizon_1,spearman,-0.02079749745201365,0.02079749745201365
BTCUSDT,168,ema_slope_9_z,target_log_ret_horizon_1,spearman,-0.019072381771479397,0.019072381771479397
BTCUSDT,168,dist_to_low_24_sqrt_z,target_log_ret_horizon_1,spearman,-0.01745911493100038,0.01745911493100038
BTCUSDT,168,dist_ema_21_z,target_log_ret_horizon_1,spearman,-0.017324135943299575,0.017324135943299575
BTCUSDT,168,MACD_hist_pct_z,target_log_ret_horizon_1,spearman,-0.017138815996408405,0.017138815996408405
BTCUSDT,168,NATR_14_z,target_log_ret_horizon_1,spearman,0.016658361877665815,0.016658361877665815
BTCUSDT,168,dist_to_low_72_sqrt_z,target_log_ret_horizon_1,spearman,-0.015295875949097404,0.015295875949097404
BTCUSDT,168,MOM_pct_14_z,target_log_ret_horizon_1,spearman,-0.014771831822888253,0.014771831822888253
BTCUSDT,168,dist_to_high_72_sqrt_z,target_log_ret_horizon_1,spearman,0.014478820787079452,0.014478820787079452
BTCUSDT,168,RSI_72_bounded,target_log_ret_horizon_1,spearman,0.01422988581242075,0.01422988581242075
BTCUSDT,168,vol_expansion_72_log1p_z,target_log_ret_horizon_1,spearman,0.013141560519972575,0.013141560519972575
BTCUSDT,168,ADX_72_scaled,target_log_ret_horizon_1,spearman,0.012068251801762745,0.012068251801762745
BTCUSDT,168,dist_to_high_168_sqrt_z,target_log_ret_horizon_1,spearman,0.011652392109129134,0.011652392109129134
BTCUSDT,168,log_ret_168_z,target_log_ret_horizon_1,spearman,0.011555091692834762,0.011555091692834762
BTCUSDT,168,volatility_168_sqrt_z,target_log_ret_horizon_1,spearman,0.011372591607877132,0.011372591607877132
BTCUSDT,168,bb_width_20_sqrt_z,target_log_ret_horizon_1,spearman,0.011271569049811908,0.011271569049811908
BTCUSDT,168,ema_spread_100_200_z,target_log_ret_horizon_1,spearman,0.0107970038756736,0.0107970038756736
BTCUSDT,168,ema_slope_200_z,target_log_ret_horizon_1,spearman,0.010617879126009708,0.010617879126009708
BTCUSDT,168,ret_accel_24_72_z,target_log_ret_horizon_1,spearman,0.01054913850201288,0.01054913850201288
BTCUSDT,168,volatility_24_sqrt_z,target_log_ret_horizon_1,spearman,0.010397768914892183,0.010397768914892183
BTCUSDT,168,log_ret_24_z,target_log_ret_horizon_1,spearman,0.009896053849709001,0.009896053849709001
BTCUSDT,168,vol_expansion_24_log1p_z,target_log_ret_horizon_1,spearman,0.009873469845164207,0.009873469845164207
BTCUSDT,168,range_sqrt_z,target_log_ret_horizon_1,spearman,0.009280307620450656,0.009280307620450656
BTCUSDT,168,ema_spread_50_100_z,target_log_ret_horizon_1,spearman,0.009086425839277178,0.009086425839277178
BTCUSDT,168,MOM_pct_30_z,target_log_ret_horizon_1,spearman,0.009050942152622692,0.009050942152622692
BTCUSDT,168,ADX_14_scaled,target_log_ret_horizon_1,spearman,0.009004271638916735,0.009004271638916735
BTCUSDT,168,dist_ema_200_z,target_log_ret_horizon_1,spearman,0.00896974560090859,0.00896974560090859
BTCUSDT,168,RSI_14_bounded,target_log_ret_horizon_1,spearman,-0.008510336829063757,0.008510336829063757
BTCUSDT,168,ema_spread_21_50_z,target_log_ret_horizon_1,spearman,0.008202703556835918,0.008202703556835918
BTCUSDT,168,ret_accel_72_168_z,target_log_ret_horizon_1,spearman,-0.008019213262492973,0.008019213262492973
BTCUSDT,168,ema_slope_100_z,target_log_ret_horizon_1,spearman,0.007379576185898329,0.007379576185898329
BTCUSDT,168,ema_spread_9_21_z,target_log_ret_horizon_1,spearman,0.007099796378000781,0.007099796378000781
BTCUSDT,168,vol_expansion_168_log1p_z,target_log_ret_horizon_1,spearman,0.00698104229871191,0.00698104229871191
BTCUSDT,168,ema_slope_50_z,target_log_ret_horizon_1,spearman,0.006276968340856099,0.006276968340856099
BTCUSDT,168,ADX_30_scaled,target_log_ret_horizon_1,spearman,0.006192561766987126,0.006192561766987126
BTCUSDT,168,vol_ratio_72_log1p_z,target_log_ret_horizon_1,spearman,0.00600832253584726,0.00600832253584726
BTCUSDT,168,price_pos_in_range_72_norm,target_log_ret_horizon_1,spearman,-0.00586877336634243,0.00586877336634243
BTCUSDT,168,volatility_72_sqrt_z,target_log_ret_horizon_1,spearman,-0.005787349805939281,0.005787349805939281
BTCUSDT,168,vol_ratio_24_log1p_z,target_log_ret_horizon_1,spearman,0.004762660135259023,0.004762660135259023
BTCUSDT,168,RSI_30_bounded,target_log_ret_horizon_1,spearman,0.00464988840914669,0.00464988840914669
BTCUSDT,168,dist_ema_100_z,target_log_ret_horizon_1,spearman,0.003721959369614413,0.003721959369614413
BTCUSDT,168,price_pos_in_range_168_norm,target_log_ret_horizon_1,spearman,0.0020617595625982777,0.0020617595625982777
BTCUSDT,168,dist_to_low_168_sqrt_z,target_log_ret_horizon_1,spearman,-0.0017570296953358206,0.0017570296953358206
BTCUSDT,168,dist_ema_50_z,target_log_ret_horizon_1,spearman,-0.001749420967454688,0.001749420967454688
BTCUSDT,168,ema_slope_21_z,target_log_ret_horizon_1,spearman,0.001459811811583118,0.001459811811583118
BTCUSDT,168,log_ret_72_z,target_log_ret_horizon_1,spearman,0.0010794216737750612,0.0010794216737750612
BTCUSDT,168,MOM_pct_72_z,target_log_ret_horizon_1,spearman,0.0009310222905956261,0.0009310222905956261
BTCUSDT,168,vol_ratio_168_log1p_z,target_log_ret_horizon_1,spearman,0.0003231382630286302,0.0003231382630286302
BTCUSDT,168,volatility_168_sqrt_z,target_log_ret_horizon_10,spearman,0.04078849104402071,0.04078849104402071
BTCUSDT,168,bb_width_20_sqrt_z,target_log_ret_horizon_10,spearman,0.03877445060366196,0.03877445060366196
BTCUSDT,168,MOM_pct_14_z,target_log_ret_horizon_10,spearman,0.038091093039716924,0.038091093039716924
BTCUSDT,168,volatility_72_sqrt_z,target_log_ret_horizon_10,spearman,-0.033536992385862614,0.033536992385862614
BTCUSDT,168,ret_accel_6_24_z,target_log_ret_horizon_10,spearman,-0.03201566176936209,0.03201566176936209
BTCUSDT,168,log_ret_6_z,target_log_ret_horizon_10,spearman,-0.03188087898135081,0.03188087898135081
BTCUSDT,168,ema_slope_21_z,target_log_ret_horizon_10,spearman,0.03182069414596398,0.03182069414596398
BTCUSDT,168,body_sqrt_z,target_log_ret_horizon_10,spearman,0.030665380748520425,0.030665380748520425
BTCUSDT,168,ema_slope_200_z,target_log_ret_horizon_10,spearman,0.030263631392099574,0.030263631392099574
BTCUSDT,168,ADX_14_scaled,target_log_ret_horizon_10,spearman,0.030061991624117365,0.030061991624117365
BTCUSDT,168,ema_spread_9_21_z,target_log_ret_horizon_10,spearman,0.02909204390498349,0.02909204390498349
BTCUSDT,168,NATR_14_z,target_log_ret_horizon_10,spearman,0.02826036297683156,0.02826036297683156
BTCUSDT,168,dist_ema_200_z,target_log_ret_horizon_10,spearman,0.027005973418595713,0.027005973418595713
BTCUSDT,168,range_sqrt_z,target_log_ret_horizon_10,spearman,0.025722778069318785,0.025722778069318785
BTCUSDT,168,MACD_hist_pct_z,target_log_ret_horizon_10,spearman,0.02528190549193995,0.02528190549193995
BTCUSDT,168,RSI_72_bounded,target_log_ret_horizon_10,spearman,0.024902739807117,0.024902739807117
BTCUSDT,168,ret_accel_24_72_z,target_log_ret_horizon_10,spearman,0.024078256024247038,0.024078256024247038
BTCUSDT,168,ADX_30_scaled,target_log_ret_horizon_10,spearman,0.02406771857698636,0.02406771857698636
BTCUSDT,168,ADX_72_scaled,target_log_ret_horizon_10,spearman,0.023766157693574277,0.023766157693574277
BTCUSDT,168,dist_to_low_168_sqrt_z,target_log_ret_horizon_10,spearman,0.023633379049360227,0.023633379049360227
BTCUSDT,168,ema_slope_50_z,target_log_ret_horizon_10,spearman,0.02336976045469064,0.02336976045469064
BTCUSDT,168,log_ret_24_z,target_log_ret_horizon_10,spearman,0.023008156904451835,0.023008156904451835
BTCUSDT,168,vol_expansion_72_log1p_z,target_log_ret_horizon_10,spearman,0.022783396469677038,0.022783396469677038
BTCUSDT,168,ema_slope_100_z,target_log_ret_horizon_10,spearman,0.022600281762132288,0.022600281762132288
BTCUSDT,168,ema_slope_9_z,target_log_ret_horizon_10,spearman,0.022483505538782866,0.022483505538782866
BTCUSDT,168,dist_to_high_168_sqrt_z,target_log_ret_horizon_10,spearman,0.020201564387865092,0.020201564387865092
BTCUSDT,168,log_ret_168_z,target_log_ret_horizon_10,spearman,0.01917766838735309,0.01917766838735309
BTCUSDT,168,dist_ema_100_z,target_log_ret_horizon_10,spearman,0.018644407920396754,0.018644407920396754
BTCUSDT,168,dist_to_high_24_sqrt_z,target_log_ret_horizon_10,spearman,0.01854049784793527,0.01854049784793527
BTCUSDT,168,volatility_24_sqrt_z,target_log_ret_horizon_10,spearman,0.016160728151738562,0.016160728151738562
BTCUSDT,168,MOM_pct_30_z,target_log_ret_horizon_10,spearman,0.015731350127269374,0.015731350127269374
BTCUSDT,168,dist_ema_9_z,target_log_ret_horizon_10,spearman,-0.01562395663471808,0.01562395663471808
BTCUSDT,168,dist_to_low_24_sqrt_z,target_log_ret_horizon_10,spearman,0.01544944104792226,0.01544944104792226
BTCUSDT,168,RSI_30_bounded,target_log_ret_horizon_10,spearman,0.015416375029396301,0.015416375029396301
BTCUSDT,168,vol_expansion_24_log1p_z,target_log_ret_horizon_10,spearman,0.01537233747659462,0.01537233747659462
BTCUSDT,168,dist_ema_50_z,target_log_ret_horizon_10,spearman,0.015171389080035593,0.015171389080035593
BTCUSDT,168,ema_spread_50_100_z,target_log_ret_horizon_10,spearman,0.015058000264264597,0.015058000264264597
BTCUSDT,168,ema_spread_100_200_z,target_log_ret_horizon_10,spearman,0.014087443013990095,0.014087443013990095
BTCUSDT,168,dist_to_high_72_sqrt_z,target_log_ret_horizon_10,spearman,0.013933965166100577,0.013933965166100577
BTCUSDT,168,price_pos_in_range_168_norm,target_log_ret_horizon_10,spearman,0.013723293791117967,0.013723293791117967
BTCUSDT,168,RSI_14_bounded,target_log_ret_horizon_10,spearman,0.012077354023617811,0.012077354023617811
BTCUSDT,168,dist_ema_21_z,target_log_ret_horizon_10,spearman,0.010805566061630283,0.010805566061630283
BTCUSDT,168,price_pos_in_range_72_norm,target_log_ret_horizon_10,spearman,0.0104267182073656,0.0104267182073656
BTCUSDT,168,vol_expansion_168_log1p_z,target_log_ret_horizon_10,spearman,0.010172480332328211,0.010172480332328211
BTCUSDT,168,ema_spread_21_50_z,target_log_ret_horizon_10,spearman,0.008820564761774622,0.008820564761774622
BTCUSDT,168,bb_pos_20_norm,target_log_ret_horizon_10,spearman,0.008759911763798043,0.008759911763798043
BTCUSDT,168,ret_accel_72_168_z,target_log_ret_horizon_10,spearman,-0.008077483364539924,0.008077483364539924
BTCUSDT,168,vol_ratio_72_log1p_z,target_log_ret_horizon_10,spearman,0.006217107622422222,0.006217107622422222
BTCUSDT,168,vol_ratio_168_log1p_z,target_log_ret_horizon_10,spearman,-0.006131248174408146,0.006131248174408146
BTCUSDT,168,vol_ratio_24_log1p_z,target_log_ret_horizon_10,spearman,-0.0047997354169836805,0.0047997354169836805
BTCUSDT,168,price_pos_in_range_24_norm,target_log_ret_horizon_10,spearman,0.004716457096659212,0.004716457096659212
BTCUSDT,168,log_ret_72_z,target_log_ret_horizon_10,spearman,0.0045863524653827386,0.0045863524653827386
BTCUSDT,168,dist_to_low_72_sqrt_z,target_log_ret_horizon_10,spearman,-0.0042375293396195515,0.0042375293396195515
BTCUSDT,168,MOM_pct_72_z,target_log_ret_horizon_10,spearman,0.003967722617718876,0.003967722617718876
BTCUSDT,168,volatility_168_sqrt_z,target_log_ret_horizon_24,spearman,0.06766794128409248,0.06766794128409248
BTCUSDT,168,volatility_72_sqrt_z,target_log_ret_horizon_24,spearman,-0.05457864918120323,0.05457864918120323
BTCUSDT,168,dist_to_high_24_sqrt_z,target_log_ret_horizon_24,spearman,0.04700568288413451,0.04700568288413451
BTCUSDT,168,ADX_72_scaled,target_log_ret_horizon_24,spearman,0.04320919331154384,0.04320919331154384
BTCUSDT,168,dist_to_low_168_sqrt_z,target_log_ret_horizon_24,spearman,0.042893892376050784,0.042893892376050784
BTCUSDT,168,NATR_14_z,target_log_ret_horizon_24,spearman,0.04259299208422108,0.04259299208422108
BTCUSDT,168,MACD_hist_pct_z,target_log_ret_horizon_24,spearman,0.03947251380265192,0.03947251380265192
BTCUSDT,168,vol_ratio_24_log1p_z,target_log_ret_horizon_24,spearman,-0.039188285710842326,0.039188285710842326
BTCUSDT,168,log_ret_168_z,target_log_ret_horizon_24,spearman,0.03821261215491959,0.03821261215491959
BTCUSDT,168,dist_ema_200_z,target_log_ret_horizon_24,spearman,0.03690153039151311,0.03690153039151311
BTCUSDT,168,ema_slope_200_z,target_log_ret_horizon_24,spearman,0.033180935760379775,0.033180935760379775
BTCUSDT,168,bb_width_20_sqrt_z,target_log_ret_horizon_24,spearman,0.03175600234070163,0.03175600234070163
BTCUSDT,168,dist_to_high_72_sqrt_z,target_log_ret_horizon_24,spearman,0.03063001362720066,0.03063001362720066
BTCUSDT,168,ema_spread_100_200_z,target_log_ret_horizon_24,spearman,0.029310555279511083,0.029310555279511083
BTCUSDT,168,ret_accel_72_168_z,target_log_ret_horizon_24,spearman,-0.02706638450075718,0.02706638450075718
BTCUSDT,168,range_sqrt_z,target_log_ret_horizon_24,spearman,0.0257349347932889,0.0257349347932889
BTCUSDT,168,volatility_24_sqrt_z,target_log_ret_horizon_24,spearman,0.024592395782764235,0.024592395782764235
BTCUSDT,168,vol_ratio_168_log1p_z,target_log_ret_horizon_24,spearman,-0.023774234938687386,0.023774234938687386
BTCUSDT,168,body_sqrt_z,target_log_ret_horizon_24,spearman,0.022381330389216792,0.022381330389216792
BTCUSDT,168,ADX_30_scaled,target_log_ret_horizon_24,spearman,0.021876248486796885,0.021876248486796885
BTCUSDT,168,ema_spread_50_100_z,target_log_ret_horizon_24,spearman,0.018833045843059882,0.018833045843059882
BTCUSDT,168,dist_to_high_168_sqrt_z,target_log_ret_horizon_24,spearman,0.018814151652668507,0.018814151652668507
BTCUSDT,168,vol_expansion_72_log1p_z,target_log_ret_horizon_24,spearman,0.01838999041934019,0.01838999041934019
BTCUSDT,168,ADX_14_scaled,target_log_ret_horizon_24,spearman,0.018338436618722396,0.018338436618722396
BTCUSDT,168,MOM_pct_14_z,target_log_ret_horizon_24,spearman,0.018037538255572957,0.018037538255572957
BTCUSDT,168,ret_accel_24_72_z,target_log_ret_horizon_24,spearman,0.017552371441563165,0.017552371441563165
BTCUSDT,168,dist_to_low_24_sqrt_z,target_log_ret_horizon_24,spearman,0.016502811376189253,0.016502811376189253
BTCUSDT,168,MOM_pct_30_z,target_log_ret_horizon_24,spearman,-0.01571193488777813,0.01571193488777813
BTCUSDT,168,ema_spread_21_50_z,target_log_ret_horizon_24,spearman,-0.015346366337385604,0.015346366337385604
BTCUSDT,168,ema_slope_9_z,target_log_ret_horizon_24,spearman,0.015102938908399265,0.015102938908399265
BTCUSDT,168,bb_pos_20_norm,target_log_ret_horizon_24,spearman,0.014990072426015983,0.014990072426015983
BTCUSDT,168,log_ret_72_z,target_log_ret_horizon_24,spearman,0.013963406927075416,0.013963406927075416
BTCUSDT,168,MOM_pct_72_z,target_log_ret_horizon_24,spearman,0.01331805915917823,0.01331805915917823
BTCUSDT,168,RSI_72_bounded,target_log_ret_horizon_24,spearman,0.012928302397695409,0.012928302397695409
BTCUSDT,168,dist_ema_100_z,target_log_ret_horizon_24,spearman,0.012644687060704053,0.012644687060704053
BTCUSDT,168,price_pos_in_range_168_norm,target_log_ret_horizon_24,spearman,0.010632675586725376,0.010632675586725376
BTCUSDT,168,dist_ema_9_z,target_log_ret_horizon_24,spearman,0.008698361399434102,0.008698361399434102
BTCUSDT,168,vol_ratio_72_log1p_z,target_log_ret_horizon_24,spearman,-0.00859976896894596,0.00859976896894596
BTCUSDT,168,ema_slope_100_z,target_log_ret_horizon_24,spearman,0.007612160889323336,0.007612160889323336
BTCUSDT,168,vol_expansion_24_log1p_z,target_log_ret_horizon_24,spearman,-0.007371462598734357,0.007371462598734357
BTCUSDT,168,dist_to_low_72_sqrt_z,target_log_ret_horizon_24,spearman,-0.007358681666880078,0.007358681666880078
BTCUSDT,168,dist_ema_21_z,target_log_ret_horizon_24,spearman,0.00720510904845785,0.00720510904845785
BTCUSDT,168,RSI_14_bounded,target_log_ret_horizon_24,spearman,0.00685202656258556,0.00685202656258556
