symbol,z_window,feature_1,feature_2,corr_method,abs_corr
ETHUSDT,168,dist_ema_200_z,ema_slope_200_z,spearman,0.9737591023674
ETHUSDT,168,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9703715440201359
ETHUSDT,168,dist_ema_100_z,ema_slope_100_z,spearman,0.9617466648559087
ETHUSDT,168,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9612748661242746
ETHUSDT,168,dist_ema_100_z,dist_ema_200_z,spearman,0.9533173041413893
ETHUSDT,168,ema_slope_100_z,ema_slope_200_z,spearman,0.9525047912467329
ETHUSDT,168,dist_ema_50_z,dist_ema_100_z,spearman,0.9451288365267865
ETHUSDT,168,ema_slope_50_z,ema_slope_100_z,spearman,0.9444072413510148
ETHUSDT,168,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9436253178508174
ETHUSDT,168,ema_slope_100_z,dist_ema_200_z,spearman,0.9393546120589722
ETHUSDT,168,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9391952671897145
ETHUSDT,168,dist_ema_50_z,ema_slope_50_z,spearman,0.938437350664272
ETHUSDT,168,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9364072696949358
ETHUSDT,168,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9330380514935995
ETHUSDT,168,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9324171190944375
ETHUSDT,168,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.9319123246407063
ETHUSDT,168,ema_slope_50_z,dist_ema_100_z,spearman,0.9297742084874577
ETHUSDT,168,dist_ema_100_z,ema_spread_21_50_z,spearman,0.927270408827756
ETHUSDT,168,ema_slope_200_z,ema_spread_50_100_z,spearman,0.926821992777277
ETHUSDT,168,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.9245400251406072
ETHUSDT,168,RSI_14_bounded,RSI_30_bounded,spearman,0.919117773030905
ETHUSDT,168,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.9166807937086114
ETHUSDT,168,ema_spread_9_21_z,log_ret_24_z,spearman,0.9136028910502084
ETHUSDT,168,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.9091421259686643
ETHUSDT,168,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9085476311895101
ETHUSDT,168,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.9063606100721198
ETHUSDT,168,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.9059296026468948
ETHUSDT,168,dist_ema_100_z,ema_slope_200_z,spearman,0.905398731250217
ETHUSDT,168,RSI_14_bounded,bb_pos_20_norm,spearman,0.9012584969697638
ETHUSDT,168,ema_slope_9_z,ema_slope_21_z,spearman,0.9011181137619767
ETHUSDT,168,ema_slope_21_z,ema_slope_50_z,spearman,0.9003518370252069
ETHUSDT,168,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8971982014689004
ETHUSDT,168,dist_ema_21_z,dist_ema_50_z,spearman,0.8964964701754552
ETHUSDT,168,RSI_30_bounded,RSI_72_bounded,spearman,0.8948223078093077
ETHUSDT,168,dist_ema_9_z,dist_ema_21_z,spearman,0.894266132699993
ETHUSDT,168,ema_slope_21_z,dist_ema_50_z,spearman,0.8916944092233723
ETHUSDT,168,ema_slope_200_z,ema_spread_21_50_z,spearman,0.891213733805979
ETHUSDT,168,dist_ema_50_z,MOM_pct_30_z,spearman,0.8889987226319134
ETHUSDT,168,dist_ema_9_z,log_ret_6_z,spearman,0.8885991408651966
ETHUSDT,168,dist_ema_200_z,ema_spread_50_100_z,spearman,0.8849805281158876
ETHUSDT,168,dist_ema_21_z,MOM_pct_14_z,spearman,0.8790898026531789
ETHUSDT,168,ema_slope_50_z,MOM_pct_30_z,spearman,0.8786269508836524
ETHUSDT,168,dist_ema_200_z,dist_to_high_168_sqrt_z,spearman,0.8774122082768274
ETHUSDT,168,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8738310920743811
ETHUSDT,168,dist_ema_21_z,bb_pos_20_norm,spearman,0.8731918588065368
ETHUSDT,168,ema_slope_21_z,log_ret_24_z,spearman,0.8717144553379704
ETHUSDT,168,ema_slope_9_z,dist_ema_21_z,spearman,0.8701195058451084
ETHUSDT,168,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8691411990461135
ETHUSDT,168,dist_ema_21_z,RSI_14_bounded,spearman,0.8675782576715665
ETHUSDT,168,dist_ema_50_z,ema_slope_100_z,spearman,0.8675140226443733
ETHUSDT,168,dist_ema_50_z,log_ret_24_z,spearman,0.8673205651595631
ETHUSDT,168,MOM_pct_30_z,log_ret_24_z,spearman,0.8672399204903659
ETHUSDT,168,ema_slope_100_z,log_ret_72_z,spearman,0.8669449959492064
ETHUSDT,168,dist_ema_21_z,ema_slope_21_z,spearman,0.8668652113463022
ETHUSDT,168,ema_slope_100_z,MOM_pct_72_z,spearman,0.8665173737904004
ETHUSDT,168,ema_spread_21_50_z,log_ret_72_z,spearman,0.8663521962265027
ETHUSDT,168,ema_spread_21_50_z,MOM_pct_72_z,spearman,0.8661794713111652
ETHUSDT,168,ema_slope_9_z,MOM_pct_14_z,spearman,0.861561764043009
ETHUSDT,168,dist_ema_100_z,log_ret_72_z,spearman,0.8613336775944999
ETHUSDT,168,dist_ema_100_z,MOM_pct_72_z,spearman,0.8609356241520861
ETHUSDT,168,vol_expansion_24_log1p_z,vol_expansion_168_log1p_z,spearman,0.8561780951881439
ETHUSDT,168,log_ret_24_z,ret_accel_6_24_z,spearman,0.8548543881920042
ETHUSDT,168,dist_ema_50_z,RSI_14_bounded,spearman,0.8530620794063534
ETHUSDT,168,dist_ema_9_z,bb_pos_20_norm,spearman,0.8528299613447469
ETHUSDT,168,ema_slope_200_z,dist_to_high_168_sqrt_z,spearman,0.8522770040039038
SOLUSDT,168,MOM_pct_72_z,log_ret_72_z,spearman,0.9996000547660385
SOLUSDT,168,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9846744291803913
SOLUSDT,168,dist_ema_200_z,ema_slope_200_z,spearman,0.9760207657531123
SOLUSDT,168,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9683194923160596
SOLUSDT,168,dist_ema_100_z,ema_slope_100_z,spearman,0.9651059554381056
SOLUSDT,168,dist_ema_100_z,dist_ema_200_z,spearman,0.94886751389075
SOLUSDT,168,ema_slope_100_z,ema_slope_200_z,spearman,0.9484797024241265
SOLUSDT,168,dist_ema_50_z,ema_slope_50_z,spearman,0.9424332760151554
SOLUSDT,168,dist_ema_50_z,dist_ema_100_z,spearman,0.9422778922950492
SOLUSDT,168,ema_slope_50_z,ema_slope_100_z,spearman,0.942130491150863
SOLUSDT,168,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9415727957192273
SOLUSDT,168,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9414906897060712
SOLUSDT,168,dist_ema_50_z,ema_spread_9_21_z,spearman,0.938971975645966
SOLUSDT,168,ema_slope_100_z,dist_ema_200_z,spearman,0.9372913921351741
SOLUSDT,168,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9334797233136064
SOLUSDT,168,ema_slope_200_z,ema_spread_50_100_z,spearman,0.9321309951362056
SOLUSDT,168,ema_slope_50_z,dist_ema_100_z,spearman,0.9299785843711844
SOLUSDT,168,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.9298270488442045
SOLUSDT,168,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.9294989843530184
SOLUSDT,168,ema_spread_9_21_z,log_ret_24_z,spearman,0.9281448695204524
SOLUSDT,168,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9280746624100074
SOLUSDT,168,RSI_14_bounded,RSI_30_bounded,spearman,0.9188877864482239
SOLUSDT,168,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9173561064932828
SOLUSDT,168,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.9138988340502022
SOLUSDT,168,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.9129655218439388
SOLUSDT,168,RSI_14_bounded,bb_pos_20_norm,spearman,0.9118048308949701
SOLUSDT,168,ema_slope_9_z,ema_slope_21_z,spearman,0.908233238484919
SOLUSDT,168,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9071672676879422
SOLUSDT,168,ema_slope_21_z,ema_slope_50_z,spearman,0.9068292157814284
SOLUSDT,168,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.9063936065104387
SOLUSDT,168,dist_ema_100_z,ema_slope_200_z,spearman,0.904037117243477
SOLUSDT,168,dist_ema_21_z,dist_ema_50_z,spearman,0.9036055131410387
SOLUSDT,168,ema_slope_21_z,dist_ema_50_z,spearman,0.901159781647356
SOLUSDT,168,dist_ema_50_z,MOM_pct_30_z,spearman,0.900798163043137
SOLUSDT,168,dist_ema_9_z,dist_ema_21_z,spearman,0.8965224539961292
SOLUSDT,168,ema_slope_50_z,MOM_pct_30_z,spearman,0.894317716639615
SOLUSDT,168,dist_ema_200_z,ema_spread_50_100_z,spearman,0.8934412780631062
SOLUSDT,168,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.8920172537259887
SOLUSDT,168,dist_ema_9_z,log_ret_6_z,spearman,0.8910023181378459
SOLUSDT,168,dist_ema_21_z,MOM_pct_14_z,spearman,0.8905906255855901
SOLUSDT,168,ema_slope_21_z,log_ret_24_z,spearman,0.8889377088965197
SOLUSDT,168,MOM_pct_30_z,log_ret_24_z,spearman,0.8884030219219383
SOLUSDT,168,RSI_30_bounded,RSI_72_bounded,spearman,0.8879841993602513
SOLUSDT,168,dist_ema_50_z,log_ret_24_z,spearman,0.8860930045734171
SOLUSDT,168,dist_ema_21_z,bb_pos_20_norm,spearman,0.881692131699828
SOLUSDT,168,ema_spread_21_50_z,MOM_pct_72_z,spearman,0.8805375486127188
SOLUSDT,168,ema_spread_21_50_z,log_ret_72_z,spearman,0.8802245356678661
SOLUSDT,168,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8799816839498964
SOLUSDT,168,ema_slope_9_z,dist_ema_21_z,spearman,0.8797721484015397
SOLUSDT,168,ema_slope_9_z,MOM_pct_14_z,spearman,0.8784668455753869
SOLUSDT,168,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8764270351385827
SOLUSDT,168,dist_ema_21_z,ema_slope_21_z,spearman,0.8754994739536767
SOLUSDT,168,ema_slope_100_z,MOM_pct_72_z,spearman,0.8751261255320825
SOLUSDT,168,ema_slope_100_z,log_ret_72_z,spearman,0.8749881092480497
SOLUSDT,168,dist_ema_21_z,RSI_14_bounded,spearman,0.8717293305885392
SOLUSDT,168,dist_ema_50_z,ema_slope_100_z,spearman,0.8682755239614212
SOLUSDT,168,dist_ema_100_z,MOM_pct_72_z,spearman,0.8677580268040551
SOLUSDT,168,dist_ema_100_z,log_ret_72_z,spearman,0.8677519843309901
SOLUSDT,168,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.8674086835206067
SOLUSDT,168,log_ret_24_z,ret_accel_6_24_z,spearman,0.8668379309248153
SOLUSDT,168,ema_slope_21_z,MOM_pct_14_z,spearman,0.8666671483954155
SOLUSDT,168,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.8654635875618149
SOLUSDT,168,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8637386080226186
SOLUSDT,168,dist_ema_9_z,bb_pos_20_norm,spearman,0.8570339998809249
SOLUSDT,168,NATR_14_z,volatility_24_sqrt_z,spearman,0.8554002196231116
SOLUSDT,168,ema_slope_50_z,log_ret_24_z,spearman,0.8544748033471625
SOLUSDT,168,ema_slope_100_z,ema_spread_50_100_z,spearman,0.854353249594378
SOLUSDT,168,dist_ema_50_z,RSI_14_bounded,spearman,0.8538892694023609
SOLUSDT,168,ema_slope_21_z,MOM_pct_30_z,spearman,0.8523404207904507
SOLUSDT,168,dist_ema_50_z,ema_spread_21_50_z,spearman,0.8522570468486251
XRPUSDT,168,MOM_pct_72_z,log_ret_72_z,spearman,0.9997843948819882
XRPUSDT,168,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9818971439582084
XRPUSDT,168,dist_ema_200_z,ema_slope_200_z,spearman,0.9729681465431109
XRPUSDT,168,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9646259142453515
XRPUSDT,168,dist_ema_100_z,ema_slope_100_z,spearman,0.9599713494078587
XRPUSDT,168,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9475261851168524
XRPUSDT,168,dist_ema_100_z,dist_ema_200_z,spearman,0.943878275134956
XRPUSDT,168,ema_slope_100_z,ema_slope_200_z,spearman,0.9428330993973074
XRPUSDT,168,ema_slope_200_z,ema_spread_50_100_z,spearman,0.937050814214238
XRPUSDT,168,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9341260134784871
XRPUSDT,168,dist_ema_50_z,ema_slope_50_z,spearman,0.933409687821851
XRPUSDT,168,dist_ema_50_z,dist_ema_100_z,spearman,0.9318564216188308
XRPUSDT,168,ema_slope_50_z,ema_slope_100_z,spearman,0.9310741691088805
XRPUSDT,168,ema_slope_100_z,dist_ema_200_z,spearman,0.9293522975348218
XRPUSDT,168,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9291258482203147
XRPUSDT,168,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9283925536328964
XRPUSDT,168,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9281431551330853
XRPUSDT,168,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9210104685666286
XRPUSDT,168,ema_spread_9_21_z,log_ret_24_z,spearman,0.9157475261910848
XRPUSDT,168,ema_slope_50_z,dist_ema_100_z,spearman,0.9139933549712023
XRPUSDT,168,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9132994413973746
XRPUSDT,168,RSI_14_bounded,bb_pos_20_norm,spearman,0.90994984295011
XRPUSDT,168,RSI_14_bounded,RSI_30_bounded,spearman,0.9037392527785156
XRPUSDT,168,dist_ema_200_z,ema_spread_50_100_z,spearman,0.900112039496551
XRPUSDT,168,ema_slope_21_z,ema_slope_50_z,spearman,0.8969151071033636
XRPUSDT,168,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.8953126692234581
XRPUSDT,168,dist_ema_21_z,dist_ema_50_z,spearman,0.8944969621599728
XRPUSDT,168,dist_ema_100_z,ema_slope_200_z,spearman,0.8942348517578769
XRPUSDT,168,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8937788866730263
XRPUSDT,168,ema_slope_9_z,ema_slope_21_z,spearman,0.8914818754067335
XRPUSDT,168,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.8885609483633966
XRPUSDT,168,dist_ema_9_z,dist_ema_21_z,spearman,0.8877206146630662
XRPUSDT,168,ema_slope_21_z,dist_ema_50_z,spearman,0.8858069107589909
XRPUSDT,168,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.8822108882430449
XRPUSDT,168,NATR_14_z,volatility_24_sqrt_z,spearman,0.8820719219274293
XRPUSDT,168,dist_ema_50_z,MOM_pct_30_z,spearman,0.8820231885245052
XRPUSDT,168,RSI_30_bounded,RSI_72_bounded,spearman,0.8816458519877741
XRPUSDT,168,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.876808495594643
XRPUSDT,168,dist_ema_21_z,bb_pos_20_norm,spearman,0.8758516907194526
XRPUSDT,168,dist_ema_21_z,RSI_14_bounded,spearman,0.8748553128223511
XRPUSDT,168,ema_slope_50_z,MOM_pct_30_z,spearman,0.8732414261407426
XRPUSDT,168,ema_slope_21_z,log_ret_24_z,spearman,0.8715319458933425
XRPUSDT,168,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.8693211652322693
XRPUSDT,168,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.868792047090563
XRPUSDT,168,dist_ema_9_z,log_ret_6_z,spearman,0.868246741472697
XRPUSDT,168,MOM_pct_30_z,log_ret_24_z,spearman,0.8675032069753965
XRPUSDT,168,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8644706552156307
XRPUSDT,168,dist_ema_50_z,log_ret_24_z,spearman,0.8638134272067276
XRPUSDT,168,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.8612705979755331
XRPUSDT,168,dist_ema_21_z,MOM_pct_14_z,spearman,0.8608574567070575
XRPUSDT,168,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8602472529721621
XRPUSDT,168,log_ret_24_z,ret_accel_6_24_z,spearman,0.858633709515463
XRPUSDT,168,dist_ema_21_z,ema_slope_21_z,spearman,0.8582819108457811
XRPUSDT,168,ema_slope_9_z,dist_ema_21_z,spearman,0.8570683552781789
XRPUSDT,168,ema_slope_100_z,log_ret_72_z,spearman,0.8569487726248517
XRPUSDT,168,ema_slope_100_z,MOM_pct_72_z,spearman,0.8567483106861286
XRPUSDT,168,dist_ema_100_z,log_ret_72_z,spearman,0.8539851266088001
XRPUSDT,168,dist_ema_100_z,MOM_pct_72_z,spearman,0.8538241267293303
XRPUSDT,168,ema_spread_21_50_z,log_ret_72_z,spearman,0.8533959270652773
XRPUSDT,168,ema_spread_21_50_z,MOM_pct_72_z,spearman,0.8527972459192938
XRPUSDT,168,ema_slope_100_z,ema_spread_50_100_z,spearman,0.8512865404313912
XRPUSDT,168,dist_ema_50_z,ema_slope_100_z,spearman,0.8509825086179321
XRPUSDT,168,dist_ema_9_z,bb_pos_20_norm,spearman,0.8508589428921096
