feature,count,mean,std,min,1%,5%,50%,95%,99%,max,missing_ratio,zero_std,symbol,z_window
range_sqrt_z,5649.0,0.0037854069229022154,1.148135382554742,-3.100232889665273,-1.9212559777404656,-1.4799668399137278,-0.19723620513374257,2.106738114164708,3.7980358892238364,5.0,0.0,False,ETHUSDT,24
body_sqrt_z,5649.0,0.018882972816566587,1.104152886960684,-2.791089083224463,-1.900990988840935,-1.4396215699502928,-0.1456169576340249,2.088384784094811,3.4407721036868657,5.0,0.0,False,ETHUSDT,24
vol_expansion_24_log1p_z,5649.0,0.03598564620401345,1.1638629871648587,-2.332111739817106,-1.8292210727336362,-1.4571910521763423,-0.1690436785246709,2.2309267660971988,3.8163735992103827,5.0,0.0,False,ETHUSDT,24
vol_expansion_72_log1p_z,5649.0,0.016972470591526508,1.1566330607121922,-2.9986725270194743,-1.8753365318924349,-1.470448352173917,-0.19091482606808174,2.157580089415317,3.7876768141725217,5.0,0.0,False,ETHUSDT,24
vol_expansion_168_log1p_z,5649.0,0.010702078566255597,1.1504507676731948,-3.05327395128251,-1.8595075829237633,-1.4637801411987643,-0.19567070740991485,2.1321722347241727,3.7864240096796467,5.0,0.0,False,ETHUSDT,24
dist_to_high_24_sqrt_z,5649.0,-0.017554510972010474,1.4617491928413247,-5.0,-3.7694931740075255,-2.4912331773641876,0.06631963343235427,2.178321651703612,3.1298859721871883,5.0,0.0,False,ETHUSDT,24
dist_to_low_24_sqrt_z,5649.0,-0.056586679693283466,1.4813450211113388,-5.0,-4.027023712280012,-2.6704286854371206,0.08943582512254314,2.047856315467431,2.971182472621498,5.0,0.0,False,ETHUSDT,24
price_pos_in_range_24_norm,5649.0,0.02154662276683809,0.27391793611309256,-0.5,-0.46748446212216915,-0.4056265816871849,0.0338660263288334,0.42726722728992267,0.47851049382806354,0.4999999999942897,0.0,False,ETHUSDT,24
dist_to_high_72_sqrt_z,5649.0,-0.0625967811365144,1.506805126060474,-5.0,-3.8361030695120064,-2.5362515042123612,0.004344898027022409,2.242209802599664,3.4275605966285085,5.0,0.0,False,ETHUSDT,24
dist_to_low_72_sqrt_z,5649.0,-0.1075931899508077,1.5241120620979094,-5.0,-4.070004644118785,-2.7415996826981615,-0.009179394689539048,2.1174517001205095,3.082987153394485,5.0,0.0,False,ETHUSDT,24
price_pos_in_range_72_norm,5649.0,0.020509200664873852,0.2760075216604408,-0.49913566588300523,-0.4622633054419148,-0.40205517769047244,0.003908825467006438,0.43422645997738074,0.4797940007125237,0.499999999996541,0.0,False,ETHUSDT,24
dist_to_high_168_sqrt_z,5649.0,-0.03201730253457712,1.506384713842287,-5.0,-3.753537757624816,-2.4714691317023427,0.01581220999560326,2.342666099845363,3.5429024953935593,5.0,0.0,False,ETHUSDT,24
dist_to_low_168_sqrt_z,5649.0,-0.06833042809076181,1.5416357989748246,-5.0,-4.228445939814341,-2.6748821206934825,0.03447302163933243,2.2239594753395986,3.279162017041269,5.0,0.0,False,ETHUSDT,24
price_pos_in_range_168_norm,5649.0,-0.0008639988341994167,0.28693594054565436,-0.499205034779729,-0.45973380206270303,-0.4038396099003054,-0.05982078853204381,0.4416584965830087,0.47951781215069367,0.49973524836902017,0.0,False,ETHUSDT,24
dist_ema_9_z,5649.0,0.010085312973584174,1.2794289838457071,-5.0,-3.210804933314655,-2.036327725234762,-0.014186063712157991,2.094097382010531,3.262135872647964,5.0,0.0,False,SOLUSDT,24
ema_slope_9_z,5649.0,0.028557634032193007,1.4144385995822135,-4.431410899096766,-3.1522451270193295,-2.1984169299673426,-0.022177358583067675,2.421982806176791,3.3961447109107823,5.0,0.0,False,SOLUSDT,24
dist_ema_21_z,5649.0,0.012553259023546898,1.391099359376403,-5.0,-3.3291349877636716,-2.182448675364743,-0.0035703883225592205,2.28466670821032,3.474361339591447,5.0,0.0,False,SOLUSDT,24
ema_slope_21_z,5649.0,0.025099409107698315,1.5290678038157526,-4.912936725961725,-3.3726644269655597,-2.366902041363256,-0.01355067984245464,2.5636421670583807,3.424421978957538,5.0,0.0,False,SOLUSDT,24
dist_ema_50_z,5649.0,0.01306741687893648,1.4716275424172371,-5.0,-3.3391607841286137,-2.26692072739076,-0.03398001801759465,2.4073872435199144,3.4851578400373757,5.0,0.0,False,SOLUSDT,24
ema_slope_50_z,5649.0,0.01838098192095656,1.607515284950551,-5.0,-3.421708663732554,-2.4287722587921996,-0.013058688613774974,2.660681998961936,3.4646823704561176,5.0,0.0,False,SOLUSDT,24
dist_ema_100_z,5649.0,0.010976766838262566,1.4980871695143392,-5.0,-3.344771166151857,-2.2681222822229796,-0.06688752535438029,2.4588675270415887,3.565096217970782,5.0,0.0,False,SOLUSDT,24
ema_slope_100_z,5649.0,0.015681750355165825,1.6346014279682384,-5.0,-3.444998813090471,-2.4609282302516244,-0.0968821971650182,2.6721739167787364,3.5971630474920033,5.0,0.0,False,SOLUSDT,24
dist_ema_200_z,5649.0,-8.840634784878636e-05,1.5161696494790728,-5.0,-3.3223231931969024,-2.3442036039894267,-0.08861204951212925,2.499511116442882,3.6180094763682487,5.0,0.0,False,SOLUSDT,24
ema_slope_200_z,5649.0,0.000866978658973174,1.6528157175056906,-5.0,-3.341367384094477,-2.5144640652296255,-0.12047478874220974,2.697133194325526,3.646906490805795,5.0,0.0,False,SOLUSDT,24
ema_spread_9_21_z,5649.0,0.0058210114011178005,1.6040124793398955,-5.0,-3.546848934206811,-2.478600708963804,-0.009493183640700871,2.565820604123657,3.4452972337263583,5.0,0.0,False,SOLUSDT,24
ema_spread_21_50_z,5649.0,-0.012827927460248318,1.7304870939077517,-5.0,-3.291923949679288,-2.5244670023320905,-0.1302351796787733,2.6473398349276325,3.4647568702181624,5.0,0.0,False,SOLUSDT,24
ema_spread_50_100_z,5649.0,-0.08651633799174957,1.7961346556133437,-4.940058341513205,-3.1346245568744417,-2.5047193347369383,-0.42496587697108723,2.595472899605158,3.4885215648749575,5.0,0.0,False,SOLUSDT,24
ema_spread_100_200_z,5649.0,-0.1197404528835903,1.8197906518220446,-5.0,-3.2919737093333823,-2.427345925426499,-0.5804256841354126,2.5086752870768483,3.411848577655134,5.0,0.0,False,SOLUSDT,24
MOM_pct_14_z,5649.0,-0.001970193988517792,1.40541816382282,-5.0,-3.307269429479239,-2.2447925009412795,0.03922700573683045,2.2003446096305908,3.0370818676718803,5.0,0.0,False,SOLUSDT,24
ADX_14_scaled,5649.0,0.13623027178395605,0.4298696093137128,-0.6710692861743368,-0.5735768308585238,-0.4415177190630757,0.0804777708638575,0.9809067090656275,1.2631470837750707,1.6296721088323165,0.0,False,SOLUSDT,24
RSI_14_bounded,5649.0,-0.00802664518901115,0.24858973880099328,-0.7631084173204505,-0.545537564103965,-0.38959885177067577,-0.024120246101618222,0.4137851698637152,0.5971206929206901,0.7917764720247353,0.0,False,SOLUSDT,24
MOM_pct_30_z,5649.0,-0.03403894616131875,1.5145751732498773,-5.0,-3.4959746979729194,-2.4568913955887832,0.042463552060166686,2.2662537507584077,3.057484273456789,5.0,0.0,False,SOLUSDT,24
ADX_30_scaled,5649.0,-0.17824046842518224,0.35971900117299305,-0.8039192695234668,-0.7173665160253829,-0.6317566142059781,-0.2628931417162603,0.5977507385841119,0.7570502371576767,0.9708088956095713,0.0,False,SOLUSDT,24
RSI_30_bounded,5649.0,-0.0065196252110547625,0.1772820359791919,-0.5858994986536321,-0.3791060154702429,-0.27616683115938506,-0.019273222339157313,0.30485312110531926,0.43943188140830486,0.6395975199693237,0.0,False,SOLUSDT,24
MOM_pct_72_z,5649.0,-0.007826841374474983,1.51018625500344,-5.0,-3.3872619382395768,-2.4612642424808375,0.09815056069787712,2.259609929419929,3.1331552167462218,5.0,0.0,False,SOLUSDT,24
ADX_72_scaled,5649.0,-0.4290323512229152,0.2639273419756147,-0.8403155251664574,-0.8149790681886668,-0.7375895005224222,-0.5145428342211757,0.05895086617224808,0.4425656890764337,0.5129616046584841,0.0,False,SOLUSDT,24
RSI_72_bounded,5649.0,-0.005256043935893047,0.12381062872897451,-0.36188452766739365,-0.26339937284445725,-0.1896478051200029,-0.01564188896473624,0.22138754043628314,0.315456372047768,0.4493030024532868,0.0,False,SOLUSDT,24
MACD_hist_pct_z,5649.0,-0.023561982732100906,1.454653379672523,-5.0,-3.385618753857781,-2.323016399313625,-0.00672138831466989,2.3146518331521775,3.204717427550988,5.0,0.0,False,SOLUSDT,24
NATR_14_z,5649.0,-0.1513641714961756,1.5689382191348142,-3.6889857212291157,-2.8896258661478686,-2.294584324025526,-0.3625706485894876,2.572213716179601,4.209245573824551,5.0,0.0,False,SOLUSDT,24
bb_width_20_sqrt_z,5649.0,-0.0009295434924217583,1.5384174474182557,-5.0,-3.3417114476977137,-2.241314353669425,-0.13787539207650762,2.520449419534156,3.6264288602331614,5.0,0.0,False,SOLUSDT,24
bb_pos_20_norm,5649.0,-0.012010999955151199,0.33723069167150926,-1.0169287533673246,-0.6857241801397882,-0.5262530959723652,-0.036023967327581174,0.5361527673385048,0.696436110425856,0.9820504276195958,0.0,False,SOLUSDT,24
volatility_24_sqrt_z,5649.0,-0.14053175401549375,1.6378478123195646,-5.0,-4.542238688069208,-2.7302254173836187,-0.03508881841773929,2.2466588682629385,3.321491463542769,5.0,0.0,False,SOLUSDT,24
volatility_72_sqrt_z,5649.0,-0.11099896119009839,1.7032984677877627,-5.0,-4.246566609208247,-2.7071510627099062,-0.16659954574376112,2.4151582648547256,4.003098459716194,5.0,0.0,False,SOLUSDT,24
volatility_168_sqrt_z,5649.0,-0.13181114275986328,1.7146064126597982,-5.0,-4.509852760216668,-2.693789458889733,-0.27948297369074176,2.458883659651353,4.042129589590721,5.0,0.0,False,SOLUSDT,24
log_ret_6_z,5649.0,0.014806791750992185,1.2508850130343248,-5.0,-2.901566728895378,-1.9744711029318158,-0.031159109726567002,2.1146701201209157,3.1142677049870233,5.0,0.0,False,SOLUSDT,24
log_ret_24_z,5649.0,-0.01226946739656322,1.5084286055926406,-5.0,-3.235504551237123,-2.409756610320209,0.037230243671086925,2.3230144229969945,3.228618729187754,5.0,0.0,False,SOLUSDT,24
log_ret_72_z,5649.0,0.019391334483404923,1.508085860402202,-5.0,-3.171603820802793,-2.3547682467722684,0.07442666718902663,2.361910190924219,3.311705731941808,5.0,0.0,False,SOLUSDT,24
log_ret_168_z,5649.0,-0.010857893560364469,1.5233770927942496,-5.0,-3.497517226521494,-2.427438343735063,-0.0004882005189315821,2.3859868850362407,3.3708265137810414,5.0,0.0,False,SOLUSDT,24
ret_accel_6_24_z,5649.0,-0.020108631636063204,1.4585497724784033,-5.0,-3.2524991212224776,-2.3462954244760548,-0.01651437697363226,2.216231648239539,3.0938621179395485,5.0,0.0,False,SOLUSDT,24
ret_accel_24_72_z,5649.0,-0.02106189017374631,1.5142179403639502,-5.0,-3.2422395105049393,-2.3643380313700724,-0.04886897319668315,2.3600047697503204,3.4315699880827255,5.0,0.0,False,SOLUSDT,24
ret_accel_72_168_z,5649.0,0.026799238797471547,1.5168983014231012,-5.0,-3.46933420806004,-2.383947876837848,0.05339508514734751,2.432368701897074,3.447057616771959,5.0,0.0,False,SOLUSDT,24
vol_ratio_24_log1p_z,5649.0,0.05340160566913967,1.2239508060049638,-3.254458782605247,-1.9662023317318051,-1.5179840399712996,-0.16633385814589305,2.383781311781448,3.8090999960140306,5.0,0.0,False,SOLUSDT,24
vol_ratio_72_log1p_z,5649.0,0.03911586998754622,1.2250186667619407,-3.4289940572843287,-2.0070987016108557,-1.5446759683186972,-0.1774471647024727,2.3444982509825043,3.946300798805236,5.0,0.0,False,SOLUSDT,24
vol_ratio_168_log1p_z,5649.0,0.029510971557875104,1.2153896079427478,-3.405123283659488,-1.982249051584138,-1.542323151047402,-0.17719969912588154,2.2889788766700296,4.068994967053774,5.0,0.0,False,SOLUSDT,24
range_sqrt_z,5649.0,0.0006076180138698097,1.1650169851243979,-3.072188059369888,-1.9937987992094208,-1.5333578166562793,-0.19571895125513727,2.1438038172616,3.948183214440559,5.0,0.0,False,SOLUSDT,24
body_sqrt_z,5649.0,0.016316507822430777,1.1041223792979438,-3.0660631539572893,-2.1118285275744784,-1.5589898404237066,-0.11452913233147358,2.007719961403681,3.2456956877420167,5.0,0.0,False,SOLUSDT,24
vol_expansion_24_log1p_z,5649.0,0.04103133242975719,1.175639500670262,-2.7915097961371917,-1.9015977588340625,-1.4813873648869038,-0.1600107501964133,2.2957365916566164,3.8498086259248825,5.0,0.0,False,SOLUSDT,24
vol_expansion_72_log1p_z,5649.0,0.019643443387296126,1.17396569924963,-2.955559209502799,-1.9161270307668723,-1.4978464511165746,-0.17931291053378287,2.214119410157276,3.8017307705293,5.0,0.0,False,SOLUSDT,24
vol_expansion_168_log1p_z,5649.0,0.010443046189814741,1.1662830770241195,-2.976141436584202,-1.9339817827130321,-1.5084722497970349,-0.19006720700995625,2.1843875833282356,3.8290147611316128,5.0,0.0,False,SOLUSDT,24
dist_to_high_24_sqrt_z,5649.0,-0.04169056839000705,1.4618418635389478,-5.0,-3.7956343047196124,-2.568273652329364,0.08587916419289783,2.1413297657141936,3.07955768834076,5.0,0.0,False,SOLUSDT,24
dist_to_low_24_sqrt_z,5649.0,-0.05029293051368589,1.4771464823492166,-5.0,-4.057863689318985,-2.6654828795825773,0.0661394123290633,2.0913316063858125,3.036541645873212,5.0,0.0,False,SOLUSDT,24
price_pos_in_range_24_norm,5649.0,-0.00685046413074975,0.27680303587722127,-0.5,-0.4703855772883927,-0.41623479245618333,-0.02249134956358323,0.4249999996531256,0.47752177613157387,0.49999999996165645,0.0,False,SOLUSDT,24
dist_to_high_72_sqrt_z,5649.0,-0.008633641997190881,1.493623081957232,-5.0,-3.6726630543745107,-2.529370127024665,0.1263603595011368,2.2325355720702795,3.1193490242102975,5.0,0.0,False,SOLUSDT,24
dist_to_low_72_sqrt_z,5649.0,-0.09751245569864873,1.5115744789508714,-5.0,-3.74469435873975,-2.669753817214551,-0.0030861143735044032,2.1390496362341556,3.0389359846996054,5.0,0.0,False,SOLUSDT,24
price_pos_in_range_72_norm,5649.0,-0.019902517282461632,0.2827457734288317,-0.49757412398928363,-0.4735591592800439,-0.4316816030513851,-0.0409356726488494,0.42409513454182013,0.4769972182822307,0.49999999997887634,0.0,False,SOLUSDT,24
dist_to_high_168_sqrt_z,5649.0,0.005235148602371895,1.495576799684428,-5.0,-3.7362392168548006,-2.48953236567657,0.09977625584834537,2.227935411294925,3.209957058328068,5.0,0.0,False,SOLUSDT,24
dist_to_low_168_sqrt_z,5649.0,-0.10220221024070993,1.5238609178240332,-5.0,-3.811500718647831,-2.578458650395958,-0.08493890640662215,2.218460170946251,3.094716167439332,5.0,0.0,False,SOLUSDT,24
price_pos_in_range_168_norm,5649.0,-0.04297363536851419,0.2796094757100087,-0.49858407079651035,-0.47681408791931684,-0.43841620489078575,-0.07199471604068763,0.4163736800724608,0.4763409646576577,0.49968583094565844,0.0,False,SOLUSDT,24
dist_ema_9_z,5625.0,-0.00014688968358147022,1.1862611233693245,-5.0,-3.210264927679489,-1.8594784622341405,-0.02411398151977553,1.9822561889784662,3.3341504936863244,5.0,0.0,False,BTCUSDT,48
ema_slope_9_z,5625.0,0.00701995292884062,1.2844752220736442,-5.0,-3.1884809945704355,-2.0455618951359855,-0.019574138535750706,2.2571032859634985,3.5118556523760955,5.0,0.0,False,BTCUSDT,48
dist_ema_21_z,5625.0,0.0012318750402912023,1.2887577992773163,-5.0,-3.250269588413249,-1.9768547556160645,-0.02742581284120184,2.1543456366465406,3.551778953368608,5.0,0.0,False,BTCUSDT,48
ema_slope_21_z,5625.0,0.00983667118506226,1.3855504096381397,-5.0,-3.283028665186594,-2.1465396655846014,-0.020913367433870376,2.385475538931873,3.674214956489661,5.0,0.0,False,BTCUSDT,48
dist_ema_50_z,5625.0,0.002900174104257995,1.3932969191223712,-5.0,-3.3512662192601788,-2.1292292045302688,-0.04323310169412706,2.325538675751703,3.525523028839923,5.0,0.0,False,BTCUSDT,48
ema_slope_50_z,5625.0,0.008726968716293857,1.4791186162636618,-5.0,-3.365266819953784,-2.329092714584239,-0.059860316837271346,2.4835036971604016,3.6273743700590813,5.0,0.0,False,BTCUSDT,48
dist_ema_100_z,5625.0,-0.0009112550048659867,1.4488774176554902,-5.0,-3.43777944658312,-2.184362323819307,-0.06268387544629128,2.3842115060553617,3.5449521429992474,5.0,0.0,False,BTCUSDT,48
ema_slope_100_z,5625.0,0.00014734908685501674,1.5282313571893547,-5.0,-3.517717500823898,-2.326456728978857,-0.0767179892944204,2.533517474580968,3.624119079911704,4.819424586805169,0.0,False,BTCUSDT,48
dist_ema_200_z,5625.0,-0.004945187176052665,1.4757237317586298,-5.0,-3.518994516883637,-2.2301552331693237,-0.07741457338415378,2.388030008439186,3.519104708401113,5.0,0.0,False,BTCUSDT,48
ema_slope_200_z,5625.0,-0.0039201810593665265,1.554620139626291,-5.0,-3.536913186641003,-2.4164798444743787,-0.09447091959183028,2.5490130185662028,3.5118949158416504,5.0,0.0,False,BTCUSDT,48
ema_spread_9_21_z,5625.0,0.006257158615288267,1.4393698245303062,-5.0,-3.381439114332132,-2.2836045264223235,-0.008128058081960102,2.41514273112647,3.5767372762231666,5.0,0.0,False,BTCUSDT,48
ema_spread_21_50_z,5625.0,0.004461156989798236,1.618928737478016,-5.0,-3.4956336716871483,-2.410003933870089,-0.10318699087831595,2.5614759932990205,3.412826396504941,4.749086028648456,0.0,False,BTCUSDT,48
ema_spread_50_100_z,5625.0,0.006455595072569506,1.7285558895028086,-5.0,-3.4578310454332093,-2.4952885643678733,0.06072490194320919,2.5751636846246795,3.355641701334671,4.646836096783545,0.0,False,BTCUSDT,48
ema_spread_100_200_z,5625.0,-0.058918818322318614,1.7905058192634062,-5.0,-3.476107346181947,-2.549361477149789,-0.17754043739702602,2.566458593563886,3.263093452674761,4.4843431947381704,0.0,False,BTCUSDT,48
MOM_pct_14_z,5625.0,0.0018598547375084371,1.2856208957781259,-5.0,-3.0658738256616234,-2.093816567507306,-0.001662236554294723,2.100235095812999,3.1793282301775316,5.0,0.0,False,BTCUSDT,48
ADX_14_scaled,5625.0,0.14555208391663904,0.5082780089721963,-0.7072331317507308,-0.5736710168391242,-0.4719483946758375,0.02818328803368175,1.203859264377935,1.62356029762973,1.959805898732776,0.0,False,BTCUSDT,48
RSI_14_bounded,5625.0,0.010960331902000771,0.26902713559426084,-0.8903266192538944,-0.5925730415300658,-0.4159736391267048,-0.009111872915226513,0.4887935539645023,0.6630106947058214,0.8539300108303993,0.0,False,BTCUSDT,48
MOM_pct_30_z,5625.0,-0.003206147652121815,1.410197128911396,-5.0,-3.136558351545651,-2.233723733401462,0.013493218902431992,2.2384189761063755,3.108562756098171,5.0,0.0,False,BTCUSDT,48
ADX_30_scaled,5625.0,-0.14639458977210584,0.38210563990173724,-0.7615979936814512,-0.6787490699837962,-0.6153280710417397,-0.23153641200328082,0.682593041533379,0.970527572911878,1.328809165915291,0.0,False,BTCUSDT,48
RSI_30_bounded,5625.0,0.013043257723353345,0.19769217434408673,-0.6848605637286349,-0.4554985471575914,-0.28078851623674506,-0.00859383117339945,0.36302844125112954,0.5186274326493149,0.7724678106500761,0.0,False,BTCUSDT,48
MOM_pct_72_z,5625.0,-0.011664171122574786,1.4984789106723937,-5.0,-3.3885413162158455,-2.4671537151046152,0.06926312861923219,2.2852914836778426,3.1109382499333376,5.0,0.0,False,BTCUSDT,48
ADX_72_scaled,5625.0,-0.400346151830385,0.260377666376095,-0.8106790493526981,-0.7648412419183633,-0.7269889498393518,-0.4665374015783341,0.10841396343491935,0.37661604492220047,0.4657582038739028,0.0,False,BTCUSDT,48
RSI_72_bounded,5625.0,0.012996578991652139,0.13940386420214726,-0.40130106275864796,-0.29839609228037184,-0.18358523789646636,-0.004601754558529763,0.2735266881335565,0.40899479276672457,0.5764621230497972,0.0,False,BTCUSDT,48
MACD_hist_pct_z,5625.0,-0.004097773979528293,1.2786227802653862,-5.0,-3.210972348966788,-2.049276500321756,-0.008568485890473166,2.103511973853466,3.1713993367914495,5.0,0.0,False,BTCUSDT,48
NATR_14_z,5625.0,-0.14412533680792988,1.3883064416514517,-3.795390635697825,-2.7185757393151424,-2.1674418073589967,-0.32363012512889394,2.348181399942062,3.8056666911895802,5.0,0.0,False,BTCUSDT,48
bb_width_20_sqrt_z,5625.0,0.026916266364981917,1.3210984687133258,-4.3601474799756685,-2.4685614769994664,-1.737833387422243,-0.21481961882360726,2.5423478517218525,3.4973198848359712,5.0,0.0,False,BTCUSDT,48
bb_pos_20_norm,5625.0,0.0012156885783329813,0.3392797326697605,-1.0135513475936633,-0.7472953282850452,-0.5508836657541968,-0.004944568270377814,0.5510365276186577,0.7707063158146218,1.0744145615517504,0.0,False,BTCUSDT,48
volatility_24_sqrt_z,5625.0,-0.032447909891350164,1.3803272402037334,-5.0,-3.0265399711417844,-2.1386688399673472,-0.09753009546460883,2.2129207130720063,3.263907740343981,5.0,0.0,False,BTCUSDT,48
volatility_72_sqrt_z,5625.0,-0.10965457959685186,1.6092045774457653,-5.0,-4.032848891935239,-2.644478110860673,-0.1056749847185618,2.2764749603569663,3.366592473402137,5.0,0.0,False,BTCUSDT,48
volatility_168_sqrt_z,5625.0,-0.07118881971747514,1.6587973806762304,-5.0,-4.235280957177804,-2.6425454780630697,0.0311757408844735,2.3358681945827726,3.622594251292545,5.0,0.0,False,BTCUSDT,48
log_ret_6_z,5625.0,0.004014415741243702,1.1710159466641905,-5.0,-3.0519680136953724,-1.8802452207431328,-0.01755947863325706,1.9832015700909897,3.2832190274689523,5.0,0.0,False,BTCUSDT,48
log_ret_24_z,5625.0,0.02061401812935436,1.390002286465428,-5.0,-3.0815888349839793,-2.0924234711703225,0.013594601963509196,2.2907879461830625,3.3676332200232832,5.0,0.0,False,BTCUSDT,48
log_ret_72_z,5625.0,0.00674608711723451,1.4968796659620518,-5.0,-3.294195363381,-2.4019371970667223,0.05162978122534561,2.354909582346126,3.215969471217174,5.0,0.0,False,BTCUSDT,48
log_ret_168_z,5625.0,0.0060706311198404335,1.4686251098878857,-5.0,-3.2723596571018847,-2.2782281759149097,-0.031954777291243006,2.3669823355848925,3.482853806240371,5.0,0.0,False,BTCUSDT,48
ret_accel_6_24_z,5625.0,-0.016161052321650004,1.3368620605215822,-5.0,-3.333626238396986,-2.241531070157875,0.011488713956563248,2.0521735861446135,3.072636370516055,5.0,0.0,False,BTCUSDT,48
ret_accel_24_72_z,5625.0,-0.009993811595000832,1.4846316561852655,-5.0,-3.1845844468390188,-2.3411727118658856,-0.03765505715369927,2.2978060264638933,3.3709013586788585,5.0,0.0,False,BTCUSDT,48
ret_accel_72_168_z,5625.0,0.015828671246143754,1.474742152919122,-4.927283986213563,-3.314183828247117,-2.3357812687596073,-0.009354444613169305,2.326844629595338,3.4007049913877085,5.0,0.0,False,BTCUSDT,48
vol_ratio_24_log1p_z,5625.0,0.00995108907680466,1.041568060617466,-2.415641592332817,-1.6376412363084636,-1.2988369063164522,-0.19219179346870932,1.9710277320573024,3.1065247924864523,5.0,0.0,False,BTCUSDT,48
vol_ratio_72_log1p_z,5625.0,0.016474703870651336,1.0975657595284385,-2.5751619161989647,-1.7003491479418147,-1.3424591225784774,-0.21202124625977167,2.091501381312079,3.4315615184892128,5.0,0.0,False,BTCUSDT,48
vol_ratio_168_log1p_z,5625.0,0.002651627454021602,1.0940172144772526,-2.7499663992229224,-1.7401244408044105,-1.359310590089534,-0.22035869203846178,2.043902197915522,3.3242050174399176,5.0,0.0,False,BTCUSDT,48
range_sqrt_z,5625.0,-0.015775385138054168,1.0737364621567926,-2.5395381882853876,-1.7601813528865133,-1.3943908275467967,-0.1996850421078144,1.9968972122721498,3.5571943267252926,5.0,0.0,False,BTCUSDT,48
body_sqrt_z,5625.0,0.002855708161628893,1.052820866906377,-2.380041961384809,-1.7286492251454464,-1.396630306309467,-0.14030759115101074,1.9684650056804691,3.378458691223323,5.0,0.0,False,BTCUSDT,48
vol_expansion_24_log1p_z,5625.0,0.010024427511571043,1.046316653495543,-2.243718682906272,-1.592457387953577,-1.2884072268397653,-0.2072538713295753,1.9703085431929586,3.3037892457192606,5.0,0.0,False,BTCUSDT,48
vol_expansion_72_log1p_z,5625.0,0.008073919874870545,1.08333119237421,-2.3090999932723113,-1.6629107326614672,-1.3526827404666373,-0.20542624948780663,2.057418981993653,3.527677189416323,5.0,0.0,False,BTCUSDT,48
vol_expansion_168_log1p_z,5625.0,-0.0028656677361434853,1.0824965649936307,-2.3222809327403713,-1.675981914366465,-1.3558603555734408,-0.20826588050375516,2.0499214301373536,3.5764441326274903,5.0,0.0,False,BTCUSDT,48
dist_to_high_24_sqrt_z,5625.0,0.019733499908112274,1.2477090364739862,-5.0,-2.820937721536816,-1.96428940129502,-0.015426163755129658,2.0316761988506777,2.9737273572790994,5.0,0.0,False,BTCUSDT,48
dist_to_low_24_sqrt_z,5625.0,0.006604985076170471,1.2946576523956341,-5.0,-2.7227056547535557,-1.982307446923302,-0.1036930655811294,2.170758500515715,3.1367963965341867,5.0,0.0,False,BTCUSDT,48
price_pos_in_range_24_norm,5625.0,0.007787261458727277,0.27132185401269204,-0.49627524377281873,-0.46506249057029864,-0.4100241334952514,-0.0012957097614788582,0.41979689949609944,0.47467154529821504,0.498703485525573,0.0,False,BTCUSDT,48
dist_to_high_72_sqrt_z,5625.0,-0.02615972671898101,1.4457438185270914,-5.0,-3.950542412493603,-2.496845733399676,0.12502091754699343,2.1014058280685637,3.087890794154709,5.0,0.0,False,BTCUSDT,48
dist_to_low_72_sqrt_z,5625.0,-0.1034657534559456,1.476017052701987,-5.0,-3.847943654927996,-2.614939466499589,0.033568029707728333,2.031889670710167,2.871983384077028,5.0,0.0,False,BTCUSDT,48
price_pos_in_range_72_norm,5625.0,0.01624790692287634,0.2804227660921691,-0.49809239390922855,-0.4690049647826334,-0.4125315161179875,0.019747667116398415,0.4329088631855069,0.47668773274089693,0.498703485525573,0.0,False,BTCUSDT,48
dist_to_high_168_sqrt_z,5625.0,-0.018310615438817256,1.4526861388253354,-5.0,-3.757027422852451,-2.47496317046803,0.1511906181592546,2.1427675804899806,3.1172742938765787,5.0,0.0,False,BTCUSDT,48
dist_to_low_168_sqrt_z,5625.0,-0.07587955974392267,1.476911826955452,-5.0,-3.6921570628279246,-2.555563058280099,0.002578174510087138,2.1353037902351555,3.1644572330902485,5.0,0.0,False,BTCUSDT,48
price_pos_in_range_168_norm,5625.0,0.007073626969594791,0.29525535067244973,-0.49819845667556434,-0.46783030103902956,-0.40802432873322025,-0.04417853137054739,0.4394047545325833,0.4775091782199412,0.4988744156066248,0.0,False,BTCUSDT,48
dist_ema_9_z,5625.0,-0.00608185552237262,1.1645664581127073,-5.0,-3.1233659296306744,-1.8860907112005239,0.0026001472694204305,1.8514898287886952,2.98012964116128,5.0,0.0,False,ETHUSDT,48
ema_slope_9_z,5625.0,0.003479935662589661,1.2428027944657238,-5.0,-3.0040586396672166,-2.0597767960117017,0.005985919341791754,2.041916446277727,3.02675707026283,5.0,0.0,False,ETHUSDT,48
dist_ema_21_z,5625.0,0.004129290595406101,1.25877458065292,-5.0,-3.1923774857111344,-2.0348079639432806,0.010111463530261558,1.9830867166583865,3.1676793760924147,5.0,0.0,False,ETHUSDT,48
ema_slope_21_z,5625.0,0.018747122069212887,1.3367318107132866,-5.0,-3.2088061410643114,-2.2085537252293586,-0.00840882660098285,2.1685069378389743,3.1752298650233257,5.0,0.0,False,ETHUSDT,48
dist_ema_50_z,5625.0,0.0257089309322375,1.3647323400342366,-5.0,-3.3286985600164396,-2.183286988917106,0.02093094903692045,2.199173229217468,3.2856087743661204,5.0,0.0,False,ETHUSDT,48
