z_window,sample,alpha_out,top_k,feature,union_rank,best_rank,mean_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,entry_rank,exit_rank,entry_hie_norm,exit_hie_norm
24,late_train,0.5,26,MOM_pct_72_z,2,2.0,2.0,0.04497344803440867,0.0,2,both_tie,2.0,2.0,0.04497344803440867,0.009767549938379805
24,late_train,0.5,26,ret_accel_72_168_z,3,3.0,3.0,0.04119148872410561,0.0,2,both_tie,3.0,3.0,0.04119148872410561,0.007521011353894158
24,late_train,0.5,26,ret_accel_24_72_z,4,4.0,5.0,0.0365724267916141,0.0,2,entry,4.0,6.0,0.0365724267916141,0.0037107207251070307
24,late_train,0.5,26,ema_spread_9_21_z,5,4.0,7.5,0.02550175379130115,0.0,2,exit,11.0,4.0,0.02550175379130115,0.006685934189806453
24,late_train,0.5,26,price_pos_in_range_24_norm,6,5.0,5.0,0.030894198539293427,0.0,2,both_tie,5.0,5.0,0.030894198539293427,0.004067385956447178
24,late_train,0.5,26,dist_to_low_24_sqrt_z,7,6.0,11.0,0.029382527648788404,0.0,1,entry,6.0,16.0,0.029382527648788404,0.000549770530478555
24,late_train,0.5,26,dist_to_high_24_sqrt_z,8,7.0,8.5,0.02890229970554964,0.0,2,entry,7.0,10.0,0.02890229970554964,0.0015966496241353045
24,late_train,0.5,26,price_pos_in_range_72_norm,9,7.0,8.5,0.026751482815550787,0.0,2,exit,10.0,7.0,0.026751482815550787,0.0032225249583301974
24,late_train,0.5,26,dist_ema_50_z,10,8.0,10.0,0.02799893317183677,0.0,2,entry,8.0,12.0,0.02799893317183677,0.000658512274209877
24,late_train,0.5,26,ema_slope_50_z,11,8.0,11.0,0.023883188523048382,0.0,2,exit,14.0,8.0,0.023883188523048382,0.003085651337174311
24,late_train,0.5,26,ADX_30_scaled,12,9.0,10.0,0.027747550462196457,0.0,2,entry,9.0,11.0,0.027747550462196457,0.0011574927725904738
24,late_train,0.5,26,ema_spread_50_100_z,13,9.0,14.0,0.022281096082256036,0.0,1,exit,19.0,9.0,0.022281096082256036,0.002975526326078226
24,late_train,0.5,26,dist_ema_21_z,14,12.0,22.5,0.025316050731469586,0.0,1,entry,12.0,33.0,0.025316050731469586,7.005868388310077e-06
24,late_train,0.5,26,dist_ema_100_z,15,13.0,22.5,0.024052498428775715,0.0,1,entry,13.0,32.0,0.024052498428775715,7.218689475729789e-06
24,late_train,0.5,26,ema_slope_21_z,16,13.0,14.0,0.023610636592299172,0.0,1,exit,15.0,13.0,0.023610636592299172,0.0006575811530971087
24,late_train,0.5,26,MOM_pct_30_z,17,14.0,19.0,0.02022264482272723,0.0,1,exit,24.0,14.0,0.02022264482272723,0.0006445059217675686
24,late_train,0.5,26,price_pos_in_range_168_norm,18,15.0,15.5,0.02356591927680013,0.0,0,exit,16.0,15.0,0.02356591927680013,0.0006325011325863938
24,late_train,0.5,26,dist_to_high_72_sqrt_z,19,17.0,32.5,0.023429773386863362,0.0,0,entry,17.0,48.0,0.023429773386863362,-1.4178988679502957e-05
24,late_train,0.5,26,RSI_72_bounded,20,17.0,21.5,0.019750525232895833,0.0,0,exit,26.0,17.0,0.019750525232895833,0.0004411200172221852
24,late_train,0.5,26,log_ret_24_z,21,18.0,21.0,0.022600926414554745,0.0,0,entry,18.0,24.0,0.022600926414554745,1.8462347993852823e-05
24,late_train,0.5,26,NATR_14_z,22,18.0,31.5,0.011728389672635564,0.0,0,exit,45.0,18.0,0.011728389672635564,0.00041614989600258223
24,late_train,0.5,26,RSI_14_bounded,23,19.0,24.5,0.018735017898107442,0.0,0,exit,30.0,19.0,0.018735017898107442,0.0003124856427970668
24,late_train,0.5,26,dist_ema_200_z,24,20.0,32.0,0.021283481135383697,0.0,0,entry,20.0,44.0,0.021283481135383697,-5.397421016684056e-06
24,late_train,0.5,26,vol_expansion_72_log1p_z,25,20.0,31.0,0.01215159124248949,0.0,0,exit,42.0,20.0,0.01215159124248949,0.00010779532878701925
24,late_train,0.5,26,volatility_24_sqrt_z,26,21.0,32.0,0.020859547678260926,0.0,0,entry,21.0,43.0,0.020859547678260926,-4.920502231220425e-06
24,mid_train,0.5,7,price_pos_in_range_168_norm,1,1.0,6.0,0.026298265904396656,0.0,2,exit,11.0,1.0,0.009041196824750686,0.026298265904396656
24,mid_train,0.5,7,dist_to_high_72_sqrt_z,2,1.0,3.5,0.02072485150603165,0.0,2,entry,1.0,6.0,0.02072485150603165,0.01635102568083252
24,mid_train,0.5,7,RSI_72_bounded,3,2.0,2.0,0.01930957739619732,0.0,2,both_tie,2.0,2.0,0.017630220308959554,0.01930957739619732
24,mid_train,0.5,7,ADX_30_scaled,4,3.0,4.0,0.017176907089663407,0.0,2,entry,3.0,5.0,0.016359555922280666,0.017176907089663407
24,mid_train,0.5,7,RSI_30_bounded,5,3.0,17.0,0.017804715271369287,0.0,1,exit,31.0,3.0,0.0040129910956014925,0.017804715271369287
24,mid_train,0.5,7,bb_pos_20_norm,6,4.0,7.0,0.017450986639411914,0.0,2,exit,10.0,4.0,0.010032935009382182,0.017450986639411914
24,mid_train,0.5,7,dist_to_high_24_sqrt_z,7,4.0,13.0,0.015101017934123329,0.0,1,entry,4.0,22.0,0.015101017934123329,0.010500467081443365
24,mid_train,0.5,14,price_pos_in_range_168_norm,1,1.0,6.0,0.026298265904396656,0.0,2,exit,11.0,1.0,0.009041196824750686,0.026298265904396656
24,mid_train,0.5,14,dist_to_high_72_sqrt_z,2,1.0,3.5,0.02072485150603165,0.0,2,entry,1.0,6.0,0.02072485150603165,0.01635102568083252
24,mid_train,0.5,14,RSI_72_bounded,3,2.0,2.0,0.01930957739619732,0.0,2,both_tie,2.0,2.0,0.017630220308959554,0.01930957739619732
24,mid_train,0.5,14,ADX_30_scaled,4,3.0,4.0,0.017176907089663407,0.0,2,entry,3.0,5.0,0.016359555922280666,0.017176907089663407
24,mid_train,0.5,14,RSI_30_bounded,5,3.0,17.0,0.017804715271369287,0.0,1,exit,31.0,3.0,0.0040129910956014925,0.017804715271369287
24,mid_train,0.5,14,bb_pos_20_norm,6,4.0,7.0,0.017450986639411914,0.0,2,exit,10.0,4.0,0.010032935009382182,0.017450986639411914
24,mid_train,0.5,14,dist_to_high_24_sqrt_z,7,4.0,13.0,0.015101017934123329,0.0,1,entry,4.0,22.0,0.015101017934123329,0.010500467081443365
24,mid_train,0.5,14,log_ret_6_z,8,5.0,21.5,0.013562185459179865,0.0,1,entry,5.0,38.0,0.013562185459179865,0.006988203504688928
24,mid_train,0.5,14,ema_spread_100_200_z,9,6.0,24.5,0.012619015393576904,0.0,1,entry,6.0,43.0,0.012619015393576904,0.006091745927160608
24,mid_train,0.5,14,RSI_14_bounded,10,7.0,7.5,0.015698250241150846,0.0,2,entry,7.0,8.0,0.012028982472211958,0.015698250241150846
24,mid_train,0.5,14,dist_ema_200_z,11,7.0,14.5,0.01576280617208864,0.0,1,exit,22.0,7.0,0.006286493924157033,0.01576280617208864
24,mid_train,0.5,14,dist_to_high_168_sqrt_z,12,8.0,8.5,0.015394191452903161,0.0,2,entry,8.0,9.0,0.011866489292750915,0.015394191452903161
24,mid_train,0.5,14,volatility_168_sqrt_z,13,9.0,18.5,0.010324653197515854,0.0,1,entry,9.0,28.0,0.010324653197515854,0.009621178494340077
24,mid_train,0.5,14,price_pos_in_range_72_norm,14,10.0,18.0,0.01491205866309342,0.0,1,exit,26.0,10.0,0.005525253814128495,0.01491205866309342
24,mid_train,0.5,20,price_pos_in_range_168_norm,1,1.0,6.0,0.026298265904396656,0.0,2,exit,11.0,1.0,0.009041196824750686,0.026298265904396656
24,mid_train,0.5,20,dist_to_high_72_sqrt_z,2,1.0,3.5,0.02072485150603165,0.0,2,entry,1.0,6.0,0.02072485150603165,0.01635102568083252
24,mid_train,0.5,20,RSI_72_bounded,3,2.0,2.0,0.01930957739619732,0.0,2,both_tie,2.0,2.0,0.017630220308959554,0.01930957739619732
24,mid_train,0.5,20,ADX_30_scaled,4,3.0,4.0,0.017176907089663407,0.0,2,entry,3.0,5.0,0.016359555922280666,0.017176907089663407
24,mid_train,0.5,20,RSI_30_bounded,5,3.0,17.0,0.017804715271369287,0.0,1,exit,31.0,3.0,0.0040129910956014925,0.017804715271369287
24,mid_train,0.5,20,bb_pos_20_norm,6,4.0,7.0,0.017450986639411914,0.0,2,exit,10.0,4.0,0.010032935009382182,0.017450986639411914
24,mid_train,0.5,20,dist_to_high_24_sqrt_z,7,4.0,13.0,0.015101017934123329,0.0,1,entry,4.0,22.0,0.015101017934123329,0.010500467081443365
24,mid_train,0.5,20,log_ret_6_z,8,5.0,21.5,0.013562185459179865,0.0,1,entry,5.0,38.0,0.013562185459179865,0.006988203504688928
24,mid_train,0.5,20,ema_spread_100_200_z,9,6.0,24.5,0.012619015393576904,0.0,1,entry,6.0,43.0,0.012619015393576904,0.006091745927160608
24,mid_train,0.5,20,RSI_14_bounded,10,7.0,7.5,0.015698250241150846,0.0,2,entry,7.0,8.0,0.012028982472211958,0.015698250241150846
24,mid_train,0.5,20,dist_ema_200_z,11,7.0,14.5,0.01576280617208864,0.0,1,exit,22.0,7.0,0.006286493924157033,0.01576280617208864
24,mid_train,0.5,20,dist_to_high_168_sqrt_z,12,8.0,8.5,0.015394191452903161,0.0,2,entry,8.0,9.0,0.011866489292750915,0.015394191452903161
24,mid_train,0.5,20,volatility_168_sqrt_z,13,9.0,18.5,0.010324653197515854,0.0,1,entry,9.0,28.0,0.010324653197515854,0.009621178494340077
24,mid_train,0.5,20,price_pos_in_range_72_norm,14,10.0,18.0,0.01491205866309342,0.0,1,exit,26.0,10.0,0.005525253814128495,0.01491205866309342
24,mid_train,0.5,20,log_ret_168_z,15,11.0,17.5,0.014438729928828664,0.0,1,exit,24.0,11.0,0.005951371828084029,0.014438729928828664
24,mid_train,0.5,20,dist_ema_100_z,16,12.0,15.0,0.014019569450744063,0.0,1,exit,18.0,12.0,0.007000251853205297,0.014019569450744063
24,mid_train,0.5,20,bb_width_20_sqrt_z,17,12.0,16.0,0.011248665185210949,0.0,1,entry,12.0,20.0,0.008918667494006938,0.011248665185210949
24,mid_train,0.5,20,ema_spread_50_100_z,18,13.0,22.5,0.013435845056125939,0.0,1,exit,32.0,13.0,0.003936710336996163,0.013435845056125939
24,mid_train,0.5,20,volatility_72_sqrt_z,19,13.0,19.0,0.009943121185590043,0.0,1,entry,13.0,25.0,0.008054668097403184,0.009943121185590043
24,mid_train,0.5,20,ema_slope_50_z,20,14.0,15.0,0.013324563983705962,0.0,1,exit,16.0,14.0,0.007118265700189141,0.013324563983705962
24,mid_train,0.5,26,price_pos_in_range_168_norm,1,1.0,6.0,0.026298265904396656,0.0,2,exit,11.0,1.0,0.009041196824750686,0.026298265904396656
24,mid_train,0.5,26,dist_to_high_72_sqrt_z,2,1.0,3.5,0.02072485150603165,0.0,2,entry,1.0,6.0,0.02072485150603165,0.01635102568083252
24,mid_train,0.5,26,RSI_72_bounded,3,2.0,2.0,0.01930957739619732,0.0,2,both_tie,2.0,2.0,0.017630220308959554,0.01930957739619732
24,mid_train,0.5,26,ADX_30_scaled,4,3.0,4.0,0.017176907089663407,0.0,2,entry,3.0,5.0,0.016359555922280666,0.017176907089663407
24,mid_train,0.5,26,RSI_30_bounded,5,3.0,17.0,0.017804715271369287,0.0,1,exit,31.0,3.0,0.0040129910956014925,0.017804715271369287
24,mid_train,0.5,26,bb_pos_20_norm,6,4.0,7.0,0.017450986639411914,0.0,2,exit,10.0,4.0,0.010032935009382182,0.017450986639411914
24,mid_train,0.5,26,dist_to_high_24_sqrt_z,7,4.0,13.0,0.015101017934123329,0.0,1,entry,4.0,22.0,0.015101017934123329,0.010500467081443365
24,mid_train,0.5,26,log_ret_6_z,8,5.0,21.5,0.013562185459179865,0.0,1,entry,5.0,38.0,0.013562185459179865,0.006988203504688928
24,mid_train,0.5,26,ema_spread_100_200_z,9,6.0,24.5,0.012619015393576904,0.0,1,entry,6.0,43.0,0.012619015393576904,0.006091745927160608
24,mid_train,0.5,26,RSI_14_bounded,10,7.0,7.5,0.015698250241150846,0.0,2,entry,7.0,8.0,0.012028982472211958,0.015698250241150846
24,mid_train,0.5,26,dist_ema_200_z,11,7.0,14.5,0.01576280617208864,0.0,1,exit,22.0,7.0,0.006286493924157033,0.01576280617208864
24,mid_train,0.5,26,dist_to_high_168_sqrt_z,12,8.0,8.5,0.015394191452903161,0.0,2,entry,8.0,9.0,0.011866489292750915,0.015394191452903161
24,mid_train,0.5,26,volatility_168_sqrt_z,13,9.0,18.5,0.010324653197515854,0.0,1,entry,9.0,28.0,0.010324653197515854,0.009621178494340077
24,mid_train,0.5,26,price_pos_in_range_72_norm,14,10.0,18.0,0.01491205866309342,0.0,1,exit,26.0,10.0,0.005525253814128495,0.01491205866309342
24,mid_train,0.5,26,log_ret_168_z,15,11.0,17.5,0.014438729928828664,0.0,1,exit,24.0,11.0,0.005951371828084029,0.014438729928828664
24,mid_train,0.5,26,dist_ema_100_z,16,12.0,15.0,0.014019569450744063,0.0,1,exit,18.0,12.0,0.007000251853205297,0.014019569450744063
24,mid_train,0.5,26,bb_width_20_sqrt_z,17,12.0,16.0,0.011248665185210949,0.0,1,entry,12.0,20.0,0.008918667494006938,0.011248665185210949
24,mid_train,0.5,26,ema_spread_50_100_z,18,13.0,22.5,0.013435845056125939,0.0,1,exit,32.0,13.0,0.003936710336996163,0.013435845056125939
24,mid_train,0.5,26,volatility_72_sqrt_z,19,13.0,19.0,0.009943121185590043,0.0,1,entry,13.0,25.0,0.008054668097403184,0.009943121185590043
24,mid_train,0.5,26,ema_slope_50_z,20,14.0,15.0,0.013324563983705962,0.0,1,exit,16.0,14.0,0.007118265700189141,0.013324563983705962
24,mid_train,0.5,26,log_ret_72_z,21,14.0,17.5,0.011125407657528119,0.0,1,entry,14.0,21.0,0.007987839152340914,0.011125407657528119
24,mid_train,0.5,26,ADX_14_scaled,22,15.0,22.5,0.012468419154597177,0.0,0,exit,30.0,15.0,0.004212371042223051,0.012468419154597177
24,mid_train,0.5,26,ret_accel_6_24_z,23,15.0,21.0,0.009624913337794472,0.0,0,entry,15.0,27.0,0.007354311477533626,0.009624913337794472
24,mid_train,0.5,26,MOM_pct_72_z,24,16.0,17.5,0.011832291642298876,0.0,0,exit,19.0,16.0,0.006900477106434266,0.011832291642298876
24,mid_train,0.5,26,ADX_72_scaled,25,17.0,17.0,0.011647029400754738,0.0,0,both_tie,17.0,17.0,0.007098272308378006,0.011647029400754738
24,mid_train,0.5,26,ema_slope_21_z,26,18.0,31.0,0.011568731343668925,0.0,0,exit,44.0,18.0,0.001290652249373081,0.011568731343668925
48,early_train,0.5,7,ADX_72_scaled,1,1.0,1.5,0.023797864841631156,0.0,2,exit,2.0,1.0,0.005647007208636978,0.023797864841631156
48,early_train,0.5,7,ema_slope_200_z,2,1.0,2.5,0.02035203213832193,0.0,2,entry,1.0,4.0,0.007022889251832476,0.02035203213832193
48,early_train,0.5,7,ret_accel_72_168_z,3,2.0,3.5,0.020580591875811405,0.0,2,exit,5.0,2.0,0.0025548804039193795,0.020580591875811405
48,early_train,0.5,7,ema_spread_100_200_z,4,3.0,8.5,0.02041854510089347,0.0,2,exit,14.0,3.0,0.0006539868756646472,0.02041854510089347
48,early_train,0.5,7,RSI_72_bounded,5,3.0,10.5,0.009627058580802594,0.0,1,entry,3.0,18.0,0.0029903274287121917,0.009627058580802594
48,early_train,0.5,7,ema_spread_21_50_z,6,4.0,7.0,0.013387669212129527,0.0,2,entry,4.0,10.0,0.0027876603798736577,0.013387669212129527
48,early_train,0.5,7,ema_spread_50_100_z,7,5.0,8.0,0.01932446976298563,0.0,2,exit,11.0,5.0,0.0014744532581777436,0.01932446976298563
48,early_train,0.5,14,ADX_72_scaled,1,1.0,1.5,0.023797864841631156,0.0,2,exit,2.0,1.0,0.005647007208636978,0.023797864841631156
48,early_train,0.5,14,ema_slope_200_z,2,1.0,2.5,0.02035203213832193,0.0,2,entry,1.0,4.0,0.007022889251832476,0.02035203213832193
48,early_train,0.5,14,ret_accel_72_168_z,3,2.0,3.5,0.020580591875811405,0.0,2,exit,5.0,2.0,0.0025548804039193795,0.020580591875811405
48,early_train,0.5,14,ema_spread_100_200_z,4,3.0,8.5,0.02041854510089347,0.0,2,exit,14.0,3.0,0.0006539868756646472,0.02041854510089347
48,early_train,0.5,14,RSI_72_bounded,5,3.0,10.5,0.009627058580802594,0.0,1,entry,3.0,18.0,0.0029903274287121917,0.009627058580802594
48,early_train,0.5,14,ema_spread_21_50_z,6,4.0,7.0,0.013387669212129527,0.0,2,entry,4.0,10.0,0.0027876603798736577,0.013387669212129527
48,early_train,0.5,14,ema_spread_50_100_z,7,5.0,8.0,0.01932446976298563,0.0,2,exit,11.0,5.0,0.0014744532581777436,0.01932446976298563
48,early_train,0.5,14,RSI_30_bounded,8,6.0,8.5,0.013377281667068863,0.0,2,entry,6.0,11.0,0.0022530023342091088,0.013377281667068863
48,early_train,0.5,14,dist_to_high_168_sqrt_z,9,6.0,19.5,0.016795490729291762,0.0,1,exit,33.0,6.0,-8.951989718397613e-07,0.016795490729291762
48,early_train,0.5,14,ADX_30_scaled,10,7.0,8.0,0.014192756152731634,0.0,2,entry,7.0,9.0,0.002203253259783877,0.014192756152731634
48,early_train,0.5,14,ema_spread_9_21_z,11,7.0,24.5,0.016593445721400868,0.0,1,exit,42.0,7.0,-5.564208402253357e-06,0.016593445721400868
48,early_train,0.5,14,price_pos_in_range_72_norm,12,8.0,12.0,0.0159993775789411,0.0,1,exit,16.0,8.0,0.00044236997419744295,0.0159993775789411
48,early_train,0.5,14,bb_width_20_sqrt_z,13,8.0,15.0,0.008964168203131395,0.0,1,entry,8.0,22.0,0.0018339395061829356,0.008964168203131395
48,early_train,0.5,14,volatility_168_sqrt_z,14,9.0,16.5,0.008470756242803912,0.0,1,entry,9.0,24.0,0.0018250301349952425,0.008470756242803912
48,early_train,0.5,20,ADX_72_scaled,1,1.0,1.5,0.023797864841631156,0.0,2,exit,2.0,1.0,0.005647007208636978,0.023797864841631156
48,early_train,0.5,20,ema_slope_200_z,2,1.0,2.5,0.02035203213832193,0.0,2,entry,1.0,4.0,0.007022889251832476,0.02035203213832193
48,early_train,0.5,20,ret_accel_72_168_z,3,2.0,3.5,0.020580591875811405,0.0,2,exit,5.0,2.0,0.0025548804039193795,0.020580591875811405
48,early_train,0.5,20,ema_spread_100_200_z,4,3.0,8.5,0.02041854510089347,0.0,2,exit,14.0,3.0,0.0006539868756646472,0.02041854510089347
48,early_train,0.5,20,RSI_72_bounded,5,3.0,10.5,0.009627058580802594,0.0,1,entry,3.0,18.0,0.0029903274287121917,0.009627058580802594
48,early_train,0.5,20,ema_spread_21_50_z,6,4.0,7.0,0.013387669212129527,0.0,2,entry,4.0,10.0,0.0027876603798736577,0.013387669212129527
48,early_train,0.5,20,ema_spread_50_100_z,7,5.0,8.0,0.01932446976298563,0.0,2,exit,11.0,5.0,0.0014744532581777436,0.01932446976298563
48,early_train,0.5,20,RSI_30_bounded,8,6.0,8.5,0.013377281667068863,0.0,2,entry,6.0,11.0,0.0022530023342091088,0.013377281667068863
48,early_train,0.5,20,dist_to_high_168_sqrt_z,9,6.0,19.5,0.016795490729291762,0.0,1,exit,33.0,6.0,-8.951989718397613e-07,0.016795490729291762
48,early_train,0.5,20,ADX_30_scaled,10,7.0,8.0,0.014192756152731634,0.0,2,entry,7.0,9.0,0.002203253259783877,0.014192756152731634
48,early_train,0.5,20,ema_spread_9_21_z,11,7.0,24.5,0.016593445721400868,0.0,1,exit,42.0,7.0,-5.564208402253357e-06,0.016593445721400868
48,early_train,0.5,20,price_pos_in_range_72_norm,12,8.0,12.0,0.0159993775789411,0.0,1,exit,16.0,8.0,0.00044236997419744295,0.0159993775789411
48,early_train,0.5,20,bb_width_20_sqrt_z,13,8.0,15.0,0.008964168203131395,0.0,1,entry,8.0,22.0,0.0018339395061829356,0.008964168203131395
48,early_train,0.5,20,volatility_168_sqrt_z,14,9.0,16.5,0.008470756242803912,0.0,1,entry,9.0,24.0,0.0018250301349952425,0.008470756242803912
48,early_train,0.5,20,log_ret_168_z,15,10.0,19.5,0.0069297367685270395,0.0,1,entry,10.0,29.0,0.0015773759135409016,0.0069297367685270395
48,early_train,0.5,20,volatility_72_sqrt_z,16,12.0,12.0,0.011061109376195533,0.0,2,both_tie,12.0,12.0,0.0012750032304348347,0.011061109376195533
48,early_train,0.5,20,MOM_pct_14_z,17,13.0,24.5,0.010537717063574092,0.0,1,exit,36.0,13.0,-3.5287474289269483e-06,0.010537717063574092
48,early_train,0.5,20,ema_slope_100_z,18,13.0,14.5,0.010006911903852167,0.0,1,entry,13.0,16.0,0.0007522520265782484,0.010006911903852167
48,early_train,0.5,20,ema_slope_21_z,19,14.0,21.0,0.01039846697212432,0.0,1,exit,28.0,14.0,5.138896414180749e-06,0.01039846697212432
48,early_train,0.5,20,MACD_hist_pct_z,20,15.0,17.5,0.010397858758413814,0.0,0,exit,20.0,15.0,2.2865626601142885e-05,0.010397858758413814
48,early_train,0.5,26,ADX_72_scaled,1,1.0,1.5,0.023797864841631156,0.0,2,exit,2.0,1.0,0.005647007208636978,0.023797864841631156
48,early_train,0.5,26,ema_slope_200_z,2,1.0,2.5,0.02035203213832193,0.0,2,entry,1.0,4.0,0.007022889251832476,0.02035203213832193
48,early_train,0.5,26,ret_accel_72_168_z,3,2.0,3.5,0.020580591875811405,0.0,2,exit,5.0,2.0,0.0025548804039193795,0.020580591875811405
48,early_train,0.5,26,ema_spread_100_200_z,4,3.0,8.5,0.02041854510089347,0.0,2,exit,14.0,3.0,0.0006539868756646472,0.02041854510089347
48,early_train,0.5,26,RSI_72_bounded,5,3.0,10.5,0.009627058580802594,0.0,1,entry,3.0,18.0,0.0029903274287121917,0.009627058580802594
48,early_train,0.5,26,ema_spread_21_50_z,6,4.0,7.0,0.013387669212129527,0.0,2,entry,4.0,10.0,0.0027876603798736577,0.013387669212129527
48,early_train,0.5,26,ema_spread_50_100_z,7,5.0,8.0,0.01932446976298563,0.0,2,exit,11.0,5.0,0.0014744532581777436,0.01932446976298563
48,early_train,0.5,26,RSI_30_bounded,8,6.0,8.5,0.013377281667068863,0.0,2,entry,6.0,11.0,0.0022530023342091088,0.013377281667068863
48,early_train,0.5,26,dist_to_high_168_sqrt_z,9,6.0,19.5,0.016795490729291762,0.0,1,exit,33.0,6.0,-8.951989718397613e-07,0.016795490729291762
48,early_train,0.5,26,ADX_30_scaled,10,7.0,8.0,0.014192756152731634,0.0,2,entry,7.0,9.0,0.002203253259783877,0.014192756152731634
48,early_train,0.5,26,ema_spread_9_21_z,11,7.0,24.5,0.016593445721400868,0.0,1,exit,42.0,7.0,-5.564208402253357e-06,0.016593445721400868
48,early_train,0.5,26,price_pos_in_range_72_norm,12,8.0,12.0,0.0159993775789411,0.0,1,exit,16.0,8.0,0.00044236997419744295,0.0159993775789411
48,early_train,0.5,26,bb_width_20_sqrt_z,13,8.0,15.0,0.008964168203131395,0.0,1,entry,8.0,22.0,0.0018339395061829356,0.008964168203131395
48,early_train,0.5,26,volatility_168_sqrt_z,14,9.0,16.5,0.008470756242803912,0.0,1,entry,9.0,24.0,0.0018250301349952425,0.008470756242803912
48,early_train,0.5,26,log_ret_168_z,15,10.0,19.5,0.0069297367685270395,0.0,1,entry,10.0,29.0,0.0015773759135409016,0.0069297367685270395
48,early_train,0.5,26,volatility_72_sqrt_z,16,12.0,12.0,0.011061109376195533,0.0,2,both_tie,12.0,12.0,0.0012750032304348347,0.011061109376195533
48,early_train,0.5,26,MOM_pct_14_z,17,13.0,24.5,0.010537717063574092,0.0,1,exit,36.0,13.0,-3.5287474289269483e-06,0.010537717063574092
48,early_train,0.5,26,ema_slope_100_z,18,13.0,14.5,0.010006911903852167,0.0,1,entry,13.0,16.0,0.0007522520265782484,0.010006911903852167
48,early_train,0.5,26,ema_slope_21_z,19,14.0,21.0,0.01039846697212432,0.0,1,exit,28.0,14.0,5.138896414180749e-06,0.01039846697212432
48,early_train,0.5,26,MACD_hist_pct_z,20,15.0,17.5,0.010397858758413814,0.0,0,exit,20.0,15.0,2.2865626601142885e-05,0.010397858758413814
48,early_train,0.5,26,dist_to_low_24_sqrt_z,21,15.0,17.5,0.009325236301224504,0.0,0,entry,15.0,20.0,0.0005193797626003027,0.009325236301224504
48,early_train,0.5,26,dist_ema_200_z,22,17.0,35.5,0.009974719583629499,0.0,0,exit,54.0,17.0,-2.388080384918556e-05,0.009974719583629499
48,early_train,0.5,26,dist_ema_100_z,23,17.0,27.0,0.004559349333544072,0.0,0,entry,17.0,37.0,0.00022478384216484404,0.004559349333544072
48,early_train,0.5,26,vol_expansion_72_log1p_z,24,18.0,31.5,0.0016358898893241713,0.03,0,entry,18.0,45.0,2.4387221297605954e-05,0.0016358898893241713
48,early_train,0.5,26,NATR_14_z,25,19.0,20.5,0.009342594336266163,0.0,0,exit,22.0,19.0,1.2546800417512216e-05,0.009342594336266163
48,early_train,0.5,26,dist_ema_21_z,26,19.0,34.0,0.0012300086333033589,0.06,0,entry,19.0,49.0,2.3264475615070168e-05,0.0012300086333033589
48,full_train,0.5,7,ADX_30_scaled,1,1.0,14.5,0.010952555099637773,0.0,1,entry,1.0,28.0,0.010952555099637773,0.002572361785279975
48,full_train,0.5,7,price_pos_in_range_72_norm,2,1.0,14.0,0.010024271397473361,0.0,1,exit,27.0,1.0,0.002055416578908731,0.010024271397473361
48,full_train,0.5,7,RSI_72_bounded,3,2.0,3.0,0.010772649327063233,0.0,2,entry,2.0,4.0,0.010772649327063233,0.008636041357387936
48,full_train,0.5,7,RSI_14_bounded,4,2.0,5.5,0.009607337343090272,0.0,2,exit,9.0,2.0,0.004959444129802648,0.009607337343090272
48,full_train,0.5,7,NATR_14_z,5,3.0,18.5,0.00959475602139559,0.0,1,exit,34.0,3.0,0.000958992976433759,0.00959475602139559
48,full_train,0.5,7,ema_spread_100_200_z,6,3.0,10.0,0.009433415602975725,0.0,1,entry,3.0,17.0,0.009433415602975725,0.005120394923604499
48,full_train,0.5,7,dist_ema_50_z,7,4.0,25.0,0.0061753742143703105,0.0,1,entry,4.0,46.0,0.0061753742143703105,0.0007598149526124032
48,full_train,0.5,14,ADX_30_scaled,1,1.0,14.5,0.010952555099637773,0.0,1,entry,1.0,28.0,0.010952555099637773,0.002572361785279975
48,full_train,0.5,14,price_pos_in_range_72_norm,2,1.0,14.0,0.010024271397473361,0.0,1,exit,27.0,1.0,0.002055416578908731,0.010024271397473361
48,full_train,0.5,14,RSI_72_bounded,3,2.0,3.0,0.010772649327063233,0.0,2,entry,2.0,4.0,0.010772649327063233,0.008636041357387936
48,full_train,0.5,14,RSI_14_bounded,4,2.0,5.5,0.009607337343090272,0.0,2,exit,9.0,2.0,0.004959444129802648,0.009607337343090272
48,full_train,0.5,14,NATR_14_z,5,3.0,18.5,0.00959475602139559,0.0,1,exit,34.0,3.0,0.000958992976433759,0.00959475602139559
48,full_train,0.5,14,ema_spread_100_200_z,6,3.0,10.0,0.009433415602975725,0.0,1,entry,3.0,17.0,0.009433415602975725,0.005120394923604499
48,full_train,0.5,14,dist_ema_50_z,7,4.0,25.0,0.0061753742143703105,0.0,1,entry,4.0,46.0,0.0061753742143703105,0.0007598149526124032
48,full_train,0.5,14,volatility_168_sqrt_z,8,5.0,6.0,0.008459218541499947,0.0,2,exit,7.0,5.0,0.005423098937457627,0.008459218541499947
48,full_train,0.5,14,RSI_30_bounded,9,5.0,6.5,0.00750717218390351,0.0,2,entry,5.0,8.0,0.006024287478988977,0.00750717218390351
48,full_train,0.5,14,ret_accel_72_168_z,10,6.0,18.0,0.008389126895255727,0.0,1,exit,30.0,6.0,0.0016680172546839067,0.008389126895255727
