feature,entry_rank,entry_hie_norm,entry_p_value,entry_hie_observed,entry_hie_null_mean,exit_rank,exit_hie_norm,exit_p_value,exit_hie_observed,exit_hie_null_mean,best_rank,mean_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,union_rank,z_window,sample,alpha_out
bb_width_20_sqrt_z,54.0,0.0040727905598596514,0.02,0.4985522788203753,0.49447948826051563,47.0,-1.3521513081649061e-05,0.51,0.5290080428954425,0.5290215644085241,47.0,50.5,0.0040727905598596514,0.02,0,exit,54,72,late_train,0.5
RSI_72_bounded,1.0,0.01105323689439952,0.0,0.523211731044349,0.5121584941499495,2.0,0.008982813726607697,0.0,0.4956366237482117,0.486653810021604,1.0,1.5,0.01105323689439952,0.0,2,entry,1,96,full_train,0.5
ret_accel_72_168_z,14.0,0.0036158967558014288,0.0,0.5157725321888412,0.5121566354330398,1.0,0.009713108455845332,0.0,0.4963519313304721,0.4866388228746268,1.0,7.5,0.009713108455845332,0.0,2,exit,2,96,full_train,0.5
ADX_30_scaled,2.0,0.010839245164116496,0.0,0.522997138769671,0.5121578936055545,43.0,0.001924186588784127,0.0,0.488555078683834,0.4866308920950499,2.0,22.5,0.010839245164116496,0.0,1,entry,3,96,full_train,0.5
ret_accel_24_72_z,3.0,0.0064723533354432705,0.0,0.5186337625178827,0.5121614091824395,10.0,0.006927388203489926,0.0,0.4935622317596566,0.48663484355616665,3.0,6.5,0.006927388203489926,0.0,2,entry,4,96,full_train,0.5
ema_spread_100_200_z,35.0,0.0015073909878017266,0.0,0.513662374821173,0.5121549838333713,3.0,0.008968579836533153,0.0,0.49560085836909873,0.4866322785325656,3.0,19.0,0.008968579836533153,0.0,1,exit,5,96,full_train,0.5
volatility_168_sqrt_z,6.0,0.005995269967246197,0.0,0.5181688125894134,0.5121735426221672,4.0,0.008260241131441859,0.0,0.4948855507868383,0.48662530965539647,4.0,5.0,0.008260241131441859,0.0,2,exit,6,96,full_train,0.5
dist_to_high_168_sqrt_z,4.0,0.006410556734711914,0.0,0.5185622317596565,0.5121516750249446,7.0,0.007776284717077364,0.0,0.4944206008583691,0.4866443161412917,4.0,5.5,0.007776284717077364,0.0,2,entry,7,96,full_train,0.5
ADX_72_scaled,5.0,0.006077455617430894,0.0,0.5182403433476395,0.5121628877302086,12.0,0.006233511685692528,0.0,0.4928826895565092,0.4866491778708167,5.0,8.5,0.006233511685692528,0.0,2,entry,8,96,full_train,0.5
price_pos_in_range_72_norm,24.0,0.0025791052524141156,0.0,0.5147353361945638,0.5121562309421497,5.0,0.00804763374319406,0.0,0.4946709585121602,0.48662332476896614,5.0,14.5,0.00804763374319406,0.0,1,exit,9,96,full_train,0.5
bb_width_20_sqrt_z,20.0,0.0030874136534404517,0.0,0.5152360515021459,0.5121486378487055,6.0,0.008008308553764332,0.0,0.4946351931330472,0.4866268845792829,6.0,13.0,0.008008308553764332,0.0,1,exit,10,96,full_train,0.5
RSI_30_bounded,7.0,0.005439493587260924,0.0,0.5175965665236052,0.5121570729363443,13.0,0.006211838125666835,0.0,0.49284692417739634,0.4866350860517295,7.0,10.0,0.006211838125666835,0.0,2,entry,11,96,full_train,0.5
RSI_14_bounded,9.0,0.005079529355618395,0.0,0.5172389127324749,0.5121593833768565,8.0,0.007613015219871677,0.0,0.494241773962804,0.4866287587429323,8.0,8.5,0.007613015219871677,0.0,2,exit,12,96,full_train,0.5
dist_ema_9_z,8.0,0.00529066138796741,0.0,0.5174535050071531,0.5121628436191857,31.0,0.0033373780117068597,0.0,0.48998569384835483,0.48664831583664797,8.0,19.5,0.00529066138796741,0.0,1,entry,13,96,full_train,0.5
volatility_72_sqrt_z,21.0,0.002970515687566344,0.0,0.5151287553648068,0.5121582396772405,9.0,0.007505542503962626,0.0,0.49413447782546494,0.4866289353215023,9.0,15.0,0.007505542503962626,0.0,1,exit,14,96,full_train,0.5
dist_to_low_72_sqrt_z,10.0,0.004333218353423485,0.0,0.5164878397711016,0.5121546214176781,26.0,0.003990573391711216,0.0,0.4906294706723892,0.486638897280678,10.0,18.0,0.004333218353423485,0.0,1,entry,15,96,full_train,0.5
NATR_14_z,31.0,0.0017870993040761673,0.0,0.5139484978540773,0.5121613985500011,11.0,0.006650566502773958,0.0,0.4932761087267525,0.4866255422239785,11.0,21.0,0.006650566502773958,0.0,1,exit,16,96,full_train,0.5
ADX_14_scaled,11.0,0.004253497465476208,0.0,0.5164163090128755,0.5121628115473993,47.0,0.001209667553666971,0.0,0.4878397711015736,0.48663010354790665,11.0,29.0,0.004253497465476208,0.0,1,entry,17,96,full_train,0.5
MACD_hist_pct_z,12.0,0.004048315480453479,0.0,0.5162017167381974,0.5121534012577439,24.0,0.004145275421987005,0.0,0.49077253218884115,0.48662725676685414,12.0,18.0,0.004145275421987005,0.0,1,entry,18,96,full_train,0.5
log_ret_6_z,13.0,0.003860408383860592,0.0,0.5160228898426322,0.5121624814587716,14.0,0.006143311032824339,0.0,0.49277539341917037,0.48663208238634603,13.0,13.5,0.006143311032824339,0.0,2,entry,19,96,full_train,0.5
ema_spread_21_50_z,32.0,0.001652695916779967,0.0,0.5138054363376251,0.5121527404208451,15.0,0.005891603362594922,0.0,0.4925250357653791,0.48663343240278417,15.0,23.5,0.005891603362594922,0.0,0,exit,20,96,full_train,0.5
dist_to_high_72_sqrt_z,15.0,0.0033669623152701167,0.0,0.51552217453505,0.5121552122197799,40.0,0.002134404363860365,0.0,0.4887696709585122,0.48663526659465184,15.0,27.5,0.0033669623152701167,0.0,0,entry,21,96,full_train,0.5
log_ret_72_z,52.0,-2.093720634421814e-06,0.48,0.5121602288984264,0.5121623226190608,16.0,0.005381576585218262,0.0,0.49202432045779687,0.4866427438725786,16.0,34.0,0.005381576585218262,0.0,0,exit,22,96,full_train,0.5
body_sqrt_z,16.0,0.0033238606282527394,0.0,0.515486409155937,0.5121625485276843,48.0,0.0010675427476923294,0.0,0.4876967095851215,0.4866291668374292,16.0,32.0,0.0033238606282527394,0.0,0,entry,23,96,full_train,0.5
dist_to_high_24_sqrt_z,47.0,1.790969440751411e-06,0.46,0.5121602288984263,0.5121584379289855,17.0,0.005222821501132235,0.0,0.49188125894134477,0.48665843744021253,17.0,32.0,0.005222821501132235,0.0,0,exit,24,96,full_train,0.5
bb_pos_20_norm,17.0,0.0032583790003929414,0.0,0.5154148783977109,0.512156499397318,42.0,0.0019584379524369977,0.0,0.48859084406294706,0.48663240611051006,17.0,29.5,0.0032583790003929414,0.0,0,entry,25,96,full_train,0.5
MOM_pct_72_z,53.0,-5.205971500554796e-06,0.54,0.5121602288984264,0.5121654348699269,18.0,0.005003042350852582,0.0,0.4916309012875536,0.486627858936701,18.0,35.5,0.005003042350852582,0.0,0,exit,26,96,full_train,0.5
range_sqrt_z,18.0,0.0032121261301094606,0.0,0.5153791130185981,0.5121669868884886,33.0,0.003001954085725067,0.0,0.4896280400572246,0.48662608597149953,18.0,25.5,0.0032121261301094606,0.0,0,entry,27,96,full_train,0.5
dist_to_low_24_sqrt_z,44.0,0.0002890536289342771,0.0,0.5124463519313305,0.5121572983023962,19.0,0.004707682268935087,0.0,0.4913447782546495,0.4866370959857144,19.0,31.5,0.004707682268935087,0.0,0,exit,28,96,full_train,0.5
price_pos_in_range_168_norm,19.0,0.0031381931680609654,0.0,0.515307582260372,0.512169389092311,22.0,0.004394550787600815,0.0,0.4910228898426323,0.4866283390550315,19.0,20.5,0.004394550787600815,0.0,0,entry,29,96,full_train,0.5
vol_ratio_24_log1p_z,38.0,0.0012829896843818966,0.0,0.5134477825464949,0.512164792862113,20.0,0.0044622864471788315,0.0,0.4910944206008584,0.48663213415367956,20.0,29.0,0.0044622864471788315,0.0,0,exit,30,96,full_train,0.5
vol_ratio_72_log1p_z,33.0,0.001614604340957615,0.0,0.5137696709585122,0.5121550666175546,21.0,0.004427011670405989,0.0,0.49105865522174535,0.48663164355133937,21.0,27.0,0.004427011670405989,0.0,0,exit,31,96,full_train,0.5
dist_ema_200_z,22.0,0.0029270855128727957,0.0,0.5150929899856939,0.5121659044728211,25.0,0.004112497337824483,0.0,0.49073676680972816,0.4866242694719037,22.0,23.5,0.004112497337824483,0.0,0,entry,32,96,full_train,0.5
ema_slope_21_z,34.0,0.0015738164534423449,0.0,0.5137339055793992,0.5121600891259569,23.0,0.0043613754936002724,0.0,0.49098712446351933,0.48662574896991906,23.0,28.5,0.0043613754936002724,0.0,0,exit,33,96,full_train,0.5
ema_slope_100_z,23.0,0.0028573309624024823,0.0,0.5150214592274678,0.5121641282650653,30.0,0.0034237118867702088,0.0,0.49005722460658085,0.48663351271981065,23.0,26.5,0.0034237118867702088,0.0,0,entry,34,96,full_train,0.5
vol_expansion_168_log1p_z,25.0,0.002394597504367546,0.0,0.5145565092989985,0.512161911794631,37.0,0.002596958757372314,0.0,0.48923462088698144,0.4866376621296091,25.0,31.0,0.002596958757372314,0.0,0,entry,35,96,full_train,0.5
ema_spread_9_21_z,26.0,0.00225316471974768,0.0,0.5144134477825465,0.5121602830627988,29.0,0.003494016291515578,0.0,0.4901287553648068,0.48663473907329124,26.0,27.5,0.003494016291515578,0.0,0,entry,36,96,full_train,0.5
volatility_24_sqrt_z,50.0,2.710370439196197e-08,0.51,0.5121602288984263,0.5121602017947219,27.0,0.003771337411261677,0.0,0.4904148783977111,0.4866435409864494,27.0,38.5,0.003771337411261677,0.0,0,exit,37,96,full_train,0.5
price_pos_in_range_24_norm,27.0,0.0022084497197714104,0.0,0.5143776824034334,0.512169232683662,54.0,8.712246213243846e-05,0.05,0.4867310443490701,0.48664392188693767,27.0,40.5,0.0022084497197714104,0.0,0,entry,38,96,full_train,0.5
vol_expansion_72_log1p_z,30.0,0.0017929052767716724,0.0,0.5139484978540773,0.5121555925773056,28.0,0.0035855494293214885,0.0,0.4902360515021459,0.4866505020728244,28.0,29.0,0.0035855494293214885,0.0,0,exit,39,96,full_train,0.5
ema_spread_50_100_z,28.0,0.0020762962187580447,0.0,0.5142346208869814,0.5121583246682233,39.0,0.0021720372874475813,0.0,0.48880543633762513,0.48663339905017755,28.0,33.5,0.0021720372874475813,0.0,0,entry,40,96,full_train,0.5
ema_slope_200_z,29.0,0.0018973047636888785,0.0,0.5140557939914163,0.5121584892277274,36.0,0.0027466869061659738,0.0,0.48937768240343343,0.48663099549726746,29.0,32.5,0.0027466869061659738,0.0,0,entry,41,96,full_train,0.5
vol_ratio_168_log1p_z,46.0,0.0001443819012968417,0.0,0.5123032904148783,0.5121589085135815,32.0,0.0030922486782322123,0.0,0.48973533619456366,0.48664308751633145,32.0,39.0,0.0030922486782322123,0.0,0,exit,42,96,full_train,0.5
dist_ema_100_z,54.0,-1.1708053144210417e-05,0.59,0.5121602288984263,0.5121719369515705,34.0,0.002842789141270563,0.0,0.48948497854077244,0.4866421893995019,34.0,44.0,0.002842789141270563,0.0,0,exit,43,96,full_train,0.5
ema_slope_9_z,37.0,0.0013216582403515753,0.0,0.513483547925608,0.5121618896852564,35.0,0.0027694159320705847,0.0,0.4894134477825465,0.4866440318504759,35.0,36.0,0.0027694159320705847,0.0,0,exit,44,96,full_train,0.5
ret_accel_6_24_z,36.0,0.0014357286134838443,0.0,0.513590844062947,0.5121551154494631,38.0,0.002501646327696616,0.0,0.4891273247496423,0.4866256784219457,36.0,37.0,0.002501646327696616,0.0,0,entry,45,96,full_train,0.5
MOM_pct_30_z,39.0,0.0012496560331106688,0.0,0.513412017167382,0.5121623611342714,50.0,0.000846236491190977,0.0,0.48748211731044344,0.48663588081925246,39.0,44.5,0.0012496560331106688,0.0,0,entry,46,96,full_train,0.5
ema_slope_50_z,40.0,0.0012140418268635766,0.0,0.513376251788269,0.5121622099614054,46.0,0.0012772262377860888,0.0,0.48791130185979964,0.48663407562201355,40.0,43.0,0.0012772262377860888,0.0,0,entry,47,96,full_train,0.5
dist_to_low_168_sqrt_z,43.0,0.0004203521783666675,0.0,0.5125894134477825,0.5121690612694159,41.0,0.002088115445291139,0.0,0.4887339055793992,0.4866457901341081,41.0,42.0,0.002088115445291139,0.0,0,exit,48,96,full_train,0.5
vol_expansion_24_log1p_z,41.0,0.0007148440884198193,0.0,0.5128755364806866,0.5121606923922668,51.0,0.0007697945003743434,0.0,0.4874105865522174,0.4866407920518431,41.0,46.0,0.0007697945003743434,0.0,0,entry,49,96,full_train,0.5
dist_ema_21_z,42.0,0.0006789947471573798,0.0,0.5128397711015737,0.5121607763544164,45.0,0.0014651353298263947,0.0,0.4880901287553648,0.4866249934255384,42.0,43.5,0.0014651353298263947,0.0,0,entry,50,96,full_train,0.5
dist_ema_50_z,48.0,1.56480963764416e-06,0.45,0.5121602288984263,0.5121586640887886,44.0,0.0015282368404372915,0.0,0.4881616595135908,0.4866334226731535,44.0,46.0,0.0015282368404372915,0.0,0,exit,51,96,full_train,0.5
log_ret_24_z,45.0,0.0002139481027408907,0.0,0.5123748211731044,0.5121608730703635,53.0,0.00013953002008659787,0.03,0.48676680972818315,0.48662727970809655,45.0,49.0,0.0002139481027408907,0.0,0,entry,52,96,full_train,0.5
log_ret_168_z,51.0,-1.9231904205829764e-06,0.58,0.5121602288984263,0.5121621520888469,49.0,0.001064829695953562,0.0,0.48769670958512157,0.486631879889168,49.0,50.0,0.001064829695953562,0.0,0,exit,53,96,full_train,0.5
MOM_pct_14_z,49.0,4.0148369317982713e-07,0.49,0.5121602288984263,0.5121598274147331,52.0,0.00047927864875779713,0.02,0.48712446351931327,0.48664518487055547,49.0,50.5,0.00047927864875779713,0.02,0,entry,54,96,full_train,0.5
ret_accel_72_168_z,1.0,0.014102069274165796,0.0,0.5628632938643704,0.5487612245902046,1.0,0.04542998960560557,0.0,0.5453175457481163,0.49988755614251074,1.0,1.0,0.04542998960560557,0.0,2,both_tie,1,96,early_train,0.5
dist_to_high_168_sqrt_z,10.0,0.0027028166431251055,0.0,0.5514531754574812,0.5487503588143561,2.0,0.023895171992174224,0.0,0.5236813778256189,0.49978620583344463,2.0,6.0,0.023895171992174224,0.0,2,exit,2,96,early_train,0.5
ADX_72_scaled,2.0,0.007001443797722051,0.0,0.5557588805166845,0.5487574367189625,3.0,0.023729610111712596,0.0,0.5234660925726589,0.49973648246094626,2.0,2.5,0.023729610111712596,0.0,2,entry,3,96,early_train,0.5
bb_width_20_sqrt_z,3.0,0.0059096175279792496,0.0,0.5546824542518837,0.5487728367239044,6.0,0.022348181578765614,0.0,0.5220667384284177,0.49971855684965205,3.0,4.5,0.022348181578765614,0.0,2,entry,4,96,early_train,0.5
MOM_pct_72_z,8.0,0.002909497436696662,0.0,0.5516684607104414,0.5487589632737447,4.0,0.02359457316385638,0.0,0.5233584499461786,0.49976387678232226,4.0,6.0,0.02359457316385638,0.0,2,exit,5,96,early_train,0.5
log_ret_72_z,4.0,0.003975241987048461,0.0,0.5527448869752423,0.5487696449881938,5.0,0.02351305522413094,0.0,0.5232508073196986,0.4997377520955677,4.0,4.5,0.02351305522413094,0.0,2,entry,6,96,early_train,0.5
RSI_30_bounded,5.0,0.0036804036857334133,0.0,0.5524219590958019,0.5487415554100685,19.0,0.013871979830143766,0.0,0.5135629709364908,0.49969099110634707,5.0,12.0,0.013871979830143766,0.0,1,entry,7,96,early_train,0.5
dist_to_high_24_sqrt_z,6.0,0.0034311210548342297,0.0,0.5522066738428418,0.5487755527880076,29.0,0.008586822651905357,0.0,0.5083961248654467,0.49980930221354136,6.0,17.5,0.008586822651905357,0.0,1,entry,8,96,early_train,0.5
MACD_hist_pct_z,12.0,0.002146773814661218,0.0,0.5509149623250807,0.5487681885104195,7.0,0.020500876123169698,0.0,0.5202368137782561,0.49973593765508645,7.0,9.5,0.020500876123169698,0.0,2,exit,9,96,early_train,0.5
ret_accel_24_72_z,7.0,0.003014429600183388,0.0,0.5517761033369213,0.5487616737367379,20.0,0.012975751226591059,0.0,0.5125941872981701,0.499618436071579,7.0,13.5,0.012975751226591059,0.0,1,entry,10,96,early_train,0.5
dist_ema_100_z,13.0,0.0019448367274178535,0.0,0.5506996770721204,0.5487548403447026,8.0,0.019406805724023868,0.0,0.5191603875134553,0.4997535817894314,8.0,10.5,0.019406805724023868,0.0,2,exit,11,96,early_train,0.5
volatility_168_sqrt_z,9.0,0.002894412895759424,0.0,0.5516684607104413,0.5487740478146819,11.0,0.01677506407099516,0.0,0.5164693218514531,0.49969425778045795,9.0,10.0,0.01677506407099516,0.0,2,entry,12,96,early_train,0.5
ema_slope_100_z,22.0,0.0007580521769948723,0.0,0.5495156081808396,0.5487575560038447,9.0,0.019341013692201203,0.0,0.5190527448869752,0.49971173119477397,9.0,15.5,0.019341013692201203,0.0,1,exit,13,96,early_train,0.5
price_pos_in_range_72_norm,21.0,0.0008873558968574002,0.0,0.5496232508073198,0.5487358949104624,10.0,0.01818476095371946,0.0,0.5178686759956943,0.49968391504197485,10.0,15.5,0.01818476095371946,0.0,1,exit,14,96,early_train,0.5
ADX_30_scaled,11.0,0.0021549493632476713,0.0,0.5509149623250807,0.5487600129618331,18.0,0.014264936860977462,0.0,0.5141011840688913,0.4998362472079138,11.0,14.5,0.014264936860977462,0.0,1,entry,15,96,early_train,0.5
ema_slope_200_z,20.0,0.0010605060975752423,0.0,0.5498385360602799,0.5487780299627046,12.0,0.01652039856205262,0.0,0.5162540365984929,0.4997336380364403,12.0,16.0,0.01652039856205262,0.0,1,exit,16,96,early_train,0.5
ema_slope_50_z,14.0,0.0018299580791469872,0.0,0.5505920344456405,0.5487620763664935,13.0,0.016064858101595136,0.0,0.5158234660925726,0.49975860799097743,13.0,13.5,0.016064858101595136,0.0,2,exit,17,96,early_train,0.5
ema_spread_21_50_z,26.0,0.0004168543278169068,0.0,0.5491926803013992,0.5487758259735823,14.0,0.0160543741525197,0.0,0.5157158234660926,0.49966144931357287,14.0,20.0,0.0160543741525197,0.0,1,exit,18,96,early_train,0.5
MOM_pct_14_z,27.0,0.00033206618303971425,0.01,0.5490850376749192,0.5487529714918795,15.0,0.01582463879325635,0.0,0.5156081808396126,0.4997835420463562,15.0,21.0,0.01582463879325635,0.0,0,exit,19,96,early_train,0.5
volatility_24_sqrt_z,15.0,0.001626358999909927,0.0,0.5503767491926803,0.5487503901927704,26.0,0.010844091137815759,0.0,0.5105489773950483,0.4997048862572326,15.0,20.5,0.010844091137815759,0.0,0,entry,20,96,early_train,0.5
dist_ema_200_z,24.0,0.0005657269456464942,0.0,0.5493003229278796,0.5487345959822331,16.0,0.01577861188453039,0.0,0.5156081808396125,0.49982956895508207,16.0,20.0,0.01577861188453039,0.0,0,exit,21,96,early_train,0.5
RSI_72_bounded,16.0,0.0015157051091357898,0.0,0.5502691065662002,0.5487534014570644,33.0,0.007355214104779406,0.0,0.5072120559741657,0.49985684186938634,16.0,24.5,0.007355214104779406,0.0,0,entry,22,96,early_train,0.5
dist_to_low_168_sqrt_z,17.0,0.0015051974750512898,0.0,0.5502691065662003,0.548763909091149,17.0,0.014562122227792296,0.0,0.5143164693218515,0.4997543470940592,17.0,17.0,0.014562122227792296,0.0,0,both_tie,23,96,early_train,0.5
ret_accel_6_24_z,18.0,0.0013012910632830277,0.0,0.55005382131324,0.548752530249957,37.0,0.005684278878450966,0.0,0.5054897739504843,0.49980549507203337,18.0,27.5,0.005684278878450966,0.0,0,entry,24,96,early_train,0.5
ema_spread_9_21_z,19.0,0.0012906248580005775,0.0,0.5500538213132401,0.5487631964552395,30.0,0.008411772802244644,0.0,0.5080731969860065,0.49966142418376186,19.0,24.5,0.008411772802244644,0.0,0,entry,25,96,early_train,0.5
RSI_14_bounded,23.0,0.0006520604904710625,0.0,0.5494079655543596,0.5487559050638885,21.0,0.012616274888813783,0.0,0.5122712594187298,0.49965498452991597,21.0,22.0,0.012616274888813783,0.0,0,exit,26,96,early_train,0.5
dist_to_low_24_sqrt_z,48.0,-9.412066909852967e-06,0.55,0.5487621097954789,0.5487715218623888,22.0,0.012152922862694648,0.0,0.5118406889128095,0.4996877660501149,22.0,35.0,0.012152922862694648,0.0,0,exit,27,96,early_train,0.5
volatility_72_sqrt_z,40.0,-1.7813433363933484e-06,0.47,0.548762109795479,0.5487638911388154,23.0,0.011759885868686926,0.0,0.5115177610333692,0.4997578751646823,23.0,31.5,0.011759885868686926,0.0,0,exit,28,96,early_train,0.5
ema_slope_21_z,25.0,0.0005460708947584436,0.0,0.5493003229278793,0.5487542520331209,24.0,0.011262647724373687,0.0,0.5109795479009687,0.499716900176595,24.0,24.5,0.011262647724373687,0.0,0,exit,29,96,early_train,0.5
log_ret_168_z,53.0,-2.0956174413555573e-05,0.52,0.548762109795479,0.5487830659698926,25.0,0.011185969521783079,0.0,0.5109795479009688,0.4997935783791857,25.0,39.0,0.011185969521783079,0.0,0,exit,30,96,early_train,0.5
ema_spread_100_200_z,31.0,1.309254086501177e-05,0.49,0.5487621097954789,0.5487490172546139,27.0,0.010775306987436617,0.0,0.5105489773950483,0.4997736704076117,27.0,29.0,0.010775306987436617,0.0,0,exit,31,96,early_train,0.5
ema_slope_9_z,42.0,-3.079159845986723e-06,0.53,0.5487621097954789,0.5487651889553249,28.0,0.010358599520761347,0.0,0.5101184068891282,0.4997598073683669,28.0,35.0,0.010358599520761347,0.0,0,exit,32,96,early_train,0.5
vol_ratio_168_log1p_z,28.0,2.098875834832814e-05,0.43,0.548762109795479,0.5487411210371307,48.0,0.0021226417163905387,0.01,0.5018299246501614,0.49970728293377087,28.0,38.0,0.0021226417163905387,0.01,0,entry,33,96,early_train,0.5
vol_ratio_72_log1p_z,29.0,1.5556261198090837e-05,0.42,0.5487621097954791,0.548746553534281,46.0,0.0025064314437618918,0.0,0.5022604951560817,0.49975406371231984,29.0,37.5,0.0025064314437618918,0.0,0,entry,34,96,early_train,0.5
dist_ema_50_z,30.0,1.3703717128166204e-05,0.41,0.5487621097954789,0.5487484060783507,40.0,0.004724806186376496,0.0,0.5046286329386436,0.4999038267522671,30.0,35.0,0.004724806186376496,0.0,0,entry,35,96,early_train,0.5
ADX_14_scaled,45.0,-7.6174998783207215e-06,0.59,0.548762109795479,0.5487697272953573,31.0,0.008075909372037726,0.0,0.5077502691065662,0.49967435973452845,31.0,38.0,0.008075909372037726,0.0,0,exit,36,96,early_train,0.5
dist_to_low_72_sqrt_z,32.0,1.0730778826184562e-05,0.48,0.548762109795479,0.5487513790166528,32.0,0.007722557206910896,0.0,0.507534983853606,0.49981242664669506,32.0,32.0,0.007722557206910896,0.0,0,both_tie,37,96,early_train,0.5
dist_ema_21_z,33.0,1.0461852081977696e-05,0.53,0.5487621097954791,0.5487516479433971,34.0,0.006550408593501533,0.0,0.506243272335845,0.49969286374234345,33.0,33.5,0.006550408593501533,0.0,0,entry,38,96,early_train,0.5
vol_ratio_24_log1p_z,34.0,9.020156341854602e-06,0.45,0.548762109795479,0.5487530896391372,44.0,0.002747778369024012,0.0,0.502475780409042,0.49972800204001794,34.0,39.0,0.002747778369024012,0.0,0,entry,39,96,early_train,0.5
ema_spread_50_100_z,49.0,-1.3227441310492694e-05,0.51,0.5487621097954789,0.5487753372367894,35.0,0.005947334015998618,0.0,0.5057050592034446,0.49975772518744593,35.0,42.0,0.005947334015998618,0.0,0,exit,40,96,early_train,0.5
log_ret_6_z,35.0,3.883173139929141e-06,0.5,0.5487621097954791,0.5487582266223392,43.0,0.0032775823487097844,0.0,0.5031216361679225,0.4998440538192127,35.0,39.0,0.0032775823487097844,0.0,0,entry,41,96,early_train,0.5
dist_to_high_72_sqrt_z,46.0,-8.55040511671401e-06,0.48,0.5487621097954789,0.5487706602005956,36.0,0.0058702278938468355,0.0,0.5055974165769644,0.4997271886831176,36.0,41.0,0.0058702278938468355,0.0,0,exit,42,96,early_train,0.5
vol_expansion_72_log1p_z,36.0,2.2425134095227506e-06,0.48,0.548762109795479,0.5487598672820695,41.0,0.0037225502601554994,0.0,0.5034445640473628,0.4997220137872073,36.0,38.5,0.0037225502601554994,0.0,0,entry,43,96,early_train,0.5
range_sqrt_z,37.0,2.168329645058087e-06,0.45,0.5487621097954791,0.5487599414658341,52.0,0.0009368929409795945,0.09,0.5006458557588805,0.49970896281790095,37.0,44.5,0.0009368929409795945,0.09,0,entry,44,96,early_train,0.5
price_pos_in_range_168_norm,43.0,-3.8075062404052673e-06,0.5,0.548762109795479,0.5487659173017194,38.0,0.005400567672135037,0.0,0.505166846071044,0.49976627839890897,38.0,40.5,0.005400567672135037,0.0,0,exit,45,96,early_train,0.5
bb_pos_20_norm,38.0,1.8740598135558173e-06,0.47,0.548762109795479,0.5487602357356655,47.0,0.002234798636483737,0.05,0.5020452099031216,0.4998104112666379,38.0,42.5,0.002234798636483737,0.05,0,entry,46,96,early_train,0.5
dist_ema_9_z,51.0,-1.609554523362977e-05,0.48,0.548762109795479,0.5487782053407126,39.0,0.005089475437340507,0.0,0.5048439181916038,0.4997544427542633,39.0,45.0,0.005089475437340507,0.0,0,exit,47,96,early_train,0.5
log_ret_24_z,39.0,9.427951032092707e-07,0.52,0.548762109795479,0.5487611670003758,45.0,0.002525428517963668,0.01,0.5022604951560818,0.4997350666381182,39.0,42.0,0.002525428517963668,0.01,0,entry,48,96,early_train,0.5
vol_expansion_168_log1p_z,41.0,-2.2744399279517324e-06,0.52,0.548762109795479,0.548764384235407,50.0,0.0015606062432955148,0.03,0.5012917115177611,0.49973110527446557,41.0,45.5,0.0015606062432955148,0.03,0,entry,49,96,early_train,0.5
MOM_pct_30_z,52.0,-1.950363957603507e-05,0.56,0.5487621097954791,0.5487816134350552,42.0,0.0033011754524714942,0.0,0.5030139935414424,0.4997128180889709,42.0,47.0,0.0033011754524714942,0.0,0,exit,50,96,early_train,0.5
vol_expansion_24_log1p_z,44.0,-6.980843178849838e-06,0.5,0.548762109795479,0.5487690906386579,53.0,-0.00032926965287477516,0.7,0.4993541442411195,0.4996834138939943,44.0,48.5,-6.980843178849838e-06,0.5,0,entry,51,96,early_train,0.5
NATR_14_z,47.0,-9.141215994157292e-06,0.56,0.5487621097954789,0.5487712510114731,54.0,-0.0004644674605859267,0.78,0.49935414424111946,0.4998186117017054,47.0,50.5,-9.141215994157292e-06,0.56,0,entry,52,96,early_train,0.5
price_pos_in_range_24_norm,54.0,-2.4951107268078587e-05,0.59,0.548762109795479,0.5487870609027471,49.0,0.002074627687769892,0.04,0.5019375672766415,0.4998629395888716,49.0,51.5,0.002074627687769892,0.04,0,exit,53,96,early_train,0.5
body_sqrt_z,50.0,-1.5116553161775848e-05,0.51,0.548762109795479,0.5487772263486408,51.0,0.001193557773616627,0.1,0.5010764262648009,0.49988286849118424,50.0,50.5,0.001193557773616627,0.1,0,entry,54,96,early_train,0.5
MOM_pct_72_z,2.0,0.016979602259691307,0.0,0.5355950457727519,0.5186154435130605,1.0,0.0307061158737279,0.0,0.5108239095315025,0.48011779365777457,1.0,1.5,0.0307061158737279,0.0,2,exit,1,96,mid_train,0.5
ema_spread_100_200_z,1.0,0.017685025203600713,0.0,0.5362412493268712,0.5185562241232705,14.0,0.016703462474698616,0.0,0.4968228325255789,0.4801193700508803,1.0,7.5,0.017685025203600713,0.0,2,entry,2,96,mid_train,0.5
log_ret_72_z,4.0,0.016264066485068174,0.0,0.534841141626279,0.5185770751412109,2.0,0.03006501339783102,0.0,0.5101777059773829,0.48011269257955186,2.0,3.0,0.03006501339783102,0.0,2,exit,3,96,mid_train,0.5
price_pos_in_range_168_norm,20.0,0.00967484535017149,0.0,0.5282714054927302,0.5185965601425587,3.0,0.026250967063516706,0.0,0.5063004846526656,0.48004951758914893,3.0,11.5,0.026250967063516706,0.0,1,exit,4,96,mid_train,0.5
