bandit_name,method_group,set_name,trial_number,seed,symbol,mode,start_value,end_value,return_pct,max_drawdown_pct,drawdown_abs,raw_action_1_ratio,executed_action_1_ratio,executed_action_1,raw_action_1,n_decisions,trade_events,turnover,threshold_applied_ratio,constraint_applied_ratio,abs_edge_mean,abs_edge_p50,uncertainty_0_mean,uncertainty_1_mean,n_reward_updates,mean_reward_update,std_reward_update,reward_abs_p95,trades,win_rate,mean_trade_pnl,median_trade_pnl,total_trade_pnl,profit_factor,source_mode,period_start_idx,period_end_idx_exclusive,period_start_timestamp,period_end_timestamp
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,BTCUSDT,train,100.0,86.39776819872847,-13.602231801271525,-17.218188598340934,17.218188598340934,0.4470316388197654,0.5197298258087452,2924,2515,5626,648,0.11517952364024174,0.08514041948098115,0.10593672236046925,0.018107614213477646,0.013685159478992223,0.34056249362014074,0.376391959860244,5616,-0.001178371729924044,0.027640854527234457,0.05737004611205915,324,0.32407407407407407,-0.005013480190798926,-0.006208154985703991,-1.624367581818852,0.6349674742901452,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,BTCUSDT,val,100.0,98.18172621373563,-1.8182737862643683,-4.189816792768153,4.189816792768153,0.4195,0.449,898,839,2000,189,0.0945,0.088,0.0555,0.01606220185387273,0.013381620927095597,0.31756451410140624,0.32906561218320607,1990,-0.0009243494427027868,0.024618122622188685,0.05354966679829595,94,0.5212765957446809,-0.0022422615998733764,0.0011901017252302836,-0.2107725903880974,0.8384264659679234,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,BTCUSDT,val_first,100.0,98.76958227456318,-1.2304177254368276,-4.174897049714255,4.174897049714255,0.455,0.473,473,455,1000,80,0.08,0.083,0.037,0.017270343588999034,0.014413503822283612,0.33467525814778903,0.31980793125843027,990,0.0006228561876769579,0.02591286557440925,0.05543625232157671,40,0.475,-0.003763099570994493,-0.0038702374223382463,-0.15052398283977972,0.7672730894549605,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,BTCUSDT,val_second,98.76958227456318,98.18172621373563,-0.5951792518403165,-3.854586028675089,3.854586028675089,0.384,0.425,425,384,1000,109,0.109,0.093,0.074,0.01485406011874643,0.012336147205658676,0.3004537700550235,0.3383232931079818,1000,-0.0024560830167787346,0.023176886010574757,0.05012521349002348,54,0.5555555555555556,-0.0011157149545984765,0.0016362321160882302,-0.06024860754831773,0.9083971922978774,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,DOGEUSDT,train,99.9500625,76.19903099330138,-23.76289810393928,-27.05772963542422,27.05772963542422,0.3972627088517597,0.48186988979736933,2711,2235,5626,682,0.12122289370778529,0.08016352648418058,0.12140063988624245,0.021629797817568183,0.01598527643629475,0.3203595050195726,0.38959427205016584,5616,-0.0029696633545581376,0.041645586058261394,0.08664897890495482,341,0.40762463343108507,-0.00929622145589911,-0.008284669032148395,-3.1700115164615967,0.5729342211800128,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,DOGEUSDT,val,100.0,100.10222299553388,0.10222299553388492,-10.26592311439174,10.26592311439174,0.3575,0.4165,833,715,2000,215,0.1075,0.0605,0.1195,0.027039140044468734,0.021632818684746646,0.2862512992870011,0.36335929693612995,1990,-3.576187890130666e-05,0.05234037190693578,0.11320309537011386,107,0.4392523364485981,-0.0006220868561361368,-0.0030195987923277673,-0.06656329360656664,0.9682315646802275,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,DOGEUSDT,val_first,100.0,103.85490328955906,3.854903289559064,-3.015070942037945,3.015070942037945,0.383,0.443,443,383,1000,114,0.114,0.059,0.141,0.02864106586222382,0.02331642181446556,0.28394546814203137,0.37851158739804863,990,-0.0007293592827464033,0.055005903031367515,0.12188714254546354,57,0.49122807017543857,0.005187136536352338,-0.00015596634449542048,0.29566678257208323,1.3334245134430252,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,DOGEUSDT,val_second,103.85490328955906,100.10222299553388,-3.613387692983827,-7.676981806741012,7.676981806741012,0.332,0.39,390,332,1000,101,0.101,0.062,0.098,0.02543721422671365,0.01987925746325034,0.2885571304319709,0.3482070064742113,1000,0.0006508995509053395,0.04957859865469355,0.10453366798334579,50,0.38,-0.007244601523572996,-0.010273485378225655,-0.36223007617864983,0.7002665410502795,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,ETHUSDT,train,99.9500625,87.05050026072088,-12.906007176612944,-14.515924112690392,14.515924112690392,0.415037326697476,0.484713828652684,2727,2335,5626,647,0.11500177746178457,0.08816210451475294,0.1038037682189833,0.02046741475139068,0.014962836749082054,0.32723274079752535,0.37223608553149573,5616,-0.0021541950548442826,0.035177916965471415,0.07382555115170178,323,0.4117647058823529,-0.005135831112626729,-0.0037768177549003072,-1.6588734493784334,0.6928038410437901,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3146,ETHUSDT,val,100.0,94.31607057373547,-5.683929426264522,-9.481244335282923,9.481244335282923,0.3745,0.4455,891,749,2000,260,0.13,0.078,0.136,0.01915776523098541,0.01534322935162802,0.28413591238039204,0.3613896443907706,1990,-0.0016954291390891968,0.037000149051308905,0.07481801479010773,130,0.4846153846153846,-0.005211675192658379,-0.001364993836368881,-0.6775177750455892,0.669846914186826,,,,,
